year,timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
2050,5117,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5118,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5119,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5120,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5121,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5122,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5123,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5124,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5125,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5126,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5127,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5128,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5129,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5130,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5131,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5132,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5133,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5134,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5135,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5136,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5137,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5138,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5139,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5140,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5141,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5142,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5143,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5144,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5145,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5146,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5147,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5148,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5149,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5150,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5151,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5152,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5153,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5154,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5155,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5156,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5157,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5158,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5159,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5160,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5161,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5162,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5163,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5164,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5165,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5166,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5167,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5168,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5169,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5170,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5171,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5172,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5173,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5174,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5175,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5176,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5177,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5178,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5179,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5180,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5181,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5182,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5183,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5184,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5185,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5186,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5187,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5188,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5189,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5190,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5191,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5192,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5193,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5194,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5195,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5196,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5197,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5198,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5199,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5200,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5201,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5202,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5203,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5204,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5205,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5206,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5207,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5208,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
2050,5209,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5210,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5211,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5212,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5213,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5214,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5215,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5216,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5217,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5218,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5219,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5220,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5221,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5222,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5223,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5224,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5225,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5226,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5227,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5228,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5229,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5230,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5231,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5232,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5233,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5234,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5235,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5236,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5237,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5238,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5239,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5240,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5241,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5242,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5243,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5244,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5245,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5246,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5247,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5248,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5249,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5250,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5251,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5252,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5253,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5254,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5255,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5256,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5257,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5258,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5259,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5260,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5261,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5262,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5263,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5264,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5265,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5266,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5267,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5268,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5269,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5270,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5271,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5272,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5273,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5274,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5275,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5276,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5277,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5278,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5279,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5280,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5281,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5282,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5283,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5284,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5285,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5286,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5287,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5288,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5289,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5290,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5291,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5292,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5293,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5294,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5295,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5296,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5297,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5298,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5299,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5300,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5301,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5302,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5303,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5304,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5305,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5306,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5307,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5308,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5309,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5310,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5311,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5312,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5313,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5314,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5315,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5316,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
2050,5317,0.563333333,0.581544556,0.638,0.347920434,0.544252031,0.632,0.957,0.881784998,0.876,0.862929476,0.982329116,0.827
