id,asset,year,scenario,period_block_start,period_block_end,solution
8773,HR_Hydro_Reservoir,2050,1,13,13,1250.7974679871247
8774,HR_Hydro_Reservoir,2050,1,14,14,1269.160015652555
8775,HR_Hydro_Reservoir,2050,1,15,15,1287.5225633179853
8776,HR_Hydro_Reservoir,2050,1,16,16,1305.8851109834156
8777,HR_Hydro_Reservoir,2050,1,17,17,1324.247658648846
8778,HR_Hydro_Reservoir,2050,1,18,18,1331.453474000641
8779,HR_Hydro_Reservoir,2050,1,19,19,1326.6700236568747
8780,HR_Hydro_Reservoir,2050,1,20,20,1328.6736536033043
8781,HR_Hydro_Reservoir,2050,1,21,21,1330.6989675360176
8782,HR_Hydro_Reservoir,2050,1,22,22,1325.9155171922512
8783,HR_Hydro_Reservoir,2050,1,23,23,1327.8216776337306
8784,HR_Hydro_Reservoir,2050,1,24,24,1344.3078196419578
8785,HR_Hydro_Reservoir,2050,1,25,25,1348.5939688054993
8786,HR_Hydro_Reservoir,2050,1,26,26,1363.850135311108
8787,HR_Hydro_Reservoir,2050,1,27,27,1374.6298830354262
8788,HR_Hydro_Reservoir,2050,1,28,28,1392.9924307008564
8789,HR_Hydro_Reservoir,2050,1,29,29,1411.3549783662868
8790,HR_Hydro_Reservoir,2050,1,30,30,1429.7175260317172
8791,HR_Hydro_Reservoir,2050,1,31,31,1440.5740571403528
8792,HR_Hydro_Reservoir,2050,1,32,32,1458.6480773972185
8793,HR_Hydro_Reservoir,2050,1,33,33,1468.1337466941663
8794,HR_Hydro_Reservoir,2050,1,34,34,1468.6894735792398
8795,HR_Hydro_Reservoir,2050,1,35,35,1465.2686529331404
8796,HR_Hydro_Reservoir,2050,1,36,36,1466.6304611190449
8797,HR_Hydro_Reservoir,2050,1,37,37,1484.9930087844753
8798,HR_Hydro_Reservoir,2050,1,38,38,1503.3555564499056
8799,HR_Hydro_Reservoir,2050,1,39,39,1521.718104115336
8800,HR_Hydro_Reservoir,2050,1,40,40,1536.4805993025043
8801,HR_Hydro_Reservoir,2050,1,41,41,1544.942003292922
8802,HR_Hydro_Reservoir,2050,1,42,42,1544.9722290826353
8803,HR_Hydro_Reservoir,2050,1,43,43,1547.7236657121543
8804,HR_Hydro_Reservoir,2050,1,44,44,1552.7534497328434
8805,HR_Hydro_Reservoir,2050,1,45,45,1554.7517089453356
8806,HR_Hydro_Reservoir,2050,1,46,46,1567.7231774233287
8807,HR_Hydro_Reservoir,2050,1,47,47,1581.200933855493
8808,HR_Hydro_Reservoir,2050,1,48,48,1597.0310103258398
8809,HR_Hydro_Reservoir,2050,1,49,49,1613.447551559573
8810,HR_Hydro_Reservoir,2050,1,50,50,1631.8100992250033
8811,HR_Hydro_Reservoir,2050,1,51,51,1645.9963764849847
8812,HR_Hydro_Reservoir,2050,1,52,52,1658.4989556224684
8813,HR_Hydro_Reservoir,2050,1,53,53,1672.8581740144448
8814,HR_Hydro_Reservoir,2050,1,54,54,1691.2207216798752
8815,HR_Hydro_Reservoir,2050,1,55,55,1707.200352486111
8816,HR_Hydro_Reservoir,2050,1,56,56,1709.9541271141547
8817,HR_Hydro_Reservoir,2050,1,57,57,1716.2828814345105
8818,HR_Hydro_Reservoir,2050,1,58,58,1719.278623853775
8819,HR_Hydro_Reservoir,2050,1,59,59,1726.6608820834317
8820,HR_Hydro_Reservoir,2050,1,60,60,1745.023429748862
8821,HR_Hydro_Reservoir,2050,1,61,61,1763.3859774142925
8822,HR_Hydro_Reservoir,2050,1,62,62,1781.2055283189318
8823,HR_Hydro_Reservoir,2050,1,63,63,1790.723795385082
8824,HR_Hydro_Reservoir,2050,1,64,64,1795.5083506074986
8825,HR_Hydro_Reservoir,2050,1,65,65,1812.394850989611
8826,HR_Hydro_Reservoir,2050,1,66,66,1830.7573986550415
8827,HR_Hydro_Reservoir,2050,1,67,67,1847.267168453831
8828,HR_Hydro_Reservoir,2050,1,68,68,1853.6140733053126
8829,HR_Hydro_Reservoir,2050,1,69,69,1854.4711033211559
8830,HR_Hydro_Reservoir,2050,1,70,70,1856.9740987653408
8831,HR_Hydro_Reservoir,2050,1,71,71,1866.72017840841
8832,HR_Hydro_Reservoir,2050,1,72,72,1874.9813122678763
8833,HR_Hydro_Reservoir,2050,1,73,73,1884.9772276317822
8834,HR_Hydro_Reservoir,2050,1,74,74,1898.2829876172063
8835,HR_Hydro_Reservoir,2050,1,75,75,1905.692535597894
8836,HR_Hydro_Reservoir,2050,1,76,76,1902.9670842211008
8837,HR_Hydro_Reservoir,2050,1,77,77,1901.790399722465
8838,HR_Hydro_Reservoir,2050,1,78,78,1900.3618942769572
8839,HR_Hydro_Reservoir,2050,1,79,79,1899.3584736640082
8840,HR_Hydro_Reservoir,2050,1,80,80,1911.746198384787
8841,HR_Hydro_Reservoir,2050,1,81,81,1918.6815005682843
8842,HR_Hydro_Reservoir,2050,1,82,82,1924.3750459469397
8843,HR_Hydro_Reservoir,2050,1,83,83,1923.2958019473622
8844,HR_Hydro_Reservoir,2050,1,84,84,1926.064531262164
8845,HR_Hydro_Reservoir,2050,1,85,85,1942.981569415738
8846,HR_Hydro_Reservoir,2050,1,86,86,1952.9816109366168
8847,HR_Hydro_Reservoir,2050,1,87,87,1963.5095073470616
8848,HR_Hydro_Reservoir,2050,1,88,88,1981.872055012492
8849,HR_Hydro_Reservoir,2050,1,89,89,2000.2346026779223
8850,HR_Hydro_Reservoir,2050,1,90,90,2018.5971503433527
8851,HR_Hydro_Reservoir,2050,1,91,91,2036.356652343265
8852,HR_Hydro_Reservoir,2050,1,92,92,2045.9
8853,HR_Hydro_Reservoir,2050,1,93,93,2044.894530399906
8854,HR_Hydro_Reservoir,2050,1,94,94,2044.896669691165
8855,HR_Hydro_Reservoir,2050,1,95,95,2042.3993381553153
8856,HR_Hydro_Reservoir,2050,1,96,96,2040.8688889118787
8857,HR_Hydro_Reservoir,2050,1,97,97,2037.015025258462
8858,HR_Hydro_Reservoir,2050,1,98,98,2030.2321936684266
8859,HR_Hydro_Reservoir,2050,1,99,99,2021.2809113037608
8860,HR_Hydro_Reservoir,2050,1,100,100,2013.0959993961912
8861,HR_Hydro_Reservoir,2050,1,101,101,2018.3182905561318
8862,HR_Hydro_Reservoir,2050,1,102,102,2021.232660767305
8863,HR_Hydro_Reservoir,2050,1,103,103,2018.096797013071
8864,HR_Hydro_Reservoir,2050,1,104,104,2017.684776661156
8865,HR_Hydro_Reservoir,2050,1,105,105,2010.568572206788
8866,HR_Hydro_Reservoir,2050,1,106,106,2002.127106897399
8867,HR_Hydro_Reservoir,2050,1,107,107,1999.6481708929073
8868,HR_Hydro_Reservoir,2050,1,108,108,2001.0623996296047
8869,HR_Hydro_Reservoir,2050,1,109,109,1991.9302474789124
8870,HR_Hydro_Reservoir,2050,1,110,110,1983.6542846991024
8871,HR_Hydro_Reservoir,2050,1,111,111,1972.8361182309893
8872,HR_Hydro_Reservoir,2050,1,112,112,1960.930889306669
8873,HR_Hydro_Reservoir,2050,1,113,113,1942.0650098301624
8874,HR_Hydro_Reservoir,2050,1,114,114,1927.0404482344359
8875,HR_Hydro_Reservoir,2050,1,115,115,1921.7207203713413
8876,HR_Hydro_Reservoir,2050,1,116,116,1915.5926933276746
8877,HR_Hydro_Reservoir,2050,1,117,117,1910.6533017659194
8878,HR_Hydro_Reservoir,2050,1,118,118,1904.2803768668807
8879,HR_Hydro_Reservoir,2050,1,119,119,1893.5830592752948
8880,HR_Hydro_Reservoir,2050,1,120,120,1874.717179798788
8881,HR_Hydro_Reservoir,2050,1,121,121,1855.8513003222813
8882,HR_Hydro_Reservoir,2050,1,122,122,1836.9854208457746
8883,HR_Hydro_Reservoir,2050,1,123,123,1822.03713612403
8884,HR_Hydro_Reservoir,2050,1,124,124,1803.1712566475233
8885,HR_Hydro_Reservoir,2050,1,125,125,1784.3053771710165
8886,HR_Hydro_Reservoir,2050,1,126,126,1767.9840923006966
8887,HR_Hydro_Reservoir,2050,1,127,127,1749.1182128241899
8888,HR_Hydro_Reservoir,2050,1,128,128,1730.2523333476831
8889,HR_Hydro_Reservoir,2050,1,129,129,1711.3864538711764
8890,HR_Hydro_Reservoir,2050,1,130,130,1692.5205743946697
8891,HR_Hydro_Reservoir,2050,1,131,131,1673.654694918163
8892,HR_Hydro_Reservoir,2050,1,132,132,1654.7888154416562
8893,HR_Hydro_Reservoir,2050,1,133,133,1635.9229359651495
8894,HR_Hydro_Reservoir,2050,1,134,134,1621.6953851746368
8895,HR_Hydro_Reservoir,2050,1,135,135,1608.356379589111
8896,HR_Hydro_Reservoir,2050,1,136,136,1591.4951725398876
8897,HR_Hydro_Reservoir,2050,1,137,137,1572.6292930633808
8898,HR_Hydro_Reservoir,2050,1,138,138,1553.763413586874
8899,HR_Hydro_Reservoir,2050,1,139,139,1534.8975341103674
8900,HR_Hydro_Reservoir,2050,1,140,140,1524.1144395626593
8901,HR_Hydro_Reservoir,2050,1,141,141,1514.9050390442553
8902,HR_Hydro_Reservoir,2050,1,142,142,1498.837865047272
8903,HR_Hydro_Reservoir,2050,1,143,143,1481.7571608959424
8904,HR_Hydro_Reservoir,2050,1,144,144,1470.8052452872505
8905,HR_Hydro_Reservoir,2050,1,145,145,1462.004836809513
8906,HR_Hydro_Reservoir,2050,1,146,146,1447.4728339605351
8907,HR_Hydro_Reservoir,2050,1,147,147,1430.638959173442
8908,HR_Hydro_Reservoir,2050,1,148,148,1411.7730796969352
8909,HR_Hydro_Reservoir,2050,1,149,149,1395.0787980145085
8910,HR_Hydro_Reservoir,2050,1,150,150,1376.2129185380018
8911,HR_Hydro_Reservoir,2050,1,151,151,1357.936275475205
8912,HR_Hydro_Reservoir,2050,1,152,152,1339.0703959986984
8913,HR_Hydro_Reservoir,2050,1,153,153,1320.2045165221916
8914,HR_Hydro_Reservoir,2050,1,154,154,1301.338637045685
8915,HR_Hydro_Reservoir,2050,1,155,155,1282.4727575691782
8916,HR_Hydro_Reservoir,2050,1,156,156,1266.0832175466553
8917,HR_Hydro_Reservoir,2050,1,157,157,1247.2173380701486
8918,HR_Hydro_Reservoir,2050,1,158,158,1228.3514585936418
8919,HR_Hydro_Reservoir,2050,1,159,159,1209.485579117135
8920,HR_Hydro_Reservoir,2050,1,160,160,1194.3737620445063
8921,HR_Hydro_Reservoir,2050,1,161,161,1175.5078825679996
8922,HR_Hydro_Reservoir,2050,1,162,162,1160.6909323139196
8923,HR_Hydro_Reservoir,2050,1,163,163,1151.4821398647234
8924,HR_Hydro_Reservoir,2050,1,164,164,1143.2776486244493
8925,HR_Hydro_Reservoir,2050,1,165,165,1124.4117691479426
8926,HR_Hydro_Reservoir,2050,1,166,166,1107.3231599028725
8927,HR_Hydro_Reservoir,2050,1,167,167,1097.3725266034655
8928,HR_Hydro_Reservoir,2050,1,168,168,1083.0153836867505
8929,HR_Hydro_Reservoir,2050,1,169,169,1066.409477403898
8930,HR_Hydro_Reservoir,2050,1,170,170,1053.158304462386
8931,HR_Hydro_Reservoir,2050,1,171,171,1048.3748541186194
8932,HR_Hydro_Reservoir,2050,1,172,172,1043.5914037748528
8933,HR_Hydro_Reservoir,2050,1,173,173,1038.0271949884423
8934,HR_Hydro_Reservoir,2050,1,174,174,1024.1119108097726
8935,HR_Hydro_Reservoir,2050,1,175,175,1005.2460313332658
8936,HR_Hydro_Reservoir,2050,1,176,176,989.1762675194218
8937,HR_Hydro_Reservoir,2050,1,177,177,982.2750787357046
8938,HR_Hydro_Reservoir,2050,1,178,178,977.4916283919381
8939,HR_Hydro_Reservoir,2050,1,179,179,972.7081780481716
8940,HR_Hydro_Reservoir,2050,1,180,180,965.5545171686867
8941,HR_Hydro_Reservoir,2050,1,181,181,959.1443614109475
8942,HR_Hydro_Reservoir,2050,1,182,182,950.1522225103507
8943,HR_Hydro_Reservoir,2050,1,183,183,939.4467011056385
8944,HR_Hydro_Reservoir,2050,1,184,184,929.9574507025587
8945,HR_Hydro_Reservoir,2050,1,185,185,922.622988883223
8946,HR_Hydro_Reservoir,2050,1,186,186,917.8395385394565
8947,HR_Hydro_Reservoir,2050,1,187,187,898.9736590629498
8948,HR_Hydro_Reservoir,2050,1,188,188,880.107779586443
8949,HR_Hydro_Reservoir,2050,1,189,189,870.2992089173342
8950,HR_Hydro_Reservoir,2050,1,190,190,856.0755306647533
8951,HR_Hydro_Reservoir,2050,1,191,191,837.2096511882465
8952,HR_Hydro_Reservoir,2050,1,192,192,828.2043454091933
8953,HR_Hydro_Reservoir,2050,1,193,193,823.2709856760133
8954,HR_Hydro_Reservoir,2050,1,194,194,818.4875353322468
8955,HR_Hydro_Reservoir,2050,1,195,195,813.7040849884803
8956,HR_Hydro_Reservoir,2050,1,196,196,806.5633485774102
8957,HR_Hydro_Reservoir,2050,1,197,197,798.597290521828
8958,HR_Hydro_Reservoir,2050,1,198,198,788.1253765553259
8959,HR_Hydro_Reservoir,2050,1,199,199,771.1327509933882
8960,HR_Hydro_Reservoir,2050,1,200,200,761.1479501487544
8961,HR_Hydro_Reservoir,2050,1,201,201,751.872913427758
8962,HR_Hydro_Reservoir,2050,1,202,202,736.987614067341
8963,HR_Hydro_Reservoir,2050,1,203,203,722.7505745007571
8964,HR_Hydro_Reservoir,2050,1,204,204,709.8969528595266
8965,HR_Hydro_Reservoir,2050,1,205,205,702.4040251279389
8966,HR_Hydro_Reservoir,2050,1,206,206,689.597915740275
8967,HR_Hydro_Reservoir,2050,1,207,207,678.3381838979817
8968,HR_Hydro_Reservoir,2050,1,208,208,676.1942868912345
8969,HR_Hydro_Reservoir,2050,1,209,209,669.1459360903389
8970,HR_Hydro_Reservoir,2050,1,210,210,654.6964771863562
8971,HR_Hydro_Reservoir,2050,1,211,211,640.5189007094227
8972,HR_Hydro_Reservoir,2050,1,212,212,627.6003615260931
8973,HR_Hydro_Reservoir,2050,1,213,213,621.1238885801703
8974,HR_Hydro_Reservoir,2050,1,214,214,616.3404382364038
8975,HR_Hydro_Reservoir,2050,1,215,215,611.2726813757407
8976,HR_Hydro_Reservoir,2050,1,216,216,603.9644896771264
8977,HR_Hydro_Reservoir,2050,1,217,217,596.0827021741109
8978,HR_Hydro_Reservoir,2050,1,218,218,591.2992518303444
8979,HR_Hydro_Reservoir,2050,1,219,219,586.5158014865779
8980,HR_Hydro_Reservoir,2050,1,220,220,581.7323511428114
8981,HR_Hydro_Reservoir,2050,1,221,221,576.9489007990448
8982,HR_Hydro_Reservoir,2050,1,222,222,572.1654504552783
8983,HR_Hydro_Reservoir,2050,1,223,223,567.3820001115118
8984,HR_Hydro_Reservoir,2050,1,224,224,562.5985497677453
8985,HR_Hydro_Reservoir,2050,1,225,225,553.8070974677914
8986,HR_Hydro_Reservoir,2050,1,226,226,544.4617618266046
8987,HR_Hydro_Reservoir,2050,1,227,227,535.4637854522672
8988,HR_Hydro_Reservoir,2050,1,228,228,522.4480349532013
8989,HR_Hydro_Reservoir,2050,1,229,229,505.38342379293607
8990,HR_Hydro_Reservoir,2050,1,230,230,489.3944303567736
8991,HR_Hydro_Reservoir,2050,1,231,231,482.42733522998066
8992,HR_Hydro_Reservoir,2050,1,232,232,477.6438848862141
8993,HR_Hydro_Reservoir,2050,1,233,233,472.86043454244754
8994,HR_Hydro_Reservoir,2050,1,234,234,467.55446582127746
8995,HR_Hydro_Reservoir,2050,1,235,235,463.32839583176303
8996,HR_Hydro_Reservoir,2050,1,236,236,453.72202541977646
8997,HR_Hydro_Reservoir,2050,1,237,237,447.8412881276291
8998,HR_Hydro_Reservoir,2050,1,238,238,439.000114004036
8999,HR_Hydro_Reservoir,2050,1,239,239,431.7221386215995
9000,HR_Hydro_Reservoir,2050,1,240,240,420.6353597757134
9001,HR_Hydro_Reservoir,2050,1,241,241,406.8003717689204
9002,HR_Hydro_Reservoir,2050,1,242,242,402.01692142515384
9003,HR_Hydro_Reservoir,2050,1,243,243,397.2334710813873
9004,HR_Hydro_Reservoir,2050,1,244,244,386.3765888454447
9005,HR_Hydro_Reservoir,2050,1,245,245,370.74404550268787
9006,HR_Hydro_Reservoir,2050,1,246,246,365.9605951589213
9007,HR_Hydro_Reservoir,2050,1,247,247,361.17714481515475
9008,HR_Hydro_Reservoir,2050,1,248,248,356.943701561266
9009,HR_Hydro_Reservoir,2050,1,249,249,351.7725660626293
9010,HR_Hydro_Reservoir,2050,1,250,250,340.95015316363094
9011,HR_Hydro_Reservoir,2050,1,251,251,326.7088430116302
9012,HR_Hydro_Reservoir,2050,1,252,252,321.92539266786366
9013,HR_Hydro_Reservoir,2050,1,253,253,317.1419423240971
9014,HR_Hydro_Reservoir,2050,1,254,254,313.9013274366043
9015,HR_Hydro_Reservoir,2050,1,255,255,312.9949723125984
9016,HR_Hydro_Reservoir,2050,1,256,256,308.6081735674891
9017,HR_Hydro_Reservoir,2050,1,257,257,312.52327921032014
9018,HR_Hydro_Reservoir,2050,1,258,258,315.6634877238485
9019,HR_Hydro_Reservoir,2050,1,259,259,317.6517708897008
9020,HR_Hydro_Reservoir,2050,1,260,260,322.2998504272328
9021,HR_Hydro_Reservoir,2050,1,261,261,317.4195113740089
9022,HR_Hydro_Reservoir,2050,1,262,262,311.8541154536086
9023,HR_Hydro_Reservoir,2050,1,263,263,307.070665109842
9024,HR_Hydro_Reservoir,2050,1,264,264,302.28721476607546
9025,HR_Hydro_Reservoir,2050,1,265,265,299.4644353286298
9026,HR_Hydro_Reservoir,2050,1,266,266,296.7581579310069
9027,HR_Hydro_Reservoir,2050,1,267,267,298.7015220793249
9028,HR_Hydro_Reservoir,2050,1,268,268,293.2209044881242
9029,HR_Hydro_Reservoir,2050,1,269,269,288.4374541443576
9030,HR_Hydro_Reservoir,2050,1,270,270,288.3856026533951
9031,HR_Hydro_Reservoir,2050,1,271,271,291.172829362802
9032,HR_Hydro_Reservoir,2050,1,272,272,291.1526534936299
9033,HR_Hydro_Reservoir,2050,1,273,273,292.94226628779927
9034,HR_Hydro_Reservoir,2050,1,274,274,289.030985488756
9035,HR_Hydro_Reservoir,2050,1,275,275,279.2157950166996
9036,HR_Hydro_Reservoir,2050,1,276,276,274.432344672933
9037,HR_Hydro_Reservoir,2050,1,277,277,269.64889432916647
9038,HR_Hydro_Reservoir,2050,1,278,278,267.9309655344727
9039,HR_Hydro_Reservoir,2050,1,279,279,263.91516813432906
9040,HR_Hydro_Reservoir,2050,1,280,280,261.0134589585843
9041,HR_Hydro_Reservoir,2050,1,281,281,254.63558301933696
9042,HR_Hydro_Reservoir,2050,1,282,282,249.85213267557043
9043,HR_Hydro_Reservoir,2050,1,283,283,245.0686823318039
9044,HR_Hydro_Reservoir,2050,1,284,284,245.43006382603605
9045,HR_Hydro_Reservoir,2050,1,285,285,239.61729512368527
9046,HR_Hydro_Reservoir,2050,1,286,286,233.7205947130969
9047,HR_Hydro_Reservoir,2050,1,287,287,227.98440827234347
9048,HR_Hydro_Reservoir,2050,1,288,288,222.43114474864456
9049,HR_Hydro_Reservoir,2050,1,289,289,215.88706958582517
9050,HR_Hydro_Reservoir,2050,1,290,290,211.10361924205864
9051,HR_Hydro_Reservoir,2050,1,291,291,206.3201688982921
9052,HR_Hydro_Reservoir,2050,1,292,292,201.53671855452558
9053,HR_Hydro_Reservoir,2050,1,293,293,196.75326821075905
9054,HR_Hydro_Reservoir,2050,1,294,294,197.97342782195648
9055,HR_Hydro_Reservoir,2050,1,295,295,203.9354311415948
9056,HR_Hydro_Reservoir,2050,1,296,296,202.16111353319025
9057,HR_Hydro_Reservoir,2050,1,297,297,204.0126699152501
9058,HR_Hydro_Reservoir,2050,1,298,298,198.8375460584919
9059,HR_Hydro_Reservoir,2050,1,299,299,201.92649688895304
9060,HR_Hydro_Reservoir,2050,1,300,300,202.8854828187493
9061,HR_Hydro_Reservoir,2050,1,301,301,202.20108510221107
9062,HR_Hydro_Reservoir,2050,1,302,302,200.86215650620795
9063,HR_Hydro_Reservoir,2050,1,303,303,200.9983767736016
9064,HR_Hydro_Reservoir,2050,1,304,304,208.9797467567906
9065,HR_Hydro_Reservoir,2050,1,305,305,207.11949378378213
9066,HR_Hydro_Reservoir,2050,1,306,306,204.43963544534625
9067,HR_Hydro_Reservoir,2050,1,307,307,200.58736226227612
9068,HR_Hydro_Reservoir,2050,1,308,308,195.80391191850958
9069,HR_Hydro_Reservoir,2050,1,309,309,191.410152215152
9070,HR_Hydro_Reservoir,2050,1,310,310,193.58788688690106
9071,HR_Hydro_Reservoir,2050,1,311,311,203.58440092770172
9072,HR_Hydro_Reservoir,2050,1,312,312,213.21812418486
9073,HR_Hydro_Reservoir,2050,1,313,313,231.58067185029034
9074,HR_Hydro_Reservoir,2050,1,314,314,247.9169672907329
9075,HR_Hydro_Reservoir,2050,1,315,315,258.7155075867478
9076,HR_Hydro_Reservoir,2050,1,316,316,265.50607681204656
9077,HR_Hydro_Reservoir,2050,1,317,317,280.32089008740803
9078,HR_Hydro_Reservoir,2050,1,318,318,298.68343775283836
9079,HR_Hydro_Reservoir,2050,1,319,319,308.62684203326035
9080,HR_Hydro_Reservoir,2050,1,320,320,322.57385607626736
9081,HR_Hydro_Reservoir,2050,1,321,321,336.7413980870719
9082,HR_Hydro_Reservoir,2050,1,322,322,353.67445752422674
9083,HR_Hydro_Reservoir,2050,1,323,323,372.03700518965707
9084,HR_Hydro_Reservoir,2050,1,324,324,384.5931093179245
9085,HR_Hydro_Reservoir,2050,1,325,325,396.67879700593846
9086,HR_Hydro_Reservoir,2050,1,326,326,406.80932747557466
9087,HR_Hydro_Reservoir,2050,1,327,327,405.2396777025736
9088,HR_Hydro_Reservoir,2050,1,328,328,421.42793112019075
9089,HR_Hydro_Reservoir,2050,1,329,329,439.05951948689886
9090,HR_Hydro_Reservoir,2050,1,330,330,448.0642263524584
9091,HR_Hydro_Reservoir,2050,1,331,331,466.4267740178887
9092,HR_Hydro_Reservoir,2050,1,332,332,484.78932168331903
9093,HR_Hydro_Reservoir,2050,1,333,333,503.15186934874936
9094,HR_Hydro_Reservoir,2050,1,334,334,521.5144170141797
9095,HR_Hydro_Reservoir,2050,1,335,335,539.8769646796101
9096,HR_Hydro_Reservoir,2050,1,336,336,554.8859081021303
9097,HR_Hydro_Reservoir,2050,1,337,337,571.3464667330979
9098,HR_Hydro_Reservoir,2050,1,338,338,589.7090143985283
9099,HR_Hydro_Reservoir,2050,1,339,339,608.0715620639587
9100,HR_Hydro_Reservoir,2050,1,340,340,626.4341097293891
9101,HR_Hydro_Reservoir,2050,1,341,341,644.7966573948195
9102,HR_Hydro_Reservoir,2050,1,342,342,661.5526258353641
9103,HR_Hydro_Reservoir,2050,1,343,343,679.9151735007945
9104,HR_Hydro_Reservoir,2050,1,344,344,698.2777211662249
9105,HR_Hydro_Reservoir,2050,1,345,345,716.6402688316552
9106,HR_Hydro_Reservoir,2050,1,346,346,734.2341627266856
9107,HR_Hydro_Reservoir,2050,1,347,347,739.6744449592978
9108,HR_Hydro_Reservoir,2050,1,348,348,742.6241838295617
9109,HR_Hydro_Reservoir,2050,1,349,349,744.8934594157456
9110,HR_Hydro_Reservoir,2050,1,350,350,760.1246787624849
9111,HR_Hydro_Reservoir,2050,1,351,351,778.4872264279153
9112,HR_Hydro_Reservoir,2050,1,352,352,796.8497740933457
9113,HR_Hydro_Reservoir,2050,1,353,353,815.212321758776
9114,HR_Hydro_Reservoir,2050,1,354,354,833.5748694242064
9115,HR_Hydro_Reservoir,2050,1,355,355,851.9374170896368
9116,HR_Hydro_Reservoir,2050,1,356,356,870.2999647550672
9117,HR_Hydro_Reservoir,2050,1,357,357,888.6625124204976
9118,HR_Hydro_Reservoir,2050,1,358,358,907.025060085928
9119,HR_Hydro_Reservoir,2050,1,359,359,925.3876077513584
9120,HR_Hydro_Reservoir,2050,1,360,360,943.5058806204468
9121,HR_Hydro_Reservoir,2050,1,361,361,957.6262726151656
9122,HR_Hydro_Reservoir,2050,1,362,362,970.981125724369
9123,HR_Hydro_Reservoir,2050,1,363,363,986.2249046691393
9124,HR_Hydro_Reservoir,2050,1,364,364,1004.5874523345697
9125,HR_Hydro_Reservoir,2050,1,365,365,1022.95
9126,HR_Pump_Hydro_Open,2050,1,1,1,9.374719476842982
9127,HR_Pump_Hydro_Open,2050,1,2,2,9.599438953685961
9128,HR_Pump_Hydro_Open,2050,1,3,3,9.824158430528943
9129,HR_Pump_Hydro_Open,2050,1,4,4,10.048877907371924
9130,HR_Pump_Hydro_Open,2050,1,5,5,10.215146050234113
9131,HR_Pump_Hydro_Open,2050,1,6,6,10.257565253531753
9132,HR_Pump_Hydro_Open,2050,1,7,7,10.482284730374733
9133,HR_Pump_Hydro_Open,2050,1,8,8,10.707004207217715
9134,HR_Pump_Hydro_Open,2050,1,9,9,10.931723684060696
9135,HR_Pump_Hydro_Open,2050,1,10,10,11.156443160903677
9136,HR_Pump_Hydro_Open,2050,1,11,11,11.381162637746659
9137,HR_Pump_Hydro_Open,2050,1,12,12,11.60588211458964
9138,HR_Pump_Hydro_Open,2050,1,13,13,11.830601591432622
9139,HR_Pump_Hydro_Open,2050,1,14,14,12.055321068275603
9140,HR_Pump_Hydro_Open,2050,1,15,15,12.280040545118585
9141,HR_Pump_Hydro_Open,2050,1,16,16,12.504760021961566
9142,HR_Pump_Hydro_Open,2050,1,17,17,12.729479498804547
9143,HR_Pump_Hydro_Open,2050,1,18,18,12.706997857625622
9144,HR_Pump_Hydro_Open,2050,1,19,19,12.418868551800092
9145,HR_Pump_Hydro_Open,2050,1,20,20,12.281121435730102
9146,HR_Pump_Hydro_Open,2050,1,21,21,12.143854774465503
9147,HR_Pump_Hydro_Open,2050,1,22,22,11.855725468639971
9148,HR_Pump_Hydro_Open,2050,1,23,23,11.715818708516569
9149,HR_Pump_Hydro_Open,2050,1,24,24,11.89896242972756
9150,HR_Pump_Hydro_Open,2050,1,25,25,11.811789378402942
9151,HR_Pump_Hydro_Open,2050,1,26,26,11.967680378042825
9152,HR_Pump_Hydro_Open,2050,1,27,27,12.024386804963608
9153,HR_Pump_Hydro_Open,2050,1,28,28,12.24910628180659
9154,HR_Pump_Hydro_Open,2050,1,29,29,12.473825758649571
9155,HR_Pump_Hydro_Open,2050,1,30,30,12.698545235492553
9156,HR_Pump_Hydro_Open,2050,1,31,31,12.756952961495823
9157,HR_Pump_Hydro_Open,2050,1,32,32,12.975279500337594
9158,HR_Pump_Hydro_Open,2050,1,33,33,13.003312869138753
9159,HR_Pump_Hydro_Open,2050,1,34,34,12.833484383229216
9160,HR_Pump_Hydro_Open,2050,1,35,35,12.575547034622337
9161,HR_Pump_Hydro_Open,2050,1,36,36,12.423578993256989
9162,HR_Pump_Hydro_Open,2050,1,37,37,12.64829847009997
9163,HR_Pump_Hydro_Open,2050,1,38,38,12.873017946942952
9164,HR_Pump_Hydro_Open,2050,1,39,39,13.097737423785933
9165,HR_Pump_Hydro_Open,2050,1,40,40,13.242690086068317
9166,HR_Pump_Hydro_Open,2050,1,41,41,13.248028679929341
9167,HR_Pump_Hydro_Open,2050,1,42,42,13.06655660030052
9168,HR_Pump_Hydro_Open,2050,1,43,43,12.945378730756069
9169,HR_Pump_Hydro_Open,2050,1,44,44,12.874682490286034
9170,HR_Pump_Hydro_Open,2050,1,45,45,12.736816374190186
9171,HR_Pump_Hydro_Open,2050,1,46,46,12.940378962462352
9172,HR_Pump_Hydro_Open,2050,1,47,47,13.14592844008612
9173,HR_Pump_Hydro_Open,2050,1,48,48,13.34820251379282
9174,HR_Pump_Hydro_Open,2050,1,49,49,13.565285033395504
9175,HR_Pump_Hydro_Open,2050,1,50,50,13.790004510238486
9176,HR_Pump_Hydro_Open,2050,1,51,51,13.998334525057691
9177,HR_Pump_Hydro_Open,2050,1,52,52,14.093213943812051
9178,HR_Pump_Hydro_Open,2050,1,53,53,14.254644867306137
