id,storage_level_id,asset,milestone_year,scenario,period_block_start,period_block_end,inter_period_storage_level_bounds,dual_max_storage_level_inter_period_limit
10240,10240,IT_Pump_Hydro_Closed,2050,1,20,20,inter_period_only,0.0
10241,10241,IT_Pump_Hydro_Closed,2050,1,21,21,inter_period_only,0.0
10242,10242,IT_Pump_Hydro_Closed,2050,1,22,22,inter_period_only,0.0
10243,10243,IT_Pump_Hydro_Closed,2050,1,23,23,inter_period_only,0.0
10244,10244,IT_Pump_Hydro_Closed,2050,1,24,24,inter_period_only,0.0
10245,10245,IT_Pump_Hydro_Closed,2050,1,25,25,inter_period_only,0.0
10246,10246,IT_Pump_Hydro_Closed,2050,1,26,26,inter_period_only,0.0
10247,10247,IT_Pump_Hydro_Closed,2050,1,27,27,inter_period_only,0.0
10248,10248,IT_Pump_Hydro_Closed,2050,1,28,28,inter_period_only,0.0
10249,10249,IT_Pump_Hydro_Closed,2050,1,29,29,inter_period_only,0.0
10250,10250,IT_Pump_Hydro_Closed,2050,1,30,30,inter_period_only,0.0
10251,10251,IT_Pump_Hydro_Closed,2050,1,31,31,inter_period_only,0.0
10252,10252,IT_Pump_Hydro_Closed,2050,1,32,32,inter_period_only,0.0
10253,10253,IT_Pump_Hydro_Closed,2050,1,33,33,inter_period_only,0.0
10254,10254,IT_Pump_Hydro_Closed,2050,1,34,34,inter_period_only,0.0
10255,10255,IT_Pump_Hydro_Closed,2050,1,35,35,inter_period_only,0.0
10256,10256,IT_Pump_Hydro_Closed,2050,1,36,36,inter_period_only,0.0
10257,10257,IT_Pump_Hydro_Closed,2050,1,37,37,inter_period_only,0.0
10258,10258,IT_Pump_Hydro_Closed,2050,1,38,38,inter_period_only,0.0
10259,10259,IT_Pump_Hydro_Closed,2050,1,39,39,inter_period_only,0.0
10260,10260,IT_Pump_Hydro_Closed,2050,1,40,40,inter_period_only,0.0
10261,10261,IT_Pump_Hydro_Closed,2050,1,41,41,inter_period_only,0.0
10262,10262,IT_Pump_Hydro_Closed,2050,1,42,42,inter_period_only,0.0
10263,10263,IT_Pump_Hydro_Closed,2050,1,43,43,inter_period_only,0.0
10264,10264,IT_Pump_Hydro_Closed,2050,1,44,44,inter_period_only,0.0
10265,10265,IT_Pump_Hydro_Closed,2050,1,45,45,inter_period_only,0.0
10266,10266,IT_Pump_Hydro_Closed,2050,1,46,46,inter_period_only,0.0
10267,10267,IT_Pump_Hydro_Closed,2050,1,47,47,inter_period_only,0.0
10268,10268,IT_Pump_Hydro_Closed,2050,1,48,48,inter_period_only,0.0
10269,10269,IT_Pump_Hydro_Closed,2050,1,49,49,inter_period_only,0.0
10270,10270,IT_Pump_Hydro_Closed,2050,1,50,50,inter_period_only,0.0
10271,10271,IT_Pump_Hydro_Closed,2050,1,51,51,inter_period_only,0.0
10272,10272,IT_Pump_Hydro_Closed,2050,1,52,52,inter_period_only,0.0
10273,10273,IT_Pump_Hydro_Closed,2050,1,53,53,inter_period_only,0.0
10274,10274,IT_Pump_Hydro_Closed,2050,1,54,54,inter_period_only,0.0
10275,10275,IT_Pump_Hydro_Closed,2050,1,55,55,inter_period_only,0.0
10276,10276,IT_Pump_Hydro_Closed,2050,1,56,56,inter_period_only,0.0
10277,10277,IT_Pump_Hydro_Closed,2050,1,57,57,inter_period_only,0.0
10278,10278,IT_Pump_Hydro_Closed,2050,1,58,58,inter_period_only,0.0
10279,10279,IT_Pump_Hydro_Closed,2050,1,59,59,inter_period_only,0.0
10280,10280,IT_Pump_Hydro_Closed,2050,1,60,60,inter_period_only,0.0
10281,10281,IT_Pump_Hydro_Closed,2050,1,61,61,inter_period_only,0.0
10282,10282,IT_Pump_Hydro_Closed,2050,1,62,62,inter_period_only,0.0
10283,10283,IT_Pump_Hydro_Closed,2050,1,63,63,inter_period_only,0.0
10284,10284,IT_Pump_Hydro_Closed,2050,1,64,64,inter_period_only,0.0
10285,10285,IT_Pump_Hydro_Closed,2050,1,65,65,inter_period_only,0.0
10286,10286,IT_Pump_Hydro_Closed,2050,1,66,66,inter_period_only,0.0
10287,10287,IT_Pump_Hydro_Closed,2050,1,67,67,inter_period_only,0.0
10288,10288,IT_Pump_Hydro_Closed,2050,1,68,68,inter_period_only,0.0
10289,10289,IT_Pump_Hydro_Closed,2050,1,69,69,inter_period_only,0.0
10290,10290,IT_Pump_Hydro_Closed,2050,1,70,70,inter_period_only,0.0
10291,10291,IT_Pump_Hydro_Closed,2050,1,71,71,inter_period_only,0.0
10292,10292,IT_Pump_Hydro_Closed,2050,1,72,72,inter_period_only,0.0
10293,10293,IT_Pump_Hydro_Closed,2050,1,73,73,inter_period_only,0.0
10294,10294,IT_Pump_Hydro_Closed,2050,1,74,74,inter_period_only,0.0
10295,10295,IT_Pump_Hydro_Closed,2050,1,75,75,inter_period_only,0.0
10296,10296,IT_Pump_Hydro_Closed,2050,1,76,76,inter_period_only,0.0
10297,10297,IT_Pump_Hydro_Closed,2050,1,77,77,inter_period_only,0.0
10298,10298,IT_Pump_Hydro_Closed,2050,1,78,78,inter_period_only,0.0
10299,10299,IT_Pump_Hydro_Closed,2050,1,79,79,inter_period_only,0.0
10300,10300,IT_Pump_Hydro_Closed,2050,1,80,80,inter_period_only,0.0
10301,10301,IT_Pump_Hydro_Closed,2050,1,81,81,inter_period_only,0.0
10302,10302,IT_Pump_Hydro_Closed,2050,1,82,82,inter_period_only,0.0
10303,10303,IT_Pump_Hydro_Closed,2050,1,83,83,inter_period_only,0.0
10304,10304,IT_Pump_Hydro_Closed,2050,1,84,84,inter_period_only,0.0
10305,10305,IT_Pump_Hydro_Closed,2050,1,85,85,inter_period_only,0.0
10306,10306,IT_Pump_Hydro_Closed,2050,1,86,86,inter_period_only,0.0
10307,10307,IT_Pump_Hydro_Closed,2050,1,87,87,inter_period_only,0.0
10308,10308,IT_Pump_Hydro_Closed,2050,1,88,88,inter_period_only,0.0
10309,10309,IT_Pump_Hydro_Closed,2050,1,89,89,inter_period_only,0.0
10310,10310,IT_Pump_Hydro_Closed,2050,1,90,90,inter_period_only,0.0
10311,10311,IT_Pump_Hydro_Closed,2050,1,91,91,inter_period_only,0.0
10312,10312,IT_Pump_Hydro_Closed,2050,1,92,92,inter_period_only,0.0
10313,10313,IT_Pump_Hydro_Closed,2050,1,93,93,inter_period_only,0.0
10314,10314,IT_Pump_Hydro_Closed,2050,1,94,94,inter_period_only,0.0
10315,10315,IT_Pump_Hydro_Closed,2050,1,95,95,inter_period_only,0.0
10316,10316,IT_Pump_Hydro_Closed,2050,1,96,96,inter_period_only,-0.0
10317,10317,IT_Pump_Hydro_Closed,2050,1,97,97,inter_period_only,0.0
10318,10318,IT_Pump_Hydro_Closed,2050,1,98,98,inter_period_only,0.0
10319,10319,IT_Pump_Hydro_Closed,2050,1,99,99,inter_period_only,0.0
10320,10320,IT_Pump_Hydro_Closed,2050,1,100,100,inter_period_only,0.0
10321,10321,IT_Pump_Hydro_Closed,2050,1,101,101,inter_period_only,0.0
10322,10322,IT_Pump_Hydro_Closed,2050,1,102,102,inter_period_only,0.0
10323,10323,IT_Pump_Hydro_Closed,2050,1,103,103,inter_period_only,0.0
10324,10324,IT_Pump_Hydro_Closed,2050,1,104,104,inter_period_only,0.0
10325,10325,IT_Pump_Hydro_Closed,2050,1,105,105,inter_period_only,0.0
10326,10326,IT_Pump_Hydro_Closed,2050,1,106,106,inter_period_only,0.0
10327,10327,IT_Pump_Hydro_Closed,2050,1,107,107,inter_period_only,0.0
10328,10328,IT_Pump_Hydro_Closed,2050,1,108,108,inter_period_only,0.0
10329,10329,IT_Pump_Hydro_Closed,2050,1,109,109,inter_period_only,0.0
10330,10330,IT_Pump_Hydro_Closed,2050,1,110,110,inter_period_only,0.0
10331,10331,IT_Pump_Hydro_Closed,2050,1,111,111,inter_period_only,0.0
10332,10332,IT_Pump_Hydro_Closed,2050,1,112,112,inter_period_only,0.0
10333,10333,IT_Pump_Hydro_Closed,2050,1,113,113,inter_period_only,0.0
10334,10334,IT_Pump_Hydro_Closed,2050,1,114,114,inter_period_only,0.0
10335,10335,IT_Pump_Hydro_Closed,2050,1,115,115,inter_period_only,0.0
10336,10336,IT_Pump_Hydro_Closed,2050,1,116,116,inter_period_only,0.0
10337,10337,IT_Pump_Hydro_Closed,2050,1,117,117,inter_period_only,0.0
10338,10338,IT_Pump_Hydro_Closed,2050,1,118,118,inter_period_only,0.0
10339,10339,IT_Pump_Hydro_Closed,2050,1,119,119,inter_period_only,0.0
10340,10340,IT_Pump_Hydro_Closed,2050,1,120,120,inter_period_only,0.0
10341,10341,IT_Pump_Hydro_Closed,2050,1,121,121,inter_period_only,0.0
10342,10342,IT_Pump_Hydro_Closed,2050,1,122,122,inter_period_only,0.0
10343,10343,IT_Pump_Hydro_Closed,2050,1,123,123,inter_period_only,0.0
10344,10344,IT_Pump_Hydro_Closed,2050,1,124,124,inter_period_only,0.0
10345,10345,IT_Pump_Hydro_Closed,2050,1,125,125,inter_period_only,0.0
10346,10346,IT_Pump_Hydro_Closed,2050,1,126,126,inter_period_only,0.0
10347,10347,IT_Pump_Hydro_Closed,2050,1,127,127,inter_period_only,0.0
10348,10348,IT_Pump_Hydro_Closed,2050,1,128,128,inter_period_only,0.0
10349,10349,IT_Pump_Hydro_Closed,2050,1,129,129,inter_period_only,0.0
10350,10350,IT_Pump_Hydro_Closed,2050,1,130,130,inter_period_only,0.0
10351,10351,IT_Pump_Hydro_Closed,2050,1,131,131,inter_period_only,0.0
10352,10352,IT_Pump_Hydro_Closed,2050,1,132,132,inter_period_only,0.0
10353,10353,IT_Pump_Hydro_Closed,2050,1,133,133,inter_period_only,0.0
10354,10354,IT_Pump_Hydro_Closed,2050,1,134,134,inter_period_only,0.0
10355,10355,IT_Pump_Hydro_Closed,2050,1,135,135,inter_period_only,0.0
10356,10356,IT_Pump_Hydro_Closed,2050,1,136,136,inter_period_only,0.0
10357,10357,IT_Pump_Hydro_Closed,2050,1,137,137,inter_period_only,0.0
10358,10358,IT_Pump_Hydro_Closed,2050,1,138,138,inter_period_only,0.0
10359,10359,IT_Pump_Hydro_Closed,2050,1,139,139,inter_period_only,0.0
10360,10360,IT_Pump_Hydro_Closed,2050,1,140,140,inter_period_only,0.0
10361,10361,IT_Pump_Hydro_Closed,2050,1,141,141,inter_period_only,0.0
10362,10362,IT_Pump_Hydro_Closed,2050,1,142,142,inter_period_only,0.0
10363,10363,IT_Pump_Hydro_Closed,2050,1,143,143,inter_period_only,0.0
10364,10364,IT_Pump_Hydro_Closed,2050,1,144,144,inter_period_only,0.0
10365,10365,IT_Pump_Hydro_Closed,2050,1,145,145,inter_period_only,0.0
10366,10366,IT_Pump_Hydro_Closed,2050,1,146,146,inter_period_only,0.0
10367,10367,IT_Pump_Hydro_Closed,2050,1,147,147,inter_period_only,0.0
10368,10368,IT_Pump_Hydro_Closed,2050,1,148,148,inter_period_only,0.0
10369,10369,IT_Pump_Hydro_Closed,2050,1,149,149,inter_period_only,0.0
10370,10370,IT_Pump_Hydro_Closed,2050,1,150,150,inter_period_only,0.0
10371,10371,IT_Pump_Hydro_Closed,2050,1,151,151,inter_period_only,0.0
10372,10372,IT_Pump_Hydro_Closed,2050,1,152,152,inter_period_only,0.0
10373,10373,IT_Pump_Hydro_Closed,2050,1,153,153,inter_period_only,0.0
10374,10374,IT_Pump_Hydro_Closed,2050,1,154,154,inter_period_only,0.0
10375,10375,IT_Pump_Hydro_Closed,2050,1,155,155,inter_period_only,0.0
10376,10376,IT_Pump_Hydro_Closed,2050,1,156,156,inter_period_only,0.0
10377,10377,IT_Pump_Hydro_Closed,2050,1,157,157,inter_period_only,0.0
10378,10378,IT_Pump_Hydro_Closed,2050,1,158,158,inter_period_only,0.0
10379,10379,IT_Pump_Hydro_Closed,2050,1,159,159,inter_period_only,0.0
10380,10380,IT_Pump_Hydro_Closed,2050,1,160,160,inter_period_only,0.0
10381,10381,IT_Pump_Hydro_Closed,2050,1,161,161,inter_period_only,0.0
10382,10382,IT_Pump_Hydro_Closed,2050,1,162,162,inter_period_only,0.0
10383,10383,IT_Pump_Hydro_Closed,2050,1,163,163,inter_period_only,0.0
10384,10384,IT_Pump_Hydro_Closed,2050,1,164,164,inter_period_only,0.0
10385,10385,IT_Pump_Hydro_Closed,2050,1,165,165,inter_period_only,0.0
10386,10386,IT_Pump_Hydro_Closed,2050,1,166,166,inter_period_only,0.0
10387,10387,IT_Pump_Hydro_Closed,2050,1,167,167,inter_period_only,0.0
10388,10388,IT_Pump_Hydro_Closed,2050,1,168,168,inter_period_only,0.0
10389,10389,IT_Pump_Hydro_Closed,2050,1,169,169,inter_period_only,0.0
10390,10390,IT_Pump_Hydro_Closed,2050,1,170,170,inter_period_only,0.0
10391,10391,IT_Pump_Hydro_Closed,2050,1,171,171,inter_period_only,0.0
10392,10392,IT_Pump_Hydro_Closed,2050,1,172,172,inter_period_only,0.0
10393,10393,IT_Pump_Hydro_Closed,2050,1,173,173,inter_period_only,0.0
10394,10394,IT_Pump_Hydro_Closed,2050,1,174,174,inter_period_only,0.0
10395,10395,IT_Pump_Hydro_Closed,2050,1,175,175,inter_period_only,0.0
10396,10396,IT_Pump_Hydro_Closed,2050,1,176,176,inter_period_only,0.0
10397,10397,IT_Pump_Hydro_Closed,2050,1,177,177,inter_period_only,0.0
10398,10398,IT_Pump_Hydro_Closed,2050,1,178,178,inter_period_only,0.0
10399,10399,IT_Pump_Hydro_Closed,2050,1,179,179,inter_period_only,0.0
10400,10400,IT_Pump_Hydro_Closed,2050,1,180,180,inter_period_only,0.0
10401,10401,IT_Pump_Hydro_Closed,2050,1,181,181,inter_period_only,0.0
10402,10402,IT_Pump_Hydro_Closed,2050,1,182,182,inter_period_only,0.0
10403,10403,IT_Pump_Hydro_Closed,2050,1,183,183,inter_period_only,0.0
10404,10404,IT_Pump_Hydro_Closed,2050,1,184,184,inter_period_only,0.0
10405,10405,IT_Pump_Hydro_Closed,2050,1,185,185,inter_period_only,0.0
10406,10406,IT_Pump_Hydro_Closed,2050,1,186,186,inter_period_only,0.0
10407,10407,IT_Pump_Hydro_Closed,2050,1,187,187,inter_period_only,0.0
10408,10408,IT_Pump_Hydro_Closed,2050,1,188,188,inter_period_only,0.0
10409,10409,IT_Pump_Hydro_Closed,2050,1,189,189,inter_period_only,0.0
10410,10410,IT_Pump_Hydro_Closed,2050,1,190,190,inter_period_only,0.0
10411,10411,IT_Pump_Hydro_Closed,2050,1,191,191,inter_period_only,0.0
10412,10412,IT_Pump_Hydro_Closed,2050,1,192,192,inter_period_only,0.0
10413,10413,IT_Pump_Hydro_Closed,2050,1,193,193,inter_period_only,0.0
10414,10414,IT_Pump_Hydro_Closed,2050,1,194,194,inter_period_only,0.0
10415,10415,IT_Pump_Hydro_Closed,2050,1,195,195,inter_period_only,0.0
10416,10416,IT_Pump_Hydro_Closed,2050,1,196,196,inter_period_only,0.0
10417,10417,IT_Pump_Hydro_Closed,2050,1,197,197,inter_period_only,0.0
10418,10418,IT_Pump_Hydro_Closed,2050,1,198,198,inter_period_only,0.0
10419,10419,IT_Pump_Hydro_Closed,2050,1,199,199,inter_period_only,0.0
10420,10420,IT_Pump_Hydro_Closed,2050,1,200,200,inter_period_only,0.0
10421,10421,IT_Pump_Hydro_Closed,2050,1,201,201,inter_period_only,0.0
10422,10422,IT_Pump_Hydro_Closed,2050,1,202,202,inter_period_only,0.0
10423,10423,IT_Pump_Hydro_Closed,2050,1,203,203,inter_period_only,0.0
10424,10424,IT_Pump_Hydro_Closed,2050,1,204,204,inter_period_only,0.0
10425,10425,IT_Pump_Hydro_Closed,2050,1,205,205,inter_period_only,0.0
10426,10426,IT_Pump_Hydro_Closed,2050,1,206,206,inter_period_only,0.0
10427,10427,IT_Pump_Hydro_Closed,2050,1,207,207,inter_period_only,0.0
10428,10428,IT_Pump_Hydro_Closed,2050,1,208,208,inter_period_only,0.0
10429,10429,IT_Pump_Hydro_Closed,2050,1,209,209,inter_period_only,0.0
10430,10430,IT_Pump_Hydro_Closed,2050,1,210,210,inter_period_only,0.0
10431,10431,IT_Pump_Hydro_Closed,2050,1,211,211,inter_period_only,0.0
10432,10432,IT_Pump_Hydro_Closed,2050,1,212,212,inter_period_only,0.0
10433,10433,IT_Pump_Hydro_Closed,2050,1,213,213,inter_period_only,0.0
10434,10434,IT_Pump_Hydro_Closed,2050,1,214,214,inter_period_only,0.0
10435,10435,IT_Pump_Hydro_Closed,2050,1,215,215,inter_period_only,0.0
10436,10436,IT_Pump_Hydro_Closed,2050,1,216,216,inter_period_only,0.0
10437,10437,IT_Pump_Hydro_Closed,2050,1,217,217,inter_period_only,0.0
10438,10438,IT_Pump_Hydro_Closed,2050,1,218,218,inter_period_only,0.0
10439,10439,IT_Pump_Hydro_Closed,2050,1,219,219,inter_period_only,0.0
10440,10440,IT_Pump_Hydro_Closed,2050,1,220,220,inter_period_only,0.0
10441,10441,IT_Pump_Hydro_Closed,2050,1,221,221,inter_period_only,0.0
10442,10442,IT_Pump_Hydro_Closed,2050,1,222,222,inter_period_only,0.0
10443,10443,IT_Pump_Hydro_Closed,2050,1,223,223,inter_period_only,0.0
10444,10444,IT_Pump_Hydro_Closed,2050,1,224,224,inter_period_only,0.0
10445,10445,IT_Pump_Hydro_Closed,2050,1,225,225,inter_period_only,0.0
10446,10446,IT_Pump_Hydro_Closed,2050,1,226,226,inter_period_only,0.0
10447,10447,IT_Pump_Hydro_Closed,2050,1,227,227,inter_period_only,0.0
10448,10448,IT_Pump_Hydro_Closed,2050,1,228,228,inter_period_only,0.0
10449,10449,IT_Pump_Hydro_Closed,2050,1,229,229,inter_period_only,0.0
10450,10450,IT_Pump_Hydro_Closed,2050,1,230,230,inter_period_only,0.0
10451,10451,IT_Pump_Hydro_Closed,2050,1,231,231,inter_period_only,0.0
10452,10452,IT_Pump_Hydro_Closed,2050,1,232,232,inter_period_only,0.0
10453,10453,IT_Pump_Hydro_Closed,2050,1,233,233,inter_period_only,0.0
10454,10454,IT_Pump_Hydro_Closed,2050,1,234,234,inter_period_only,0.0
10455,10455,IT_Pump_Hydro_Closed,2050,1,235,235,inter_period_only,0.0
10456,10456,IT_Pump_Hydro_Closed,2050,1,236,236,inter_period_only,0.0
10457,10457,IT_Pump_Hydro_Closed,2050,1,237,237,inter_period_only,0.0
10458,10458,IT_Pump_Hydro_Closed,2050,1,238,238,inter_period_only,0.0
10459,10459,IT_Pump_Hydro_Closed,2050,1,239,239,inter_period_only,0.0
10460,10460,IT_Pump_Hydro_Closed,2050,1,240,240,inter_period_only,0.0
10461,10461,IT_Pump_Hydro_Closed,2050,1,241,241,inter_period_only,0.0
10462,10462,IT_Pump_Hydro_Closed,2050,1,242,242,inter_period_only,0.0
10463,10463,IT_Pump_Hydro_Closed,2050,1,243,243,inter_period_only,0.0
10464,10464,IT_Pump_Hydro_Closed,2050,1,244,244,inter_period_only,0.0
10465,10465,IT_Pump_Hydro_Closed,2050,1,245,245,inter_period_only,0.0
10466,10466,IT_Pump_Hydro_Closed,2050,1,246,246,inter_period_only,0.0
10467,10467,IT_Pump_Hydro_Closed,2050,1,247,247,inter_period_only,0.0
10468,10468,IT_Pump_Hydro_Closed,2050,1,248,248,inter_period_only,0.0
10469,10469,IT_Pump_Hydro_Closed,2050,1,249,249,inter_period_only,0.0
10470,10470,IT_Pump_Hydro_Closed,2050,1,250,250,inter_period_only,0.0
10471,10471,IT_Pump_Hydro_Closed,2050,1,251,251,inter_period_only,0.0
10472,10472,IT_Pump_Hydro_Closed,2050,1,252,252,inter_period_only,0.0
10473,10473,IT_Pump_Hydro_Closed,2050,1,253,253,inter_period_only,0.0
10474,10474,IT_Pump_Hydro_Closed,2050,1,254,254,inter_period_only,0.0
10475,10475,IT_Pump_Hydro_Closed,2050,1,255,255,inter_period_only,0.0
10476,10476,IT_Pump_Hydro_Closed,2050,1,256,256,inter_period_only,0.0
10477,10477,IT_Pump_Hydro_Closed,2050,1,257,257,inter_period_only,0.0
10478,10478,IT_Pump_Hydro_Closed,2050,1,258,258,inter_period_only,0.0
10479,10479,IT_Pump_Hydro_Closed,2050,1,259,259,inter_period_only,0.0
10480,10480,IT_Pump_Hydro_Closed,2050,1,260,260,inter_period_only,0.0
10481,10481,IT_Pump_Hydro_Closed,2050,1,261,261,inter_period_only,0.0
10482,10482,IT_Pump_Hydro_Closed,2050,1,262,262,inter_period_only,0.0
10483,10483,IT_Pump_Hydro_Closed,2050,1,263,263,inter_period_only,0.0
10484,10484,IT_Pump_Hydro_Closed,2050,1,264,264,inter_period_only,0.0
10485,10485,IT_Pump_Hydro_Closed,2050,1,265,265,inter_period_only,0.0
10486,10486,IT_Pump_Hydro_Closed,2050,1,266,266,inter_period_only,0.0
10487,10487,IT_Pump_Hydro_Closed,2050,1,267,267,inter_period_only,0.0
10488,10488,IT_Pump_Hydro_Closed,2050,1,268,268,inter_period_only,0.0
10489,10489,IT_Pump_Hydro_Closed,2050,1,269,269,inter_period_only,0.0
10490,10490,IT_Pump_Hydro_Closed,2050,1,270,270,inter_period_only,0.0
10491,10491,IT_Pump_Hydro_Closed,2050,1,271,271,inter_period_only,0.0
10492,10492,IT_Pump_Hydro_Closed,2050,1,272,272,inter_period_only,0.0
10493,10493,IT_Pump_Hydro_Closed,2050,1,273,273,inter_period_only,0.0
10494,10494,IT_Pump_Hydro_Closed,2050,1,274,274,inter_period_only,0.0
10495,10495,IT_Pump_Hydro_Closed,2050,1,275,275,inter_period_only,0.0
10496,10496,IT_Pump_Hydro_Closed,2050,1,276,276,inter_period_only,0.0
10497,10497,IT_Pump_Hydro_Closed,2050,1,277,277,inter_period_only,0.0
10498,10498,IT_Pump_Hydro_Closed,2050,1,278,278,inter_period_only,0.0
10499,10499,IT_Pump_Hydro_Closed,2050,1,279,279,inter_period_only,0.0
10500,10500,IT_Pump_Hydro_Closed,2050,1,280,280,inter_period_only,0.0
10501,10501,IT_Pump_Hydro_Closed,2050,1,281,281,inter_period_only,0.0
10502,10502,IT_Pump_Hydro_Closed,2050,1,282,282,inter_period_only,0.0
10503,10503,IT_Pump_Hydro_Closed,2050,1,283,283,inter_period_only,0.0
10504,10504,IT_Pump_Hydro_Closed,2050,1,284,284,inter_period_only,0.0
10505,10505,IT_Pump_Hydro_Closed,2050,1,285,285,inter_period_only,0.0
10506,10506,IT_Pump_Hydro_Closed,2050,1,286,286,inter_period_only,0.0
10507,10507,IT_Pump_Hydro_Closed,2050,1,287,287,inter_period_only,0.0
10508,10508,IT_Pump_Hydro_Closed,2050,1,288,288,inter_period_only,0.0
10509,10509,IT_Pump_Hydro_Closed,2050,1,289,289,inter_period_only,0.0
10510,10510,IT_Pump_Hydro_Closed,2050,1,290,290,inter_period_only,0.0
10511,10511,IT_Pump_Hydro_Closed,2050,1,291,291,inter_period_only,0.0
10512,10512,IT_Pump_Hydro_Closed,2050,1,292,292,inter_period_only,0.0
10513,10513,IT_Pump_Hydro_Closed,2050,1,293,293,inter_period_only,0.0
10514,10514,IT_Pump_Hydro_Closed,2050,1,294,294,inter_period_only,0.0
10515,10515,IT_Pump_Hydro_Closed,2050,1,295,295,inter_period_only,0.0
10516,10516,IT_Pump_Hydro_Closed,2050,1,296,296,inter_period_only,0.0
10517,10517,IT_Pump_Hydro_Closed,2050,1,297,297,inter_period_only,0.0
10518,10518,IT_Pump_Hydro_Closed,2050,1,298,298,inter_period_only,0.0
10519,10519,IT_Pump_Hydro_Closed,2050,1,299,299,inter_period_only,0.0
10520,10520,IT_Pump_Hydro_Closed,2050,1,300,300,inter_period_only,0.0
10521,10521,IT_Pump_Hydro_Closed,2050,1,301,301,inter_period_only,0.0
10522,10522,IT_Pump_Hydro_Closed,2050,1,302,302,inter_period_only,0.0
10523,10523,IT_Pump_Hydro_Closed,2050,1,303,303,inter_period_only,0.0
10524,10524,IT_Pump_Hydro_Closed,2050,1,304,304,inter_period_only,0.0
10525,10525,IT_Pump_Hydro_Closed,2050,1,305,305,inter_period_only,0.0
10526,10526,IT_Pump_Hydro_Closed,2050,1,306,306,inter_period_only,0.0
10527,10527,IT_Pump_Hydro_Closed,2050,1,307,307,inter_period_only,0.0
10528,10528,IT_Pump_Hydro_Closed,2050,1,308,308,inter_period_only,0.0
10529,10529,IT_Pump_Hydro_Closed,2050,1,309,309,inter_period_only,0.0
10530,10530,IT_Pump_Hydro_Closed,2050,1,310,310,inter_period_only,0.0
10531,10531,IT_Pump_Hydro_Closed,2050,1,311,311,inter_period_only,0.0
10532,10532,IT_Pump_Hydro_Closed,2050,1,312,312,inter_period_only,0.0
10533,10533,IT_Pump_Hydro_Closed,2050,1,313,313,inter_period_only,0.0
10534,10534,IT_Pump_Hydro_Closed,2050,1,314,314,inter_period_only,0.0
10535,10535,IT_Pump_Hydro_Closed,2050,1,315,315,inter_period_only,0.0
10536,10536,IT_Pump_Hydro_Closed,2050,1,316,316,inter_period_only,0.0
10537,10537,IT_Pump_Hydro_Closed,2050,1,317,317,inter_period_only,0.0
10538,10538,IT_Pump_Hydro_Closed,2050,1,318,318,inter_period_only,0.0
10539,10539,IT_Pump_Hydro_Closed,2050,1,319,319,inter_period_only,0.0
10540,10540,IT_Pump_Hydro_Closed,2050,1,320,320,inter_period_only,0.0
10541,10541,IT_Pump_Hydro_Closed,2050,1,321,321,inter_period_only,0.0
10542,10542,IT_Pump_Hydro_Closed,2050,1,322,322,inter_period_only,0.0
10543,10543,IT_Pump_Hydro_Closed,2050,1,323,323,inter_period_only,0.0
10544,10544,IT_Pump_Hydro_Closed,2050,1,324,324,inter_period_only,0.0
10545,10545,IT_Pump_Hydro_Closed,2050,1,325,325,inter_period_only,0.0
10546,10546,IT_Pump_Hydro_Closed,2050,1,326,326,inter_period_only,0.0
10547,10547,IT_Pump_Hydro_Closed,2050,1,327,327,inter_period_only,0.0
10548,10548,IT_Pump_Hydro_Closed,2050,1,328,328,inter_period_only,0.0
10549,10549,IT_Pump_Hydro_Closed,2050,1,329,329,inter_period_only,0.0
10550,10550,IT_Pump_Hydro_Closed,2050,1,330,330,inter_period_only,0.0
10551,10551,IT_Pump_Hydro_Closed,2050,1,331,331,inter_period_only,0.0
10552,10552,IT_Pump_Hydro_Closed,2050,1,332,332,inter_period_only,0.0
10553,10553,IT_Pump_Hydro_Closed,2050,1,333,333,inter_period_only,0.0
10554,10554,IT_Pump_Hydro_Closed,2050,1,334,334,inter_period_only,0.0
10555,10555,IT_Pump_Hydro_Closed,2050,1,335,335,inter_period_only,0.0
10556,10556,IT_Pump_Hydro_Closed,2050,1,336,336,inter_period_only,0.0
10557,10557,IT_Pump_Hydro_Closed,2050,1,337,337,inter_period_only,0.0
10558,10558,IT_Pump_Hydro_Closed,2050,1,338,338,inter_period_only,0.0
10559,10559,IT_Pump_Hydro_Closed,2050,1,339,339,inter_period_only,0.0
10560,10560,IT_Pump_Hydro_Closed,2050,1,340,340,inter_period_only,0.0
10561,10561,IT_Pump_Hydro_Closed,2050,1,341,341,inter_period_only,0.0
10562,10562,IT_Pump_Hydro_Closed,2050,1,342,342,inter_period_only,0.0
10563,10563,IT_Pump_Hydro_Closed,2050,1,343,343,inter_period_only,0.0
10564,10564,IT_Pump_Hydro_Closed,2050,1,344,344,inter_period_only,0.0
10565,10565,IT_Pump_Hydro_Closed,2050,1,345,345,inter_period_only,0.0
10566,10566,IT_Pump_Hydro_Closed,2050,1,346,346,inter_period_only,0.0
10567,10567,IT_Pump_Hydro_Closed,2050,1,347,347,inter_period_only,0.0
10568,10568,IT_Pump_Hydro_Closed,2050,1,348,348,inter_period_only,0.0
10569,10569,IT_Pump_Hydro_Closed,2050,1,349,349,inter_period_only,0.0
10570,10570,IT_Pump_Hydro_Closed,2050,1,350,350,inter_period_only,0.0
