from,to,rep_period,timestep,value
Midgard_E_demand,Valhalla_E_balance,1,115,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,116,-7000.000000000015
Midgard_E_demand,Valhalla_E_balance,1,117,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,118,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,119,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,120,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,121,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,122,3464.780359745311
Midgard_E_demand,Valhalla_E_balance,1,123,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,124,3482.2689779780285
Midgard_E_demand,Valhalla_E_balance,1,125,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,126,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,127,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,128,-7000.000000000003
Midgard_E_demand,Valhalla_E_balance,1,129,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,130,-7000.000000000002
Midgard_E_demand,Valhalla_E_balance,1,131,-3250.3883817163946
Midgard_E_demand,Valhalla_E_balance,1,132,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,133,-3365.7431130791106
Midgard_E_demand,Valhalla_E_balance,1,134,-6999.999999999998
Midgard_E_demand,Valhalla_E_balance,1,135,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,136,-7000.000000000001
Midgard_E_demand,Valhalla_E_balance,1,137,-7000.0
Midgard_E_demand,Valhalla_E_balance,1,138,-6284.586429999995
Midgard_E_demand,Valhalla_E_balance,1,139,-5263.778483904293
Midgard_E_demand,Valhalla_E_balance,1,140,3347.783408167605
Midgard_E_demand,Valhalla_E_balance,1,141,-3512.3375715378525
Midgard_E_demand,Valhalla_E_balance,1,142,7000.000000000001
Midgard_E_demand,Valhalla_E_balance,1,143,941.2508413942669
Midgard_E_demand,Valhalla_E_balance,1,144,794.6532910063697
Midgard_E_demand,Valhalla_E_balance,1,145,84.19769861648598
Midgard_E_demand,Valhalla_E_balance,1,146,-434.2706064124208
Midgard_E_demand,Valhalla_E_balance,1,147,-1874.2984832622287
Midgard_E_demand,Valhalla_E_balance,1,148,-4385.177054336541
Midgard_E_demand,Valhalla_E_balance,1,149,5620.683309981981
Midgard_E_demand,Valhalla_E_balance,1,150,-6017.292969604021
Midgard_E_demand,Valhalla_E_balance,1,151,7000.000000000001
Midgard_E_demand,Valhalla_E_balance,1,152,-2953.3354371008927
Midgard_E_demand,Valhalla_E_balance,1,153,-4761.048313878201
Midgard_E_demand,Valhalla_E_balance,1,154,-5448.691264114853
Midgard_E_demand,Valhalla_E_balance,1,155,-5235.127392089289
Midgard_E_demand,Valhalla_E_balance,1,156,-2741.567059739535
Midgard_E_demand,Valhalla_E_balance,1,157,-2337.198523014445
Midgard_E_demand,Valhalla_E_balance,1,158,213.4588726973882
Midgard_E_demand,Valhalla_E_balance,1,159,-1712.3120739137148
Midgard_E_demand,Valhalla_E_balance,1,160,4040.8151866654734
Midgard_E_demand,Valhalla_E_balance,1,161,1418.0253069594532
Midgard_E_demand,Valhalla_E_balance,1,162,2247.1334408353373
Midgard_E_demand,Valhalla_E_balance,1,163,4937.901357342746
Midgard_E_demand,Valhalla_E_balance,1,164,6674.074796301664
Midgard_E_demand,Valhalla_E_balance,1,165,7000.0
Midgard_E_demand,Valhalla_E_balance,1,166,7000.0
Midgard_E_demand,Valhalla_E_balance,1,167,7000.0
Midgard_E_demand,Valhalla_E_balance,1,168,7000.000000000002
Valhalla_H2_generator,Valhalla_H2_demand,1,1,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,2,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,3,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,4,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,5,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,6,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,7,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,8,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,9,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,10,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,11,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,12,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,13,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,14,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,15,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,16,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,17,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,18,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,19,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,20,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,21,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,22,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,23,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,24,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,25,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,26,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,27,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,28,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,29,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,30,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,31,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,32,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,33,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,34,8250.936029959757
Valhalla_H2_generator,Valhalla_H2_demand,1,35,5831.016988297089
Valhalla_H2_generator,Valhalla_H2_demand,1,36,4022.173865722603
Valhalla_H2_generator,Valhalla_H2_demand,1,37,3729.1050229396465
Valhalla_H2_generator,Valhalla_H2_demand,1,38,4953.380458618755
Valhalla_H2_generator,Valhalla_H2_demand,1,39,6254.508893115388
Valhalla_H2_generator,Valhalla_H2_demand,1,40,6768.693382406305
Valhalla_H2_generator,Valhalla_H2_demand,1,41,4732.4218046286
Valhalla_H2_generator,Valhalla_H2_demand,1,42,711.8349728512228
Valhalla_H2_generator,Valhalla_H2_demand,1,43,634.5505712577549
Valhalla_H2_generator,Valhalla_H2_demand,1,44,2917.5152744852967
Valhalla_H2_generator,Valhalla_H2_demand,1,45,7314.408915235666
Valhalla_H2_generator,Valhalla_H2_demand,1,46,9996.932053364553
Valhalla_H2_generator,Valhalla_H2_demand,1,47,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,48,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,49,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,50,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,51,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,52,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,53,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,54,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,55,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,56,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,57,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,58,5398.836195783102
Valhalla_H2_generator,Valhalla_H2_demand,1,59,456.45972161365415
Valhalla_H2_generator,Valhalla_H2_demand,1,60,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,61,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,62,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,63,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,64,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,65,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,66,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,67,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,68,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,69,6200.790622202121
Valhalla_H2_generator,Valhalla_H2_demand,1,70,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,71,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,72,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,73,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,74,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,75,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,76,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,77,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,78,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,79,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,80,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,81,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,82,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,83,3606.416956023101
Valhalla_H2_generator,Valhalla_H2_demand,1,84,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,85,-0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,86,-0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,87,173.8863623472994
Valhalla_H2_generator,Valhalla_H2_demand,1,88,668.2951284195296
Valhalla_H2_generator,Valhalla_H2_demand,1,89,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,90,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,91,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,92,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,93,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,94,747.5642483117223
Valhalla_H2_generator,Valhalla_H2_demand,1,95,1810.1690592167697
Valhalla_H2_generator,Valhalla_H2_demand,1,96,5989.232089296602
Valhalla_H2_generator,Valhalla_H2_demand,1,97,9772.79418631631
Valhalla_H2_generator,Valhalla_H2_demand,1,98,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,99,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,100,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,101,10300.0
Valhalla_H2_generator,Valhalla_H2_demand,1,102,6237.245030213184
Valhalla_H2_generator,Valhalla_H2_demand,1,103,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,104,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,105,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,106,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,107,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,108,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,109,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,110,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,111,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,112,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,113,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,114,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,115,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,116,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,117,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,118,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,119,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,120,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,121,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,122,140.97762039993805
Valhalla_H2_generator,Valhalla_H2_demand,1,123,1101.5879982806825
Valhalla_H2_generator,Valhalla_H2_demand,1,124,1225.0518026372627
Valhalla_H2_generator,Valhalla_H2_demand,1,125,745.735
Valhalla_H2_generator,Valhalla_H2_demand,1,126,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,127,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,128,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,129,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,130,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,131,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,132,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,133,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,134,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,135,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,136,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,137,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,138,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,139,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,140,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,141,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,142,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,143,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,144,3392.4000622526214
Valhalla_H2_generator,Valhalla_H2_demand,1,145,6814.398236468439
Valhalla_H2_generator,Valhalla_H2_demand,1,146,9034.25717051107
Valhalla_H2_generator,Valhalla_H2_demand,1,147,8177.441232166639
Valhalla_H2_generator,Valhalla_H2_demand,1,148,5042.558093145846
Valhalla_H2_generator,Valhalla_H2_demand,1,149,1559.366700090608
Valhalla_H2_generator,Valhalla_H2_demand,1,150,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,151,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,152,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,153,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,154,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,155,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,156,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,157,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,158,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,159,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,160,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,161,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,162,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,163,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,164,0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,165,-0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,166,-0.0
Valhalla_H2_generator,Valhalla_H2_demand,1,167,1673.5876644623959
Valhalla_H2_generator,Valhalla_H2_demand,1,168,7499.339415769733
Valhalla_H2_storage,Valhalla_H2_demand,1,1,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,2,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,3,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,4,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,5,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,6,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,7,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,8,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,9,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,10,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,11,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,12,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,13,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,14,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,15,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,16,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,17,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,18,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,19,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,20,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,21,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,22,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,23,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,24,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,25,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,26,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,27,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,28,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,29,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,30,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,31,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,32,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,33,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,34,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,35,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,36,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,37,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,38,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,39,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,40,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,41,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,42,33.90002714877721
Valhalla_H2_storage,Valhalla_H2_demand,1,43,111.18442874224513
Valhalla_H2_storage,Valhalla_H2_demand,1,44,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,45,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,46,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,47,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,48,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,49,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,50,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,51,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,52,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,53,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,54,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,55,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,56,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,57,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,58,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,59,289.27527838634586
Valhalla_H2_storage,Valhalla_H2_demand,1,60,6183.277379310616
Valhalla_H2_storage,Valhalla_H2_demand,1,61,11011.184201590815
Valhalla_H2_storage,Valhalla_H2_demand,1,62,13871.843164983602
Valhalla_H2_storage,Valhalla_H2_demand,1,63,17873.642915622608
Valhalla_H2_storage,Valhalla_H2_demand,1,64,18317.586001870295
Valhalla_H2_storage,Valhalla_H2_demand,1,65,22309.365208268908
Valhalla_H2_storage,Valhalla_H2_demand,1,66,25737.325630944702
Valhalla_H2_storage,Valhalla_H2_demand,1,67,20254.22613096329
Valhalla_H2_storage,Valhalla_H2_demand,1,68,4579.522347635909
Valhalla_H2_storage,Valhalla_H2_demand,1,69,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,70,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,71,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,72,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,73,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,74,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,75,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,76,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,77,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,78,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,79,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,80,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,81,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,82,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,83,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,84,2923.9273568192143
Valhalla_H2_storage,Valhalla_H2_demand,1,85,4342.9231726212665
Valhalla_H2_storage,Valhalla_H2_demand,1,86,2300.3010695427033
Valhalla_H2_storage,Valhalla_H2_demand,1,87,571.8486376527006
Valhalla_H2_storage,Valhalla_H2_demand,1,88,77.43987158047037
Valhalla_H2_storage,Valhalla_H2_demand,1,89,4232.160038181842
Valhalla_H2_storage,Valhalla_H2_demand,1,90,18148.583151952313
Valhalla_H2_storage,Valhalla_H2_demand,1,91,20876.310712082526
Valhalla_H2_storage,Valhalla_H2_demand,1,92,15129.112135097024
Valhalla_H2_storage,Valhalla_H2_demand,1,93,5350.740345624195
Valhalla_H2_storage,Valhalla_H2_demand,1,94,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,95,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,96,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,97,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,98,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,99,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,100,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,101,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,102,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,103,4574.638306533029
Valhalla_H2_storage,Valhalla_H2_demand,1,104,23158.94449159405
Valhalla_H2_storage,Valhalla_H2_demand,1,105,34182.24327547221
Valhalla_H2_storage,Valhalla_H2_demand,1,106,39194.14537695452
Valhalla_H2_storage,Valhalla_H2_demand,1,107,41981.50941076271
Valhalla_H2_storage,Valhalla_H2_demand,1,108,44304.73588925753
Valhalla_H2_storage,Valhalla_H2_demand,1,109,45061.22256546354
Valhalla_H2_storage,Valhalla_H2_demand,1,110,45025.12069942943
Valhalla_H2_storage,Valhalla_H2_demand,1,111,44109.94275840359
Valhalla_H2_storage,Valhalla_H2_demand,1,112,42619.73913980847
Valhalla_H2_storage,Valhalla_H2_demand,1,113,45448.473412850915
Valhalla_H2_storage,Valhalla_H2_demand,1,114,54320.74526032076
Valhalla_H2_storage,Valhalla_H2_demand,1,115,54508.9530615292
Valhalla_H2_storage,Valhalla_H2_demand,1,116,50674.48042295924
Valhalla_H2_storage,Valhalla_H2_demand,1,117,41040.13316978147
Valhalla_H2_storage,Valhalla_H2_demand,1,118,33422.00382666886
Valhalla_H2_storage,Valhalla_H2_demand,1,119,27248.17598842987
Valhalla_H2_storage,Valhalla_H2_demand,1,120,15860.914325350725
Valhalla_H2_storage,Valhalla_H2_demand,1,121,6674.678461986502
Valhalla_H2_storage,Valhalla_H2_demand,1,122,604.757379600062
Valhalla_H2_storage,Valhalla_H2_demand,1,123,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,124,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,125,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,126,1882.8217606493595
Valhalla_H2_storage,Valhalla_H2_demand,1,127,12025.582611868878
Valhalla_H2_storage,Valhalla_H2_demand,1,128,28180.48748808934
Valhalla_H2_storage,Valhalla_H2_demand,1,129,36994.3225027874
Valhalla_H2_storage,Valhalla_H2_demand,1,130,42378.299776250395
Valhalla_H2_storage,Valhalla_H2_demand,1,131,46408.24683945565
Valhalla_H2_storage,Valhalla_H2_demand,1,132,48062.76432775363
Valhalla_H2_storage,Valhalla_H2_demand,1,133,46313.729146029335
Valhalla_H2_storage,Valhalla_H2_demand,1,134,42334.914979921115
Valhalla_H2_storage,Valhalla_H2_demand,1,135,37949.84600206165
Valhalla_H2_storage,Valhalla_H2_demand,1,136,31888.71448830268
Valhalla_H2_storage,Valhalla_H2_demand,1,137,31545.929910713505
Valhalla_H2_storage,Valhalla_H2_demand,1,138,39546.28646422754
Valhalla_H2_storage,Valhalla_H2_demand,1,139,37624.741475881245
Valhalla_H2_storage,Valhalla_H2_demand,1,140,33666.82540577802
Valhalla_H2_storage,Valhalla_H2_demand,1,141,22780.386806791306
Valhalla_H2_storage,Valhalla_H2_demand,1,142,12341.604588471593
Valhalla_H2_storage,Valhalla_H2_demand,1,143,2915.96397239132
Valhalla_H2_storage,Valhalla_H2_demand,1,144,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,145,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,146,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,147,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,148,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,149,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,150,4750.742390381477
Valhalla_H2_storage,Valhalla_H2_demand,1,151,19642.146577083797
Valhalla_H2_storage,Valhalla_H2_demand,1,152,31263.757984368647
Valhalla_H2_storage,Valhalla_H2_demand,1,153,41137.781877062174
Valhalla_H2_storage,Valhalla_H2_demand,1,154,42870.29182172959
Valhalla_H2_storage,Valhalla_H2_demand,1,155,44239.61956637791
Valhalla_H2_storage,Valhalla_H2_demand,1,156,41006.66958622951
Valhalla_H2_storage,Valhalla_H2_demand,1,157,39255.34447452012
Valhalla_H2_storage,Valhalla_H2_demand,1,158,37652.9867370305
Valhalla_H2_storage,Valhalla_H2_demand,1,159,34192.820418825
Valhalla_H2_storage,Valhalla_H2_demand,1,160,29994.397258445148
Valhalla_H2_storage,Valhalla_H2_demand,1,161,27482.80195751819
Valhalla_H2_storage,Valhalla_H2_demand,1,162,33814.86696813991
Valhalla_H2_storage,Valhalla_H2_demand,1,163,28476.662731044977
Valhalla_H2_storage,Valhalla_H2_demand,1,164,20610.29654795175
Valhalla_H2_storage,Valhalla_H2_demand,1,165,10747.596236690075
Valhalla_H2_storage,Valhalla_H2_demand,1,166,3220.5260379889182
Valhalla_H2_storage,Valhalla_H2_demand,1,167,0.0
Valhalla_H2_storage,Valhalla_H2_demand,1,168,0.0
Valhalla_H2_demand,Valhalla_H2_storage,1,1,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,2,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,3,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,4,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,5,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,6,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,7,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,8,9633.854272384207
Valhalla_H2_demand,Valhalla_H2_storage,1,9,9557.4161
Valhalla_H2_demand,Valhalla_H2_storage,1,10,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,11,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,12,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,13,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,14,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,15,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,16,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,17,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,18,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,19,9974.284594829847
Valhalla_H2_demand,Valhalla_H2_storage,1,20,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,21,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,22,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,23,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,24,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,25,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,26,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,27,10054.265
Valhalla_H2_demand,Valhalla_H2_storage,1,28,10054.265
