id,asset,milestone_year,scenario,period_block_start,period_block_end,solution
10185,IT_Hydro_Reservoir,2050,1,330,330,1303.1400163870512
10186,IT_Hydro_Reservoir,2050,1,331,331,1349.6458511677379
10187,IT_Hydro_Reservoir,2050,1,332,332,1396.1516859484248
10188,IT_Hydro_Reservoir,2050,1,333,333,1442.6575207291116
10189,IT_Hydro_Reservoir,2050,1,334,334,1489.1633555097983
10190,IT_Hydro_Reservoir,2050,1,335,335,1535.6691902904852
10191,IT_Hydro_Reservoir,2050,1,336,336,1573.7918183780187
10192,IT_Hydro_Reservoir,2050,1,337,337,1616.2092922403474
10193,IT_Hydro_Reservoir,2050,1,338,338,1662.7151270210343
10194,IT_Hydro_Reservoir,2050,1,339,339,1709.2209618017212
10195,IT_Hydro_Reservoir,2050,1,340,340,1755.726796582408
10196,IT_Hydro_Reservoir,2050,1,341,341,1802.232631363095
10197,IT_Hydro_Reservoir,2050,1,342,342,1845.2850941230936
10198,IT_Hydro_Reservoir,2050,1,343,343,1891.7909289037805
10199,IT_Hydro_Reservoir,2050,1,344,344,1938.2967636844674
10200,IT_Hydro_Reservoir,2050,1,345,345,1984.8025984651542
10201,IT_Hydro_Reservoir,2050,1,346,346,2029.6561976242303
10202,IT_Hydro_Reservoir,2050,1,347,347,2048.385381743465
10203,IT_Hydro_Reservoir,2050,1,348,348,2061.76109643485
10204,IT_Hydro_Reservoir,2050,1,349,349,2073.6741426004955
10205,IT_Hydro_Reservoir,2050,1,350,350,2113.449128733413
10206,IT_Hydro_Reservoir,2050,1,351,351,2159.9549635140997
10207,IT_Hydro_Reservoir,2050,1,352,352,2206.4607982947864
10208,IT_Hydro_Reservoir,2050,1,353,353,2252.966633075473
10209,IT_Hydro_Reservoir,2050,1,354,354,2299.4724678561597
10210,IT_Hydro_Reservoir,2050,1,355,355,2345.9783026368464
10211,IT_Hydro_Reservoir,2050,1,356,356,2392.484137417533
10212,IT_Hydro_Reservoir,2050,1,357,357,2438.9899721982197
10213,IT_Hydro_Reservoir,2050,1,358,358,2485.4958069789063
10214,IT_Hydro_Reservoir,2050,1,359,359,2532.001641759593
10215,IT_Hydro_Reservoir,2050,1,360,360,2577.982403307675
10216,IT_Hydro_Reservoir,2050,1,361,361,2615.3696453207504
10217,IT_Hydro_Reservoir,2050,1,362,362,2651.1113472153943
10218,IT_Hydro_Reservoir,2050,1,363,363,2690.913330438627
10219,IT_Hydro_Reservoir,2050,1,364,364,2737.4191652193135
10220,IT_Hydro_Reservoir,2050,1,365,365,2783.925
10221,IT_Pump_Hydro_Closed,2050,1,1,1,31.776610850456983
10222,IT_Pump_Hydro_Closed,2050,1,2,2,32.053221700913966
10223,IT_Pump_Hydro_Closed,2050,1,3,3,32.32983255137095
10224,IT_Pump_Hydro_Closed,2050,1,4,4,32.60644340182793
10225,IT_Pump_Hydro_Closed,2050,1,5,5,32.92267184257464
10226,IT_Pump_Hydro_Closed,2050,1,6,6,33.32284356076814
10227,IT_Pump_Hydro_Closed,2050,1,7,7,33.599454411225125
10228,IT_Pump_Hydro_Closed,2050,1,8,8,33.87606526168211
10229,IT_Pump_Hydro_Closed,2050,1,9,9,34.15267611213909
10230,IT_Pump_Hydro_Closed,2050,1,10,10,34.42928696259607
10231,IT_Pump_Hydro_Closed,2050,1,11,11,34.705897813053056
10232,IT_Pump_Hydro_Closed,2050,1,12,12,34.98250866351004
10233,IT_Pump_Hydro_Closed,2050,1,13,13,35.25911951396702
10234,IT_Pump_Hydro_Closed,2050,1,14,14,35.535730364424005
10235,IT_Pump_Hydro_Closed,2050,1,15,15,35.81234121488099
10236,IT_Pump_Hydro_Closed,2050,1,16,16,36.08895206533797
10237,IT_Pump_Hydro_Closed,2050,1,17,17,36.36556291579495
10238,IT_Pump_Hydro_Closed,2050,1,18,18,36.80972362261915
10239,IT_Pump_Hydro_Closed,2050,1,19,19,37.43393702666408
10240,IT_Pump_Hydro_Closed,2050,1,20,20,37.95622324488012
10241,IT_Pump_Hydro_Closed,2050,1,21,21,38.47818381677919
10242,IT_Pump_Hydro_Closed,2050,1,22,22,39.10239722082412
10243,IT_Pump_Hydro_Closed,2050,1,23,23,39.626147219033754
10244,IT_Pump_Hydro_Closed,2050,1,24,24,39.93093760176891
10245,IT_Pump_Hydro_Closed,2050,1,25,25,40.41894534522804
10246,IT_Pump_Hydro_Closed,2050,1,26,26,40.74220728513653
10247,IT_Pump_Hydro_Closed,2050,1,27,27,41.132695300096415
10248,IT_Pump_Hydro_Closed,2050,1,28,28,41.4093061505534
10249,IT_Pump_Hydro_Closed,2050,1,29,29,41.68591700101038
10250,IT_Pump_Hydro_Closed,2050,1,30,30,41.962527851467364
10251,IT_Pump_Hydro_Closed,2050,1,31,31,42.35186274697864
10252,IT_Pump_Hydro_Closed,2050,1,32,32,42.63280665164039
10253,IT_Pump_Hydro_Closed,2050,1,33,33,43.04272891029623
10254,IT_Pump_Hydro_Closed,2050,1,34,34,43.586759483682236
10255,IT_Pump_Hydro_Closed,2050,1,35,35,44.19050915303248
10256,IT_Pump_Hydro_Closed,2050,1,36,36,44.722434138296634
10257,IT_Pump_Hydro_Closed,2050,1,37,37,44.99904498875362
10258,IT_Pump_Hydro_Closed,2050,1,38,38,45.2756558392106
10259,IT_Pump_Hydro_Closed,2050,1,39,39,45.55226668966758
10260,IT_Pump_Hydro_Closed,2050,1,40,40,45.882942499172664
10261,IT_Pump_Hydro_Closed,2050,1,41,41,46.30824699522263
10262,IT_Pump_Hydro_Closed,2050,1,42,42,46.86016945223309
10263,IT_Pump_Hydro_Closed,2050,1,43,43,47.37122524035366
10264,IT_Pump_Hydro_Closed,2050,1,44,44,47.84806520547034
10265,IT_Pump_Hydro_Closed,2050,1,45,45,48.37043208043017
10266,IT_Pump_Hydro_Closed,2050,1,46,46,48.42991193732369
10267,IT_Pump_Hydro_Closed,2050,1,47,47,48.509783037361
10268,IT_Pump_Hydro_Closed,2050,1,48,48,48.722325486012636
10269,IT_Pump_Hydro_Closed,2050,1,49,49,48.9205590217791
10270,IT_Pump_Hydro_Closed,2050,1,50,50,49.19716987223608
10271,IT_Pump_Hydro_Closed,2050,1,51,51,49.30557734244261
10272,IT_Pump_Hydro_Closed,2050,1,52,52,49.67019217628583
10273,IT_Pump_Hydro_Closed,2050,1,53,53,49.92985285401912
10274,IT_Pump_Hydro_Closed,2050,1,54,54,50.2064637044761
10275,IT_Pump_Hydro_Closed,2050,1,55,55,50.51886078393538
10276,IT_Pump_Hydro_Closed,2050,1,56,56,51.02988146040265
10277,IT_Pump_Hydro_Closed,2050,1,57,57,51.48721371654002
10278,IT_Pump_Hydro_Closed,2050,1,58,58,51.994600563000006
10279,IT_Pump_Hydro_Closed,2050,1,59,59,52.43611148151597
10280,IT_Pump_Hydro_Closed,2050,1,60,60,52.712722331972955
10281,IT_Pump_Hydro_Closed,2050,1,61,61,52.98933318242994
10282,IT_Pump_Hydro_Closed,2050,1,62,62,53.244074306608915
10283,IT_Pump_Hydro_Closed,2050,1,63,63,53.65350701766299
10284,IT_Pump_Hydro_Closed,2050,1,64,64,54.13402978602103
10285,IT_Pump_Hydro_Closed,2050,1,65,65,54.4328076566555
10286,IT_Pump_Hydro_Closed,2050,1,66,66,54.70941850711248
10287,IT_Pump_Hydro_Closed,2050,1,67,67,54.911406914631954
10288,IT_Pump_Hydro_Closed,2050,1,68,68,55.368466589264486
10289,IT_Pump_Hydro_Closed,2050,1,69,69,54.94002557386222
10290,IT_Pump_Hydro_Closed,2050,1,70,70,55.266690179440836
10291,IT_Pump_Hydro_Closed,2050,1,71,71,55.67270164102254
10292,IT_Pump_Hydro_Closed,2050,1,72,72,55.542468158494074
10293,IT_Pump_Hydro_Closed,2050,1,73,73,55.62562740458526
10294,IT_Pump_Hydro_Closed,2050,1,74,74,55.85971086413557
10295,IT_Pump_Hydro_Closed,2050,1,75,75,55.69517892641195
10296,IT_Pump_Hydro_Closed,2050,1,76,76,55.122449964726414
10297,IT_Pump_Hydro_Closed,2050,1,77,77,55.69249758955271
10298,IT_Pump_Hydro_Closed,2050,1,78,78,56.266327017356126
10299,IT_Pump_Hydro_Closed,2050,1,79,79,56.83377259542317
10300,IT_Pump_Hydro_Closed,2050,1,80,80,57.200112292826894
10301,IT_Pump_Hydro_Closed,2050,1,81,81,57.64833551914332
10302,IT_Pump_Hydro_Closed,2050,1,82,82,57.46024434332469
10303,IT_Pump_Hydro_Closed,2050,1,83,83,58.0288286237628
10304,IT_Pump_Hydro_Closed,2050,1,84,84,58.539624713357505
10305,IT_Pump_Hydro_Closed,2050,1,85,85,58.83794397307631
10306,IT_Pump_Hydro_Closed,2050,1,86,86,59.240141479554175
10307,IT_Pump_Hydro_Closed,2050,1,87,87,59.6344117535375
10308,IT_Pump_Hydro_Closed,2050,1,88,88,59.91102260399448
10309,IT_Pump_Hydro_Closed,2050,1,89,89,60.187633454451465
10310,IT_Pump_Hydro_Closed,2050,1,90,90,60.46424430490845
10311,IT_Pump_Hydro_Closed,2050,1,91,91,60.749911589794436
10312,IT_Pump_Hydro_Closed,2050,1,92,92,60.751765598897634
10313,IT_Pump_Hydro_Closed,2050,1,93,93,61.319241948295584
10314,IT_Pump_Hydro_Closed,2050,1,94,94,61.834758726790575
10315,IT_Pump_Hydro_Closed,2050,1,95,95,62.42463959805288
10316,IT_Pump_Hydro_Closed,2050,1,96,96,63.0
10317,IT_Pump_Hydro_Closed,2050,1,97,97,62.38182312886
10318,IT_Pump_Hydro_Closed,2050,1,98,98,61.79994911349275
10319,IT_Pump_Hydro_Closed,2050,1,99,99,61.04958742075203
10320,IT_Pump_Hydro_Closed,2050,1,100,100,60.71728920993424
10321,IT_Pump_Hydro_Closed,2050,1,101,101,60.985428551979986
10322,IT_Pump_Hydro_Closed,2050,1,102,102,60.639848927623696
10323,IT_Pump_Hydro_Closed,2050,1,103,103,60.05059020553468
10324,IT_Pump_Hydro_Closed,2050,1,104,104,59.57103694383569
10325,IT_Pump_Hydro_Closed,2050,1,105,105,58.82146610224469
10326,IT_Pump_Hydro_Closed,2050,1,106,106,58.01851908193755
10327,IT_Pump_Hydro_Closed,2050,1,107,107,57.65837366947825
10328,IT_Pump_Hydro_Closed,2050,1,108,108,57.89979512458168
10329,IT_Pump_Hydro_Closed,2050,1,109,109,57.25116020813406
10330,IT_Pump_Hydro_Closed,2050,1,110,110,56.45487896427637
10331,IT_Pump_Hydro_Closed,2050,1,111,111,55.74421109395902
10332,IT_Pump_Hydro_Closed,2050,1,112,112,55.09519685629267
10333,IT_Pump_Hydro_Closed,2050,1,113,113,53.872396347152005
10334,IT_Pump_Hydro_Closed,2050,1,114,114,53.15341286445563
10335,IT_Pump_Hydro_Closed,2050,1,115,115,53.26020132148086
10336,IT_Pump_Hydro_Closed,2050,1,116,116,53.70806362525384
10337,IT_Pump_Hydro_Closed,2050,1,117,117,54.311824194312024
10338,IT_Pump_Hydro_Closed,2050,1,118,118,54.5034558129883
10339,IT_Pump_Hydro_Closed,2050,1,119,119,53.60965213294089
10340,IT_Pump_Hydro_Closed,2050,1,120,120,52.386851623800226
10341,IT_Pump_Hydro_Closed,2050,1,121,121,51.164051114659564
10342,IT_Pump_Hydro_Closed,2050,1,122,122,49.9412506055189
10343,IT_Pump_Hydro_Closed,2050,1,123,123,49.23227139454091
10344,IT_Pump_Hydro_Closed,2050,1,124,124,48.00947088540025
10345,IT_Pump_Hydro_Closed,2050,1,125,125,46.786670376259586
10346,IT_Pump_Hydro_Closed,2050,1,126,126,45.66635590671283
10347,IT_Pump_Hydro_Closed,2050,1,127,127,44.44355539757217
10348,IT_Pump_Hydro_Closed,2050,1,128,128,43.22075488843151
10349,IT_Pump_Hydro_Closed,2050,1,129,129,41.997954379290846
10350,IT_Pump_Hydro_Closed,2050,1,130,130,40.775153870150184
10351,IT_Pump_Hydro_Closed,2050,1,131,131,39.55235336100952
10352,IT_Pump_Hydro_Closed,2050,1,132,132,38.32955285186886
10353,IT_Pump_Hydro_Closed,2050,1,133,133,37.1067523427282
10354,IT_Pump_Hydro_Closed,2050,1,134,134,36.492302675349634
10355,IT_Pump_Hydro_Closed,2050,1,135,135,35.99439223146987
10356,IT_Pump_Hydro_Closed,2050,1,136,136,35.0345192208219
10357,IT_Pump_Hydro_Closed,2050,1,137,137,33.81171871168124
10358,IT_Pump_Hydro_Closed,2050,1,138,138,32.588918202540576
10359,IT_Pump_Hydro_Closed,2050,1,139,139,31.36611769339991
10360,IT_Pump_Hydro_Closed,2050,1,140,140,31.203433736599592
10361,IT_Pump_Hydro_Closed,2050,1,141,141,31.24715129901334
10362,IT_Pump_Hydro_Closed,2050,1,142,142,30.391421549530936
10363,IT_Pump_Hydro_Closed,2050,1,143,143,29.40275988334117
10364,IT_Pump_Hydro_Closed,2050,1,144,144,29.217933805637077
10365,IT_Pump_Hydro_Closed,2050,1,145,145,29.315293675238934
10366,IT_Pump_Hydro_Closed,2050,1,146,146,28.66091288641947
10367,IT_Pump_Hydro_Closed,2050,1,147,147,27.7046247025054
10368,IT_Pump_Hydro_Closed,2050,1,148,148,26.481824193364734
10369,IT_Pump_Hydro_Closed,2050,1,149,149,25.543844669417894
10370,IT_Pump_Hydro_Closed,2050,1,150,150,24.32104416027723
10371,IT_Pump_Hydro_Closed,2050,1,151,151,23.12197572471671
10372,IT_Pump_Hydro_Closed,2050,1,152,152,21.899175215576044
10373,IT_Pump_Hydro_Closed,2050,1,153,153,20.67637470643538
10374,IT_Pump_Hydro_Closed,2050,1,154,154,19.453574197294714
10375,IT_Pump_Hydro_Closed,2050,1,155,155,18.23077368815405
10376,IT_Pump_Hydro_Closed,2050,1,156,156,17.33276326900182
10377,IT_Pump_Hydro_Closed,2050,1,157,157,16.109962759861155
10378,IT_Pump_Hydro_Closed,2050,1,158,158,14.887162250720491
10379,IT_Pump_Hydro_Closed,2050,1,159,159,13.664361741579828
10380,IT_Pump_Hydro_Closed,2050,1,160,160,12.933934062834513
10381,IT_Pump_Hydro_Closed,2050,1,161,161,11.71113355369385
10382,IT_Pump_Hydro_Closed,2050,1,162,162,11.019379821840996
10383,IT_Pump_Hydro_Closed,2050,1,163,163,11.06317713699318
10384,IT_Pump_Hydro_Closed,2050,1,164,164,11.238695924941219
10385,IT_Pump_Hydro_Closed,2050,1,165,165,10.015895415800555
10386,IT_Pump_Hydro_Closed,2050,1,166,166,9.026196938561661
10387,IT_Pump_Hydro_Closed,2050,1,167,167,8.972696382814325
10388,IT_Pump_Hydro_Closed,2050,1,168,168,8.341249757178216
10389,IT_Pump_Hydro_Closed,2050,1,169,169,7.209471881522231
10390,IT_Pump_Hydro_Closed,2050,1,170,170,6.723081333393135
10391,IT_Pump_Hydro_Closed,2050,1,171,171,7.347294737438065
10392,IT_Pump_Hydro_Closed,2050,1,172,172,7.971508141482995
10393,IT_Pump_Hydro_Closed,2050,1,173,173,8.493319346815765
10394,IT_Pump_Hydro_Closed,2050,1,174,174,7.9198257368944756
10395,IT_Pump_Hydro_Closed,2050,1,175,175,6.697025227753812
10396,IT_Pump_Hydro_Closed,2050,1,176,176,5.8409558047868755
10397,IT_Pump_Hydro_Closed,2050,1,177,177,6.187412273135024
10398,IT_Pump_Hydro_Closed,2050,1,178,178,6.811625677179954
10399,IT_Pump_Hydro_Closed,2050,1,179,179,7.435839081224884
10400,IT_Pump_Hydro_Closed,2050,1,180,180,7.749181981652466
10401,IT_Pump_Hydro_Closed,2050,1,181,181,8.160041034403218
10402,IT_Pump_Hydro_Closed,2050,1,182,182,8.232254052189651
10403,IT_Pump_Hydro_Closed,2050,1,183,183,8.079744382300525
10404,IT_Pump_Hydro_Closed,2050,1,184,184,8.08675757888878
10405,IT_Pump_Hydro_Closed,2050,1,185,185,8.376387109394607
10406,IT_Pump_Hydro_Closed,2050,1,186,186,9.000600513439537
10407,IT_Pump_Hydro_Closed,2050,1,187,187,7.777800004298873
10408,IT_Pump_Hydro_Closed,2050,1,188,188,6.55499949515821
10409,IT_Pump_Hydro_Closed,2050,1,189,189,5.696990967731392
10410,IT_Pump_Hydro_Closed,2050,1,190,190,4.6611596588245865
10411,IT_Pump_Hydro_Closed,2050,1,191,191,3.4383591496839228
10412,IT_Pump_Hydro_Closed,2050,1,192,192,3.508845234746413
10413,IT_Pump_Hydro_Closed,2050,1,193,193,4.11339692238192
10414,IT_Pump_Hydro_Closed,2050,1,194,194,4.73761032642685
10415,IT_Pump_Hydro_Closed,2050,1,195,195,5.36182373047178
10416,IT_Pump_Hydro_Closed,2050,1,196,196,5.676861769767615
10417,IT_Pump_Hydro_Closed,2050,1,197,197,5.883652819435572
10418,IT_Pump_Hydro_Closed,2050,1,198,198,5.761782479205454
10419,IT_Pump_Hydro_Closed,2050,1,199,199,4.78467296630737
10420,IT_Pump_Hydro_Closed,2050,1,200,200,4.726691086292851
10421,IT_Pump_Hydro_Closed,2050,1,201,201,4.761799979118838
10422,IT_Pump_Hydro_Closed,2050,1,202,202,4.061081760445702
10423,IT_Pump_Hydro_Closed,2050,1,203,203,3.4453875704598347
10424,IT_Pump_Hydro_Closed,2050,1,204,204,3.0111387924687962
10425,IT_Pump_Hydro_Closed,2050,1,205,205,3.2799843558098436
10426,IT_Pump_Hydro_Closed,2050,1,206,206,2.4281000194888063
10427,IT_Pump_Hydro_Closed,2050,1,207,207,1.5116445547421695
10428,IT_Pump_Hydro_Closed,2050,1,208,208,1.7123568017721618
10429,IT_Pump_Hydro_Closed,2050,1,209,209,1.8586666925793516
10430,IT_Pump_Hydro_Closed,2050,1,210,210,1.0506583594386
10431,IT_Pump_Hydro_Closed,2050,1,211,211,0.44276318998178693
10432,IT_Pump_Hydro_Closed,2050,1,212,212,0.0
10433,IT_Pump_Hydro_Closed,2050,1,213,213,0.40216106690585285
10434,IT_Pump_Hydro_Closed,2050,1,214,214,1.0263744709507832
10435,IT_Pump_Hydro_Closed,2050,1,215,215,1.6132989891531184
10436,IT_Pump_Hydro_Closed,2050,1,216,216,1.9063740387534092
10437,IT_Pump_Hydro_Closed,2050,1,217,217,2.124217789741259
10438,IT_Pump_Hydro_Closed,2050,1,218,218,2.748431193786189
10439,IT_Pump_Hydro_Closed,2050,1,219,219,3.372644597831119
10440,IT_Pump_Hydro_Closed,2050,1,220,220,3.996858001876049
10441,IT_Pump_Hydro_Closed,2050,1,221,221,4.621071405920979
10442,IT_Pump_Hydro_Closed,2050,1,222,222,5.245284809965909
10443,IT_Pump_Hydro_Closed,2050,1,223,223,5.869498214010839
10444,IT_Pump_Hydro_Closed,2050,1,224,224,6.4937116180557695
10445,IT_Pump_Hydro_Closed,2050,1,225,225,6.5922461560915755
10446,IT_Pump_Hydro_Closed,2050,1,226,226,6.6181348297032505
10447,IT_Pump_Hydro_Closed,2050,1,227,227,6.689582219975062
10448,IT_Pump_Hydro_Closed,2050,1,228,228,6.23406905262846
10449,IT_Pump_Hydro_Closed,2050,1,229,229,5.197884475227266
10450,IT_Pump_Hydro_Closed,2050,1,230,230,4.352408679960842
10451,IT_Pump_Hydro_Closed,2050,1,231,231,4.690221047814641
10452,IT_Pump_Hydro_Closed,2050,1,232,232,5.314434451859571
10453,IT_Pump_Hydro_Closed,2050,1,233,233,5.9386478559045015
10454,IT_Pump_Hydro_Closed,2050,1,234,234,6.494329140677785
10455,IT_Pump_Hydro_Closed,2050,1,235,235,6.520646094332154
10456,IT_Pump_Hydro_Closed,2050,1,236,236,5.8560090367100734
10457,IT_Pump_Hydro_Closed,2050,1,237,237,5.156197844925942
10458,IT_Pump_Hydro_Closed,2050,1,238,238,4.651691464081452
10459,IT_Pump_Hydro_Closed,2050,1,239,239,4.115929860547979
10460,IT_Pump_Hydro_Closed,2050,1,240,240,3.4848307578072735
10461,IT_Pump_Hydro_Closed,2050,1,241,241,2.921868580015611
10462,IT_Pump_Hydro_Closed,2050,1,242,242,3.5460819840605415
10463,IT_Pump_Hydro_Closed,2050,1,243,243,4.170295388105472
10464,IT_Pump_Hydro_Closed,2050,1,244,244,3.7679145041083615
10465,IT_Pump_Hydro_Closed,2050,1,245,245,2.8746627000830607
10466,IT_Pump_Hydro_Closed,2050,1,246,246,3.4988761041279908
10467,IT_Pump_Hydro_Closed,2050,1,247,247,4.123089508172921
10468,IT_Pump_Hydro_Closed,2050,1,248,248,3.6931243099558735
10469,IT_Pump_Hydro_Closed,2050,1,249,249,3.356890944190944
10470,IT_Pump_Hydro_Closed,2050,1,250,250,2.68174893764737
10471,IT_Pump_Hydro_Closed,2050,1,251,251,2.0654946290478797
10472,IT_Pump_Hydro_Closed,2050,1,252,252,2.68970803309281
10473,IT_Pump_Hydro_Closed,2050,1,253,253,3.31392143713774
10474,IT_Pump_Hydro_Closed,2050,1,254,254,3.5594858121889494
10475,IT_Pump_Hydro_Closed,2050,1,255,255,3.180941937013028
10476,IT_Pump_Hydro_Closed,2050,1,256,256,2.9514580487320927
10477,IT_Pump_Hydro_Closed,2050,1,257,257,2.646184023869935
10478,IT_Pump_Hydro_Closed,2050,1,258,258,2.334156869245618
10479,IT_Pump_Hydro_Closed,2050,1,259,259,2.8566735627306805
10480,IT_Pump_Hydro_Closed,2050,1,260,260,2.728435104731144
10481,IT_Pump_Hydro_Closed,2050,1,261,261,2.0689159316735735
10482,IT_Pump_Hydro_Closed,2050,1,262,262,2.0904323270058693
10483,IT_Pump_Hydro_Closed,2050,1,263,263,2.7146457310507994
10484,IT_Pump_Hydro_Closed,2050,1,264,264,3.3388591350957295
10485,IT_Pump_Hydro_Closed,2050,1,265,265,3.8264154107783863
10486,IT_Pump_Hydro_Closed,2050,1,266,266,4.4194341944817594
10487,IT_Pump_Hydro_Closed,2050,1,267,267,4.942625473923037
10488,IT_Pump_Hydro_Closed,2050,1,268,268,5.4754002778734385
10489,IT_Pump_Hydro_Closed,2050,1,269,269,6.099613681918369
10490,IT_Pump_Hydro_Closed,2050,1,270,270,6.65276876118789
10491,IT_Pump_Hydro_Closed,2050,1,271,271,7.163287060142638
10492,IT_Pump_Hydro_Closed,2050,1,272,272,7.715966440459085
10493,IT_Pump_Hydro_Closed,2050,1,273,273,8.077675909891523
10494,IT_Pump_Hydro_Closed,2050,1,274,274,7.457186506984879
10495,IT_Pump_Hydro_Closed,2050,1,275,275,6.598911360511799
10496,IT_Pump_Hydro_Closed,2050,1,276,276,7.223124764556729
10497,IT_Pump_Hydro_Closed,2050,1,277,277,7.8473381686016594
10498,IT_Pump_Hydro_Closed,2050,1,278,278,8.42551410568953
10499,IT_Pump_Hydro_Closed,2050,1,279,279,7.81612045665649
10500,IT_Pump_Hydro_Closed,2050,1,280,280,7.412052996529315
10501,IT_Pump_Hydro_Closed,2050,1,281,281,7.827145784334422
10502,IT_Pump_Hydro_Closed,2050,1,282,282,8.451359188379353
10503,IT_Pump_Hydro_Closed,2050,1,283,283,9.075572592424283
10504,IT_Pump_Hydro_Closed,2050,1,284,284,9.62252181093017
10505,IT_Pump_Hydro_Closed,2050,1,285,285,10.111732559433063
10506,IT_Pump_Hydro_Closed,2050,1,286,286,10.252100663271833
10507,IT_Pump_Hydro_Closed,2050,1,287,287,10.37327681957692
10508,IT_Pump_Hydro_Closed,2050,1,288,288,9.91079542263028
10509,IT_Pump_Hydro_Closed,2050,1,289,289,9.564710587980763
10510,IT_Pump_Hydro_Closed,2050,1,290,290,10.188923992025693
10511,IT_Pump_Hydro_Closed,2050,1,291,291,10.813137396070623
10512,IT_Pump_Hydro_Closed,2050,1,292,292,11.437350800115553
10513,IT_Pump_Hydro_Closed,2050,1,293,293,12.061564204160483
10514,IT_Pump_Hydro_Closed,2050,1,294,294,12.595616442968025
10515,IT_Pump_Hydro_Closed,2050,1,295,295,12.372783226492357
10516,IT_Pump_Hydro_Closed,2050,1,296,296,11.838362108739673
10517,IT_Pump_Hydro_Closed,2050,1,297,297,12.333826703872614
10518,IT_Pump_Hydro_Closed,2050,1,298,298,11.790484060302058
10519,IT_Pump_Hydro_Closed,2050,1,299,299,12.161844580145997
10520,IT_Pump_Hydro_Closed,2050,1,300,300,12.559766508044289
10521,IT_Pump_Hydro_Closed,2050,1,301,301,12.756552398681812
10522,IT_Pump_Hydro_Closed,2050,1,302,302,13.329036577011955
10523,IT_Pump_Hydro_Closed,2050,1,303,303,13.879367227478001
10524,IT_Pump_Hydro_Closed,2050,1,304,304,14.127511328175277
10525,IT_Pump_Hydro_Closed,2050,1,305,305,13.783147139915052
10526,IT_Pump_Hydro_Closed,2050,1,306,306,13.602454899334923
10527,IT_Pump_Hydro_Closed,2050,1,307,307,14.212684047493706
10528,IT_Pump_Hydro_Closed,2050,1,308,308,14.836897451538636
10529,IT_Pump_Hydro_Closed,2050,1,309,309,15.455258549640153
10530,IT_Pump_Hydro_Closed,2050,1,310,310,15.97493009351427
10531,IT_Pump_Hydro_Closed,2050,1,311,311,16.132968086342075
10532,IT_Pump_Hydro_Closed,2050,1,312,312,16.058016985932944
10533,IT_Pump_Hydro_Closed,2050,1,313,313,16.334627836389927
10534,IT_Pump_Hydro_Closed,2050,1,314,314,16.529629394249795
10535,IT_Pump_Hydro_Closed,2050,1,315,315,16.501592440743934
10536,IT_Pump_Hydro_Closed,2050,1,316,316,16.4212040361666
10537,IT_Pump_Hydro_Closed,2050,1,317,317,16.554926409895213
10538,IT_Pump_Hydro_Closed,2050,1,318,318,16.831537260352196
10539,IT_Pump_Hydro_Closed,2050,1,319,319,17.234585335010493
10540,IT_Pump_Hydro_Closed,2050,1,320,320,17.577507897842025
10541,IT_Pump_Hydro_Closed,2050,1,321,321,17.79228971948894
10542,IT_Pump_Hydro_Closed,2050,1,322,322,18.01132653170586
10543,IT_Pump_Hydro_Closed,2050,1,323,323,18.28793738216284
10544,IT_Pump_Hydro_Closed,2050,1,324,324,18.651748387047387
10545,IT_Pump_Hydro_Closed,2050,1,325,325,19.022624023831447
10546,IT_Pump_Hydro_Closed,2050,1,326,326,19.422861870078414
10547,IT_Pump_Hydro_Closed,2050,1,327,327,19.998810978728667
10548,IT_Pump_Hydro_Closed,2050,1,328,328,20.187849999147026
10549,IT_Pump_Hydro_Closed,2050,1,329,329,20.475438268624945
10550,IT_Pump_Hydro_Closed,2050,1,330,330,20.89258353703237
10551,IT_Pump_Hydro_Closed,2050,1,331,331,21.169194387489352
10552,IT_Pump_Hydro_Closed,2050,1,332,332,21.445805237946335
10553,IT_Pump_Hydro_Closed,2050,1,333,333,21.722416088403318
10554,IT_Pump_Hydro_Closed,2050,1,334,334,21.9990269388603
10555,IT_Pump_Hydro_Closed,2050,1,335,335,22.275637789317283
10556,IT_Pump_Hydro_Closed,2050,1,336,336,22.510389646433726
10557,IT_Pump_Hydro_Closed,2050,1,337,337,22.815564235858144
10558,IT_Pump_Hydro_Closed,2050,1,338,338,23.092175086315127
10559,IT_Pump_Hydro_Closed,2050,1,339,339,23.36878593677211
10560,IT_Pump_Hydro_Closed,2050,1,340,340,23.645396787229092
10561,IT_Pump_Hydro_Closed,2050,1,341,341,23.922007637686075
10562,IT_Pump_Hydro_Closed,2050,1,342,342,24.222745814209954
10563,IT_Pump_Hydro_Closed,2050,1,343,343,24.499356664666937
10564,IT_Pump_Hydro_Closed,2050,1,344,344,24.77596751512392
10565,IT_Pump_Hydro_Closed,2050,1,345,345,25.052578365580903
10566,IT_Pump_Hydro_Closed,2050,1,346,346,25.34073272404778
10567,IT_Pump_Hydro_Closed,2050,1,347,347,25.81140789874794
10568,IT_Pump_Hydro_Closed,2050,1,348,348,26.319485618468196
10569,IT_Pump_Hydro_Closed,2050,1,349,349,26.83778241688512
10570,IT_Pump_Hydro_Closed,2050,1,350,350,27.161419008866265
10571,IT_Pump_Hydro_Closed,2050,1,351,351,27.438029859323247
10572,IT_Pump_Hydro_Closed,2050,1,352,352,27.71464070978023
