profile_name,year,period,timestep,value
availability-solar,2030,1,3387,0
availability-solar,2030,1,3388,0
availability-solar,2030,1,3389,0
availability-solar,2030,1,3390,0.000488344
availability-solar,2030,1,3391,0.029832329
availability-solar,2030,1,3392,0.139904556
availability-solar,2030,1,3393,0.294312053
availability-solar,2030,1,3394,0.455404314
availability-solar,2030,1,3395,0.58909554
availability-solar,2030,1,3396,0.642284121
availability-solar,2030,1,3397,0.53618406
availability-solar,2030,1,3398,0.466752742
availability-solar,2030,1,3399,0.461151886
availability-solar,2030,1,3400,0.391868274
availability-solar,2030,1,3401,0.291375579
availability-solar,2030,1,3402,0.198841998
availability-solar,2030,1,3403,0.12876743
availability-solar,2030,1,3404,0.04659693
availability-solar,2030,1,3405,0.001495831
availability-solar,2030,1,3406,0
availability-solar,2030,1,3407,0
availability-solar,2030,1,3408,0
availability-solar,2030,1,3409,0
availability-solar,2030,1,3410,0
availability-solar,2030,1,3411,0
availability-solar,2030,1,3412,0
availability-solar,2030,1,3413,0
availability-solar,2030,1,3414,0
availability-solar,2030,1,3415,0.026808662
availability-solar,2030,1,3416,0.085306398
availability-solar,2030,1,3417,0.149736533
availability-solar,2030,1,3418,0.184178519
availability-solar,2030,1,3419,0.205822227
availability-solar,2030,1,3420,0.258407621
availability-solar,2030,1,3421,0.330770088
availability-solar,2030,1,3422,0.415481462
availability-solar,2030,1,3423,0.512198977
availability-solar,2030,1,3424,0.508963464
availability-solar,2030,1,3425,0.419161261
availability-solar,2030,1,3426,0.304475149
availability-solar,2030,1,3427,0.161454409
availability-solar,2030,1,3428,0.04210283
availability-solar,2030,1,3429,0.001622153
availability-solar,2030,1,3430,0
availability-solar,2030,1,3431,0
availability-solar,2030,1,3432,0
availability-solar,2030,1,3433,0
availability-solar,2030,1,3434,0
availability-solar,2030,1,3435,0
availability-solar,2030,1,3436,0
availability-solar,2030,1,3437,0
availability-solar,2030,1,3438,0.000822485
availability-solar,2030,1,3439,0.029469294
availability-solar,2030,1,3440,0.148060527
availability-solar,2030,1,3441,0.330721944
availability-solar,2030,1,3442,0.48778591
availability-solar,2030,1,3443,0.580846895
availability-solar,2030,1,3444,0.640658989
availability-solar,2030,1,3445,0.687208319
availability-solar,2030,1,3446,0.697263142
availability-solar,2030,1,3447,0.682760411
availability-solar,2030,1,3448,0.621449361
availability-solar,2030,1,3449,0.508225434
availability-solar,2030,1,3450,0.350430815
availability-solar,2030,1,3451,0.16561189
availability-solar,2030,1,3452,0.038583959
availability-solar,2030,1,3453,0.001665964
availability-solar,2030,1,3454,0
availability-solar,2030,1,3455,0
availability-solar,2030,1,3456,0
availability-solar,2030,1,3457,0
availability-solar,2030,1,3458,0
availability-solar,2030,1,3459,0
availability-solar,2030,1,3460,0
availability-solar,2030,1,3461,0
availability-solar,2030,1,3462,0.000586123
availability-solar,2030,1,3463,0.032727214
availability-solar,2030,1,3464,0.11708399
availability-solar,2030,1,3465,0.241656435
availability-solar,2030,1,3466,0.340711475
availability-solar,2030,1,3467,0.413814298
availability-solar,2030,1,3468,0.429353908
availability-solar,2030,1,3469,0.380822322
availability-solar,2030,1,3470,0.361335638
availability-solar,2030,1,3471,0.333378405
availability-solar,2030,1,3472,0.298154592
availability-solar,2030,1,3473,0.271940348
availability-solar,2030,1,3474,0.208126934
availability-solar,2030,1,3475,0.134203745
availability-solar,2030,1,3476,0.053372859
availability-solar,2030,1,3477,0.004434141
availability-solar,2030,1,3478,0
availability-solar,2030,1,3479,0
availability-solar,2030,1,3480,0
availability-solar,2030,1,3481,0
availability-solar,2030,1,3482,0
availability-solar,2030,1,3483,0
availability-solar,2030,1,3484,0
availability-solar,2030,1,3485,0
availability-solar,2030,1,3486,0.001338259
availability-solar,2030,1,3487,0.042812979
availability-solar,2030,1,3488,0.12832732
availability-solar,2030,1,3489,0.233208719
availability-solar,2030,1,3490,0.317887971
availability-solar,2030,1,3491,0.375466829
availability-solar,2030,1,3492,0.408307541
availability-solar,2030,1,3493,0.455368704
availability-solar,2030,1,3494,0.48380051
availability-solar,2030,1,3495,0.477390038
availability-solar,2030,1,3496,0.414486472
availability-solar,2030,1,3497,0.346585237
availability-solar,2030,1,3498,0.28516421
availability-solar,2030,1,3499,0.161130623
availability-solar,2030,1,3500,0.047413775
availability-solar,2030,1,3501,0.003932129
availability-solar,2030,1,3502,0
availability-solar,2030,1,3503,0
availability-solar,2030,1,3504,0
availability-solar,2030,1,3505,0
availability-solar,2030,1,3506,0
availability-solar,2030,1,3507,0
availability-solar,2030,1,3508,0
availability-solar,2030,1,3509,0
availability-solar,2030,1,3510,0.001365546
availability-solar,2030,1,3511,0.040611727
availability-solar,2030,1,3512,0.131636295
availability-solar,2030,1,3513,0.22835857
availability-solar,2030,1,3514,0.333203799
availability-solar,2030,1,3515,0.426135365
availability-solar,2030,1,3516,0.413903162
availability-solar,2030,1,3517,0.348281372
availability-solar,2030,1,3518,0.354531453
availability-solar,2030,1,3519,0.361870464
availability-solar,2030,1,3520,0.311151767
availability-solar,2030,1,3521,0.26954888
availability-solar,2030,1,3522,0.222845601
availability-solar,2030,1,3523,0.139555361
availability-solar,2030,1,3524,0.05004904
availability-solar,2030,1,3525,0.005255531
availability-solar,2030,1,3526,0
availability-solar,2030,1,3527,0
availability-solar,2030,1,3528,0
availability-solar,2030,1,3529,0
availability-solar,2030,1,3530,0
availability-solar,2030,1,3531,0
availability-solar,2030,1,3532,0
availability-solar,2030,1,3533,0
availability-solar,2030,1,3534,0.001775564
availability-solar,2030,1,3535,0.043439652
availability-solar,2030,1,3536,0.115384041
availability-solar,2030,1,3537,0.17456621
availability-solar,2030,1,3538,0.242164677
availability-solar,2030,1,3539,0.361649266
availability-solar,2030,1,3540,0.426934158
availability-solar,2030,1,3541,0.44318317
availability-solar,2030,1,3542,0.493593634
availability-solar,2030,1,3543,0.503595063
availability-solar,2030,1,3544,0.488652352
availability-solar,2030,1,3545,0.41183102
availability-solar,2030,1,3546,0.279269405
availability-solar,2030,1,3547,0.154650365
availability-solar,2030,1,3548,0.049507362
availability-solar,2030,1,3549,0.005677309
availability-solar,2030,1,3550,0
availability-solar,2030,1,3551,0
availability-solar,2030,1,3552,0
availability-solar,2030,1,3553,0
availability-solar,2030,1,3554,0
availability-solar,2030,1,3555,0
availability-solar,2030,1,3556,0
availability-solar,2030,1,3557,0
availability-solar,2030,1,3558,0.001762575
availability-solar,2030,1,3559,0.046663614
availability-solar,2030,1,3560,0.116693268
availability-solar,2030,1,3561,0.171029723
availability-solar,2030,1,3562,0.247094666
availability-solar,2030,1,3563,0.327178223
availability-solar,2030,1,3564,0.391819879
availability-solar,2030,1,3565,0.433672786
availability-solar,2030,1,3566,0.423681735
availability-solar,2030,1,3567,0.336958636
availability-solar,2030,1,3568,0.243571995
availability-solar,2030,1,3569,0.189098473
availability-solar,2030,1,3570,0.12709659
availability-solar,2030,1,3571,0.066155614
availability-solar,2030,1,3572,0.020514847
availability-solar,2030,1,3573,0.001415791
availability-solar,2030,1,3574,0
availability-solar,2030,1,3575,0
availability-solar,2030,1,3576,0
availability-solar,2030,1,3577,0
availability-solar,2030,1,3578,0
availability-solar,2030,1,3579,0
availability-solar,2030,1,3580,0
availability-solar,2030,1,3581,0
availability-solar,2030,1,3582,0.002482602
availability-solar,2030,1,3583,0.038679407
availability-solar,2030,1,3584,0.150024132
availability-solar,2030,1,3585,0.308136657
availability-solar,2030,1,3586,0.445626833
availability-solar,2030,1,3587,0.528660951
availability-solar,2030,1,3588,0.566087034
availability-solar,2030,1,3589,0.599288437
availability-solar,2030,1,3590,0.613090371
availability-solar,2030,1,3591,0.57563089
availability-solar,2030,1,3592,0.513869419
availability-solar,2030,1,3593,0.432639883
availability-solar,2030,1,3594,0.322908916
availability-solar,2030,1,3595,0.174581068
availability-solar,2030,1,3596,0.04593591
availability-solar,2030,1,3597,0.005657017
availability-solar,2030,1,3598,0
availability-solar,2030,1,3599,0
availability-solar,2030,1,3600,0
availability-solar,2030,1,3601,0
availability-solar,2030,1,3602,0
availability-solar,2030,1,3603,0
availability-solar,2030,1,3604,0
availability-solar,2030,1,3605,0
availability-solar,2030,1,3606,0.0033715
availability-solar,2030,1,3607,0.046742565
availability-solar,2030,1,3608,0.097303616
availability-solar,2030,1,3609,0.126917862
availability-solar,2030,1,3610,0.169035436
availability-solar,2030,1,3611,0.209139759
availability-solar,2030,1,3612,0.267994167
availability-solar,2030,1,3613,0.299339692
availability-solar,2030,1,3614,0.223209818
availability-solar,2030,1,3615,0.118168279
availability-solar,2030,1,3616,0.058714061
availability-solar,2030,1,3617,0.041691915
availability-solar,2030,1,3618,0.02353224
availability-solar,2030,1,3619,0.007893658
availability-solar,2030,1,3620,0.000566089
availability-solar,2030,1,3621,0
availability-solar,2030,1,3622,0
availability-solar,2030,1,3623,0
availability-solar,2030,1,3624,0
availability-solar,2030,1,3625,0
availability-solar,2030,1,3626,0
availability-solar,2030,1,3627,0
availability-solar,2030,1,3628,0
availability-solar,2030,1,3629,0
availability-solar,2030,1,3630,0.002640422
availability-solar,2030,1,3631,0.048731965
availability-solar,2030,1,3632,0.127004887
availability-solar,2030,1,3633,0.209152148
availability-solar,2030,1,3634,0.282102336
availability-solar,2030,1,3635,0.345915144
availability-solar,2030,1,3636,0.41861551
availability-solar,2030,1,3637,0.470201256
availability-solar,2030,1,3638,0.464481809
availability-solar,2030,1,3639,0.448809257
availability-solar,2030,1,3640,0.417640132
availability-solar,2030,1,3641,0.332587703
availability-solar,2030,1,3642,0.236169941
availability-solar,2030,1,3643,0.130761308
availability-solar,2030,1,3644,0.051853488
availability-solar,2030,1,3645,0.010341965
availability-solar,2030,1,3646,0
availability-solar,2030,1,3647,0
availability-solar,2030,1,3648,0
availability-solar,2030,1,3649,0
availability-solar,2030,1,3650,0
availability-solar,2030,1,3651,0
availability-solar,2030,1,3652,0
availability-solar,2030,1,3653,0
availability-solar,2030,1,3654,0.001051921
availability-solar,2030,1,3655,0.014395644
availability-solar,2030,1,3656,0.02292851
availability-solar,2030,1,3657,0.042162815
availability-solar,2030,1,3658,0.052022863
availability-solar,2030,1,3659,0.062871549
availability-solar,2030,1,3660,0.117146027
availability-solar,2030,1,3661,0.188824408
availability-solar,2030,1,3662,0.248608727
availability-solar,2030,1,3663,0.211358248
availability-solar,2030,1,3664,0.12064065
availability-solar,2030,1,3665,0.082767559
availability-solar,2030,1,3666,0.056575479
availability-solar,2030,1,3667,0.034191971
availability-solar,2030,1,3668,0.013940753
availability-solar,2030,1,3669,0.000235582
availability-solar,2030,1,3670,0
availability-solar,2030,1,3671,0
availability-solar,2030,1,3672,0
availability-solar,2030,1,3673,0
availability-solar,2030,1,3674,0
availability-solar,2030,1,3675,0
availability-solar,2030,1,3676,0
availability-solar,2030,1,3677,0
availability-solar,2030,1,3678,0.003722744
availability-solar,2030,1,3679,0.043595378
availability-solar,2030,1,3680,0.139240697
availability-solar,2030,1,3681,0.241858225
availability-solar,2030,1,3682,0.288582444
availability-solar,2030,1,3683,0.327480205
availability-solar,2030,1,3684,0.363296703
availability-solar,2030,1,3685,0.40039232
availability-solar,2030,1,3686,0.426884849
availability-solar,2030,1,3687,0.39609482
availability-solar,2030,1,3688,0.376778719
availability-solar,2030,1,3689,0.349676709
availability-solar,2030,1,3690,0.26394934
availability-solar,2030,1,3691,0.154260467
availability-solar,2030,1,3692,0.052839127
availability-solar,2030,1,3693,0.00794418
availability-solar,2030,1,3694,0
availability-solar,2030,1,3695,0
availability-solar,2030,1,3696,0
availability-solar,2030,1,3697,0
availability-solar,2030,1,3698,0
availability-solar,2030,1,3699,0
availability-solar,2030,1,3700,0
availability-solar,2030,1,3701,0
availability-solar,2030,1,3702,0.00264619
availability-solar,2030,1,3703,0.034082591
availability-solar,2030,1,3704,0.151035332
availability-solar,2030,1,3705,0.307196395
availability-solar,2030,1,3706,0.474468506
availability-solar,2030,1,3707,0.58821045
availability-solar,2030,1,3708,0.649548626
availability-solar,2030,1,3709,0.691320129
availability-solar,2030,1,3710,0.708090656
availability-solar,2030,1,3711,0.689083962
availability-solar,2030,1,3712,0.619132767
availability-solar,2030,1,3713,0.508217912
availability-solar,2030,1,3714,0.356632024
availability-solar,2030,1,3715,0.181185044
availability-solar,2030,1,3716,0.043266237
availability-solar,2030,1,3717,0.006516674
availability-solar,2030,1,3718,0
availability-solar,2030,1,3719,0
availability-solar,2030,1,3720,0
availability-solar,2030,1,3721,0
availability-solar,2030,1,3722,0
availability-solar,2030,1,3723,0
availability-solar,2030,1,3724,0
availability-solar,2030,1,3725,0
availability-solar,2030,1,3726,0.001948507
availability-solar,2030,1,3727,0.030894306
availability-solar,2030,1,3728,0.150806738
availability-solar,2030,1,3729,0.31721932
availability-solar,2030,1,3730,0.467832592
availability-solar,2030,1,3731,0.581146894
availability-solar,2030,1,3732,0.652854257
availability-solar,2030,1,3733,0.679954013
availability-solar,2030,1,3734,0.673323294
availability-solar,2030,1,3735,0.644060108
availability-solar,2030,1,3736,0.563105307
availability-solar,2030,1,3737,0.432383614
availability-solar,2030,1,3738,0.281933117
availability-solar,2030,1,3739,0.150864941
availability-solar,2030,1,3740,0.056819643
availability-solar,2030,1,3741,0.010494607
availability-solar,2030,1,3742,0
availability-solar,2030,1,3743,0
availability-solar,2030,1,3744,0
availability-solar,2030,1,3745,0
availability-solar,2030,1,3746,0
availability-solar,2030,1,3747,0
availability-solar,2030,1,3748,0
availability-solar,2030,1,3749,0
availability-solar,2030,1,3750,0.004564755
availability-solar,2030,1,3751,0.043834766
availability-solar,2030,1,3752,0.12600864
availability-solar,2030,1,3753,0.268491757
availability-solar,2030,1,3754,0.443582955
availability-solar,2030,1,3755,0.603978786
availability-solar,2030,1,3756,0.705790225
availability-solar,2030,1,3757,0.751585506
availability-solar,2030,1,3758,0.761822924
availability-solar,2030,1,3759,0.737634868
availability-solar,2030,1,3760,0.662133646
availability-solar,2030,1,3761,0.539237245
availability-solar,2030,1,3762,0.377385584
availability-solar,2030,1,3763,0.190003577
availability-solar,2030,1,3764,0.040871046
availability-solar,2030,1,3765,0.005265876
availability-solar,2030,1,3766,0
availability-solar,2030,1,3767,0
availability-solar,2030,1,3768,0
availability-solar,2030,1,3769,0
availability-solar,2030,1,3770,0
availability-solar,2030,1,3771,0
availability-solar,2030,1,3772,0
availability-solar,2030,1,3773,0
availability-solar,2030,1,3774,0.002304194
availability-solar,2030,1,3775,0.02808278
availability-solar,2030,1,3776,0.156500977
availability-solar,2030,1,3777,0.336640665
availability-solar,2030,1,3778,0.497706064
availability-solar,2030,1,3779,0.606403831
availability-solar,2030,1,3780,0.609786229
availability-solar,2030,1,3781,0.594733905
availability-solar,2030,1,3782,0.587142567
availability-solar,2030,1,3783,0.577938435
availability-solar,2030,1,3784,0.55588535
availability-solar,2030,1,3785,0.463414974
availability-solar,2030,1,3786,0.343442003
availability-solar,2030,1,3787,0.188199403
availability-solar,2030,1,3788,0.044726218
availability-solar,2030,1,3789,0.00631988
availability-solar,2030,1,3790,0
availability-solar,2030,1,3791,0
availability-solar,2030,1,3792,0
availability-solar,2030,1,3793,0
availability-solar,2030,1,3794,0
availability-solar,2030,1,3795,0
availability-solar,2030,1,3796,0
availability-solar,2030,1,3797,0
availability-solar,2030,1,3798,0.002735289
availability-solar,2030,1,3799,0.032395502
availability-solar,2030,1,3800,0.154444191
availability-solar,2030,1,3801,0.279772667
availability-solar,2030,1,3802,0.341539521
availability-solar,2030,1,3803,0.405520691
availability-solar,2030,1,3804,0.488745416
availability-solar,2030,1,3805,0.533857913
availability-solar,2030,1,3806,0.521102059
availability-solar,2030,1,3807,0.491093775
availability-solar,2030,1,3808,0.466777827
availability-solar,2030,1,3809,0.398896414
availability-solar,2030,1,3810,0.298247504
availability-solar,2030,1,3811,0.175982672
availability-solar,2030,1,3812,0.057965473
availability-solar,2030,1,3813,0.011140542
availability-solar,2030,1,3814,0
availability-solar,2030,1,3815,0
availability-solar,2030,1,3816,0
availability-solar,2030,1,3817,0
availability-solar,2030,1,3818,0
availability-solar,2030,1,3819,0
availability-solar,2030,1,3820,0
availability-solar,2030,1,3821,0
availability-solar,2030,1,3822,0.00590341
availability-solar,2030,1,3823,0.047972457
availability-solar,2030,1,3824,0.147644897
availability-solar,2030,1,3825,0.274450781
availability-solar,2030,1,3826,0.314354138
availability-solar,2030,1,3827,0.319306062
availability-solar,2030,1,3828,0.359886948
availability-solar,2030,1,3829,0.433112273
availability-solar,2030,1,3830,0.482128901
availability-solar,2030,1,3831,0.462005969
availability-solar,2030,1,3832,0.385138139
availability-solar,2030,1,3833,0.273914605
availability-solar,2030,1,3834,0.196300089
availability-solar,2030,1,3835,0.141637131
availability-solar,2030,1,3836,0.061809018
availability-solar,2030,1,3837,0.011689476
availability-solar,2030,1,3838,0
availability-solar,2030,1,3839,0
availability-solar,2030,1,3840,0
availability-solar,2030,1,3841,0
availability-solar,2030,1,3842,0
availability-solar,2030,1,3843,0
availability-solar,2030,1,3844,0
availability-solar,2030,1,3845,0
availability-solar,2030,1,3846,0.005512127
availability-solar,2030,1,3847,0.046925418
availability-solar,2030,1,3848,0.141516994
availability-solar,2030,1,3849,0.273246538
availability-solar,2030,1,3850,0.432520632
availability-solar,2030,1,3851,0.551901073
availability-solar,2030,1,3852,0.558658589
availability-solar,2030,1,3853,0.527615766
availability-solar,2030,1,3854,0.504447891
availability-solar,2030,1,3855,0.49930842
availability-solar,2030,1,3856,0.505115162
availability-solar,2030,1,3857,0.459223396
availability-solar,2030,1,3858,0.345922284
availability-solar,2030,1,3859,0.186277374
availability-solar,2030,1,3860,0.047044206
availability-solar,2030,1,3861,0.006480864
availability-solar,2030,1,3862,0
availability-solar,2030,1,3863,0
availability-solar,2030,1,3864,0
availability-solar,2030,1,3865,0
availability-solar,2030,1,3866,0
availability-solar,2030,1,3867,0
availability-solar,2030,1,3868,0
availability-solar,2030,1,3869,0
availability-solar,2030,1,3870,0.004775009
availability-solar,2030,1,3871,0.042765065
availability-solar,2030,1,3872,0.151404823
availability-solar,2030,1,3873,0.324886014
availability-solar,2030,1,3874,0.48421911
availability-solar,2030,1,3875,0.603938808
availability-solar,2030,1,3876,0.677190181
availability-solar,2030,1,3877,0.713730465
availability-solar,2030,1,3878,0.708626838
availability-solar,2030,1,3879,0.672027889
availability-solar,2030,1,3880,0.610408411
availability-solar,2030,1,3881,0.504301886
availability-solar,2030,1,3882,0.355755612
availability-solar,2030,1,3883,0.186516309
availability-solar,2030,1,3884,0.045155981
availability-solar,2030,1,3885,0.006639944
availability-solar,2030,1,3886,0
availability-solar,2030,1,3887,0
availability-solar,2030,1,3888,0
availability-solar,2030,1,3889,0
availability-solar,2030,1,3890,0
availability-solar,2030,1,3891,0
availability-solar,2030,1,3892,0
availability-solar,2030,1,3893,0
availability-solar,2030,1,3894,0.002626173
availability-solar,2030,1,3895,0.031699856
availability-solar,2030,1,3896,0.152260998
availability-solar,2030,1,3897,0.319501502
availability-solar,2030,1,3898,0.468199329
availability-solar,2030,1,3899,0.582971528
availability-solar,2030,1,3900,0.66217902
availability-solar,2030,1,3901,0.701404792
availability-solar,2030,1,3902,0.700569577
availability-solar,2030,1,3903,0.659378548
availability-solar,2030,1,3904,0.582716638
availability-solar,2030,1,3905,0.474886636
availability-solar,2030,1,3906,0.333365582
availability-solar,2030,1,3907,0.172551765
availability-solar,2030,1,3908,0.05452717
availability-solar,2030,1,3909,0.01232669
availability-solar,2030,1,3910,0
availability-solar,2030,1,3911,0
availability-solar,2030,1,3912,0
availability-solar,2030,1,3913,0
availability-solar,2030,1,3914,0
availability-solar,2030,1,3915,0
availability-solar,2030,1,3916,0
availability-solar,2030,1,3917,0
availability-solar,2030,1,3918,0.004227508
availability-solar,2030,1,3919,0.041517636
availability-solar,2030,1,3920,0.114769028
availability-solar,2030,1,3921,0.172727069
availability-solar,2030,1,3922,0.204990196
availability-solar,2030,1,3923,0.200403147
availability-solar,2030,1,3924,0.211326228
availability-solar,2030,1,3925,0.284416037
availability-solar,2030,1,3926,0.401122732
availability-solar,2030,1,3927,0.483189924
availability-solar,2030,1,3928,0.467800169
availability-solar,2030,1,3929,0.386500602
availability-solar,2030,1,3930,0.27337463
availability-solar,2030,1,3931,0.150483594
availability-solar,2030,1,3932,0.053392531
availability-solar,2030,1,3933,0.00936541
availability-solar,2030,1,3934,0
availability-solar,2030,1,3935,0
availability-solar,2030,1,3936,0
availability-solar,2030,1,3937,0
availability-solar,2030,1,3938,0
availability-solar,2030,1,3939,0
availability-solar,2030,1,3940,0
availability-solar,2030,1,3941,0
availability-solar,2030,1,3942,0.006258335
availability-solar,2030,1,3943,0.050764153
availability-solar,2030,1,3944,0.089585211
availability-solar,2030,1,3945,0.118455372
availability-solar,2030,1,3946,0.168119944
availability-solar,2030,1,3947,0.22697175
availability-solar,2030,1,3948,0.274908055
availability-solar,2030,1,3949,0.301445026
availability-solar,2030,1,3950,0.316729292
availability-solar,2030,1,3951,0.277485974
availability-solar,2030,1,3952,0.226956054
availability-solar,2030,1,3953,0.208390165
availability-solar,2030,1,3954,0.168313149
availability-solar,2030,1,3955,0.10693518
availability-solar,2030,1,3956,0.04609212
availability-solar,2030,1,3957,0.008442296
availability-solar,2030,1,3958,0
availability-solar,2030,1,3959,0
availability-solar,2030,1,3960,0
availability-solar,2030,1,3961,0
availability-solar,2030,1,3962,0
availability-solar,2030,1,3963,0
availability-solar,2030,1,3964,0
availability-solar,2030,1,3965,0
availability-solar,2030,1,3966,0.003571387
availability-solar,2030,1,3967,0.033085942
availability-solar,2030,1,3968,0.094570765
availability-solar,2030,1,3969,0.16645958
availability-solar,2030,1,3970,0.267364458
availability-solar,2030,1,3971,0.391917238
availability-solar,2030,1,3972,0.510618561
availability-solar,2030,1,3973,0.602679385
availability-solar,2030,1,3974,0.639628458
availability-solar,2030,1,3975,0.624930427
availability-solar,2030,1,3976,0.561608563
availability-solar,2030,1,3977,0.448872716
availability-solar,2030,1,3978,0.321279507
availability-solar,2030,1,3979,0.18441029
availability-solar,2030,1,3980,0.055817595
availability-solar,2030,1,3981,0.009615266
availability-solar,2030,1,3982,0
availability-solar,2030,1,3983,0
availability-solar,2030,1,3984,0
availability-solar,2030,1,3985,0
availability-solar,2030,1,3986,0
availability-solar,2030,1,3987,0
availability-solar,2030,1,3988,0
availability-solar,2030,1,3989,0
availability-solar,2030,1,3990,0.005151397
availability-solar,2030,1,3991,0.039802796
availability-solar,2030,1,3992,0.128024557
availability-solar,2030,1,3993,0.20944909
availability-solar,2030,1,3994,0.259518661
availability-solar,2030,1,3995,0.316314263
availability-solar,2030,1,3996,0.402778137
availability-solar,2030,1,3997,0.474500513
availability-solar,2030,1,3998,0.507297158
availability-solar,2030,1,3999,0.432889661
availability-solar,2030,1,4000,0.323512483
availability-solar,2030,1,4001,0.283784328
availability-solar,2030,1,4002,0.23924849
availability-solar,2030,1,4003,0.158142441
availability-solar,2030,1,4004,0.064059798
availability-solar,2030,1,4005,0.012842946
availability-solar,2030,1,4006,0
availability-solar,2030,1,4007,0
availability-solar,2030,1,4008,0
availability-solar,2030,1,4009,0
availability-solar,2030,1,4010,0
availability-solar,2030,1,4011,0
availability-solar,2030,1,4012,0
availability-solar,2030,1,4013,0
availability-solar,2030,1,4014,0.003648747
availability-solar,2030,1,4015,0.032322697
availability-solar,2030,1,4016,0.153746402
availability-solar,2030,1,4017,0.320779898
availability-solar,2030,1,4018,0.467420778
availability-solar,2030,1,4019,0.565653598
availability-solar,2030,1,4020,0.620726687
availability-solar,2030,1,4021,0.654138227
availability-solar,2030,1,4022,0.658370466
availability-solar,2030,1,4023,0.570125759
availability-solar,2030,1,4024,0.411774142
availability-solar,2030,1,4025,0.262902637
availability-solar,2030,1,4026,0.154893502
availability-solar,2030,1,4027,0.086505589
availability-solar,2030,1,4028,0.031898921
availability-solar,2030,1,4029,0.001572996
availability-solar,2030,1,4030,0
availability-solar,2030,1,4031,0
availability-solar,2030,1,4032,0
availability-solar,2030,1,4033,0
availability-solar,2030,1,4034,0
availability-solar,2030,1,4035,0
availability-solar,2030,1,4036,0
availability-solar,2030,1,4037,0
availability-solar,2030,1,4038,0.002253793
availability-solar,2030,1,4039,0.040608818
availability-solar,2030,1,4040,0.120077835
availability-solar,2030,1,4041,0.22675919
availability-solar,2030,1,4042,0.295522237
availability-solar,2030,1,4043,0.358625561
availability-solar,2030,1,4044,0.404136439
availability-solar,2030,1,4045,0.403755638
availability-solar,2030,1,4046,0.434129225
availability-solar,2030,1,4047,0.466108045
availability-solar,2030,1,4048,0.422700027
availability-solar,2030,1,4049,0.34872825
availability-solar,2030,1,4050,0.249130234
availability-solar,2030,1,4051,0.148428814
availability-solar,2030,1,4052,0.069254486
availability-solar,2030,1,4053,0.016050543
availability-solar,2030,1,4054,0
availability-solar,2030,1,4055,0
availability-solar,2030,1,4056,0
availability-solar,2030,1,4057,0
availability-solar,2030,1,4058,0
availability-solar,2030,1,4059,0
availability-solar,2030,1,4060,0
availability-solar,2030,1,4061,0
availability-solar,2030,1,4062,0.002852216
availability-solar,2030,1,4063,0.033269203
availability-solar,2030,1,4064,0.113392947
availability-solar,2030,1,4065,0.228405563
availability-solar,2030,1,4066,0.33360766
availability-solar,2030,1,4067,0.367356411
availability-solar,2030,1,4068,0.413689958
availability-solar,2030,1,4069,0.44889058
availability-solar,2030,1,4070,0.450649457
availability-solar,2030,1,4071,0.449399447
availability-solar,2030,1,4072,0.37359367
availability-solar,2030,1,4073,0.288889722
availability-solar,2030,1,4074,0.212663098
availability-solar,2030,1,4075,0.137453208
availability-solar,2030,1,4076,0.066348679
availability-solar,2030,1,4077,0.015241862
availability-solar,2030,1,4078,0
availability-solar,2030,1,4079,0
availability-solar,2030,1,4080,0
availability-solar,2030,1,4081,0
availability-solar,2030,1,4082,0
availability-solar,2030,1,4083,0
availability-solar,2030,1,4084,0
availability-solar,2030,1,4085,0
availability-solar,2030,1,4086,0.00616936
availability-solar,2030,1,4087,0.050467085
availability-solar,2030,1,4088,0.133794995
availability-solar,2030,1,4089,0.238766399
availability-solar,2030,1,4090,0.316206946
availability-solar,2030,1,4091,0.360767182
availability-solar,2030,1,4092,0.364944491
availability-solar,2030,1,4093,0.382431035
availability-solar,2030,1,4094,0.388165128
availability-solar,2030,1,4095,0.327982225
availability-solar,2030,1,4096,0.27955223
availability-solar,2030,1,4097,0.254377653
availability-solar,2030,1,4098,0.211728928
availability-solar,2030,1,4099,0.136912372
availability-solar,2030,1,4100,0.06200691
availability-solar,2030,1,4101,0.011564828
availability-solar,2030,1,4102,0
availability-solar,2030,1,4103,0
availability-solar,2030,1,4104,0
availability-solar,2030,1,4105,0
availability-solar,2030,1,4106,0
availability-solar,2030,1,4107,0
availability-solar,2030,1,4108,0
availability-solar,2030,1,4109,0
availability-solar,2030,1,4110,0.001550247
availability-solar,2030,1,4111,0.032853616
availability-solar,2030,1,4112,0.063293931
availability-solar,2030,1,4113,0.116183757
availability-solar,2030,1,4114,0.181994948
availability-solar,2030,1,4115,0.225877704
availability-solar,2030,1,4116,0.239777469
availability-solar,2030,1,4117,0.229847755
availability-solar,2030,1,4118,0.2450563
availability-solar,2030,1,4119,0.298308858
availability-solar,2030,1,4120,0.321780295
availability-solar,2030,1,4121,0.301932737
availability-solar,2030,1,4122,0.255332489
availability-solar,2030,1,4123,0.155303498
availability-solar,2030,1,4124,0.068562471
availability-solar,2030,1,4125,0.016635456
availability-solar,2030,1,4126,0
availability-solar,2030,1,4127,0
availability-solar,2030,1,4128,0
availability-solar,2030,1,4129,0
availability-solar,2030,1,4130,0
availability-solar,2030,1,4131,0
availability-solar,2030,1,4132,0
availability-solar,2030,1,4133,0
availability-solar,2030,1,4134,0.003121144
availability-solar,2030,1,4135,0.023095775
