id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
4021,hub,2030,1,4021,4021,5.0
4022,hub,2030,1,4022,4022,5.0
4023,hub,2030,1,4023,4023,5.0
4024,hub,2030,1,4024,4024,5.0
4025,hub,2030,1,4025,4025,5.0
4026,hub,2030,1,4026,4026,5.0
4027,hub,2030,1,4027,4027,50.0
4028,hub,2030,1,4028,4028,50.0
4029,hub,2030,1,4029,4029,50.0
4030,hub,2030,1,4030,4030,50.0
4031,hub,2030,1,4031,4031,50.0
4032,hub,2030,1,4032,4032,50.0
4033,hub,2030,1,4033,4033,5.0
4034,hub,2030,1,4034,4034,5.0
4035,hub,2030,1,4035,4035,5.0
4036,hub,2030,1,4036,4036,5.0
4037,hub,2030,1,4037,4037,5.0
4038,hub,2030,1,4038,4038,5.0
4039,hub,2030,1,4039,4039,50.0
4040,hub,2030,1,4040,4040,50.0
4041,hub,2030,1,4041,4041,50.0
4042,hub,2030,1,4042,4042,50.0
4043,hub,2030,1,4043,4043,50.0
4044,hub,2030,1,4044,4044,50.0
4045,hub,2030,1,4045,4045,50.0
4046,hub,2030,1,4046,4046,50.0
4047,hub,2030,1,4047,4047,50.0
4048,hub,2030,1,4048,4048,50.0
4049,hub,2030,1,4049,4049,50.0
4050,hub,2030,1,4050,4050,50.0
4051,hub,2030,1,4051,4051,50.0
4052,hub,2030,1,4052,4052,50.0
4053,hub,2030,1,4053,4053,50.0
4054,hub,2030,1,4054,4054,50.0
4055,hub,2030,1,4055,4055,50.0
4056,hub,2030,1,4056,4056,50.0
4057,hub,2030,1,4057,4057,50.0
4058,hub,2030,1,4058,4058,50.0
4059,hub,2030,1,4059,4059,50.0
4060,hub,2030,1,4060,4060,50.0
4061,hub,2030,1,4061,4061,50.0
4062,hub,2030,1,4062,4062,50.0
4063,hub,2030,1,4063,4063,50.0
4064,hub,2030,1,4064,4064,50.0
4065,hub,2030,1,4065,4065,50.0
4066,hub,2030,1,4066,4066,50.0
4067,hub,2030,1,4067,4067,50.0
4068,hub,2030,1,4068,4068,50.0
4069,hub,2030,1,4069,4069,50.0
4070,hub,2030,1,4070,4070,50.0
4071,hub,2030,1,4071,4071,50.0
4072,hub,2030,1,4072,4072,50.0
4073,hub,2030,1,4073,4073,50.0
4074,hub,2030,1,4074,4074,50.0
4075,hub,2030,1,4075,4075,50.0
4076,hub,2030,1,4076,4076,50.0
4077,hub,2030,1,4077,4077,50.0
4078,hub,2030,1,4078,4078,50.0
4079,hub,2030,1,4079,4079,50.0
4080,hub,2030,1,4080,4080,50.0
4081,hub,2030,1,4081,4081,50.0
4082,hub,2030,1,4082,4082,50.0
4083,hub,2030,1,4083,4083,50.0
4084,hub,2030,1,4084,4084,50.0
4085,hub,2030,1,4085,4085,50.0
4086,hub,2030,1,4086,4086,50.0
4087,hub,2030,1,4087,4087,50.0
4088,hub,2030,1,4088,4088,50.0
4089,hub,2030,1,4089,4089,50.0
4090,hub,2030,1,4090,4090,50.0
4091,hub,2030,1,4091,4091,50.0
4092,hub,2030,1,4092,4092,50.0
4093,hub,2030,1,4093,4093,50.0
4094,hub,2030,1,4094,4094,50.0
4095,hub,2030,1,4095,4095,50.0
4096,hub,2030,1,4096,4096,50.0
4097,hub,2030,1,4097,4097,50.0
4098,hub,2030,1,4098,4098,50.0
4099,hub,2030,1,4099,4099,50.0
4100,hub,2030,1,4100,4100,50.0
4101,hub,2030,1,4101,4101,50.0
4102,hub,2030,1,4102,4102,50.0
4103,hub,2030,1,4103,4103,50.0
4104,hub,2030,1,4104,4104,50.0
4105,hub,2030,1,4105,4105,50.0
4106,hub,2030,1,4106,4106,50.0
4107,hub,2030,1,4107,4107,50.0
4108,hub,2030,1,4108,4108,50.0
4109,hub,2030,1,4109,4109,50.0
4110,hub,2030,1,4110,4110,50.0
4111,hub,2030,1,4111,4111,50.0
4112,hub,2030,1,4112,4112,50.0
4113,hub,2030,1,4113,4113,50.0
4114,hub,2030,1,4114,4114,50.0
4115,hub,2030,1,4115,4115,50.0
4116,hub,2030,1,4116,4116,50.0
4117,hub,2030,1,4117,4117,50.0
4118,hub,2030,1,4118,4118,50.0
4119,hub,2030,1,4119,4119,50.0
4120,hub,2030,1,4120,4120,50.0
4121,hub,2030,1,4121,4121,50.0
4122,hub,2030,1,4122,4122,50.0
4123,hub,2030,1,4123,4123,50.0
4124,hub,2030,1,4124,4124,50.0
4125,hub,2030,1,4125,4125,50.0
4126,hub,2030,1,4126,4126,50.0
4127,hub,2030,1,4127,4127,50.0
4128,hub,2030,1,4128,4128,50.0
4129,hub,2030,1,4129,4129,50.0
4130,hub,2030,1,4130,4130,50.0
4131,hub,2030,1,4131,4131,50.0
4132,hub,2030,1,4132,4132,50.0
4133,hub,2030,1,4133,4133,50.0
4134,hub,2030,1,4134,4134,50.0
4135,hub,2030,1,4135,4135,50.0
4136,hub,2030,1,4136,4136,50.0
4137,hub,2030,1,4137,4137,50.0
4138,hub,2030,1,4138,4138,50.0
4139,hub,2030,1,4139,4139,50.0
4140,hub,2030,1,4140,4140,50.0
4141,hub,2030,1,4141,4141,50.0
4142,hub,2030,1,4142,4142,50.0
4143,hub,2030,1,4143,4143,50.0
4144,hub,2030,1,4144,4144,50.0
4145,hub,2030,1,4145,4145,50.0
4146,hub,2030,1,4146,4146,50.0
4147,hub,2030,1,4147,4147,50.0
4148,hub,2030,1,4148,4148,50.0
4149,hub,2030,1,4149,4149,50.0
4150,hub,2030,1,4150,4150,50.0
4151,hub,2030,1,4151,4151,50.0
4152,hub,2030,1,4152,4152,50.0
4153,hub,2030,1,4153,4153,50.0
4154,hub,2030,1,4154,4154,50.0
4155,hub,2030,1,4155,4155,50.0
4156,hub,2030,1,4156,4156,50.0
4157,hub,2030,1,4157,4157,50.0
4158,hub,2030,1,4158,4158,50.0
4159,hub,2030,1,4159,4159,5.0
4160,hub,2030,1,4160,4160,5.0
4161,hub,2030,1,4161,4161,5.0
4162,hub,2030,1,4162,4162,5.0
4163,hub,2030,1,4163,4163,5.0
4164,hub,2030,1,4164,4164,5.0
4165,hub,2030,1,4165,4165,5.0
4166,hub,2030,1,4166,4166,5.0
4167,hub,2030,1,4167,4167,5.0
4168,hub,2030,1,4168,4168,5.0
4169,hub,2030,1,4169,4169,5.0
4170,hub,2030,1,4170,4170,5.0
4171,hub,2030,1,4171,4171,50.0
4172,hub,2030,1,4172,4172,50.0
4173,hub,2030,1,4173,4173,50.0
4174,hub,2030,1,4174,4174,50.0
4175,hub,2030,1,4175,4175,50.0
4176,hub,2030,1,4176,4176,50.0
4177,hub,2030,1,4177,4177,50.0
4178,hub,2030,1,4178,4178,50.0
4179,hub,2030,1,4179,4179,50.0
4180,hub,2030,1,4180,4180,50.0
4181,hub,2030,1,4181,4181,50.0
4182,hub,2030,1,4182,4182,50.0
4183,hub,2030,1,4183,4183,50.0
4184,hub,2030,1,4184,4184,50.0
4185,hub,2030,1,4185,4185,50.0
4186,hub,2030,1,4186,4186,50.0
4187,hub,2030,1,4187,4187,50.0
4188,hub,2030,1,4188,4188,50.0
4189,hub,2030,1,4189,4189,50.0
4190,hub,2030,1,4190,4190,50.0
4191,hub,2030,1,4191,4191,50.0
4192,hub,2030,1,4192,4192,50.0
4193,hub,2030,1,4193,4193,50.0
4194,hub,2030,1,4194,4194,50.0
4195,hub,2030,1,4195,4195,50.0
4196,hub,2030,1,4196,4196,50.0
4197,hub,2030,1,4197,4197,50.0
4198,hub,2030,1,4198,4198,50.0
4199,hub,2030,1,4199,4199,50.0
4200,hub,2030,1,4200,4200,50.0
4201,hub,2030,1,4201,4201,50.0
4202,hub,2030,1,4202,4202,50.0
4203,hub,2030,1,4203,4203,50.0
4204,hub,2030,1,4204,4204,50.0
4205,hub,2030,1,4205,4205,50.0
4206,hub,2030,1,4206,4206,50.0
4207,hub,2030,1,4207,4207,50.0
4208,hub,2030,1,4208,4208,50.0
4209,hub,2030,1,4209,4209,50.0
4210,hub,2030,1,4210,4210,50.0
4211,hub,2030,1,4211,4211,50.0
4212,hub,2030,1,4212,4212,50.0
4213,hub,2030,1,4213,4213,50.0
4214,hub,2030,1,4214,4214,50.0
4215,hub,2030,1,4215,4215,50.0
4216,hub,2030,1,4216,4216,50.0
4217,hub,2030,1,4217,4217,50.0
4218,hub,2030,1,4218,4218,50.0
4219,hub,2030,1,4219,4219,50.0
4220,hub,2030,1,4220,4220,50.0
4221,hub,2030,1,4221,4221,50.0
4222,hub,2030,1,4222,4222,50.0
4223,hub,2030,1,4223,4223,50.0
4224,hub,2030,1,4224,4224,50.0
4225,hub,2030,1,4225,4225,50.0
4226,hub,2030,1,4226,4226,50.0
4227,hub,2030,1,4227,4227,50.0
4228,hub,2030,1,4228,4228,50.0
4229,hub,2030,1,4229,4229,50.0
4230,hub,2030,1,4230,4230,50.0
4231,hub,2030,1,4231,4231,50.0
4232,hub,2030,1,4232,4232,50.0
4233,hub,2030,1,4233,4233,50.0
4234,hub,2030,1,4234,4234,50.0
4235,hub,2030,1,4235,4235,50.0
4236,hub,2030,1,4236,4236,50.0
4237,hub,2030,1,4237,4237,50.0
4238,hub,2030,1,4238,4238,50.0
4239,hub,2030,1,4239,4239,50.0
4240,hub,2030,1,4240,4240,50.0
4241,hub,2030,1,4241,4241,50.0
4242,hub,2030,1,4242,4242,50.0
4243,hub,2030,1,4243,4243,50.0
4244,hub,2030,1,4244,4244,50.0
4245,hub,2030,1,4245,4245,50.0
4246,hub,2030,1,4246,4246,50.0
4247,hub,2030,1,4247,4247,50.0
4248,hub,2030,1,4248,4248,50.0
4249,hub,2030,1,4249,4249,50.0
4250,hub,2030,1,4250,4250,50.0
4251,hub,2030,1,4251,4251,50.0
4252,hub,2030,1,4252,4252,50.0
4253,hub,2030,1,4253,4253,50.0
4254,hub,2030,1,4254,4254,50.0
4255,hub,2030,1,4255,4255,50.0
4256,hub,2030,1,4256,4256,50.0
4257,hub,2030,1,4257,4257,50.0
4258,hub,2030,1,4258,4258,50.0
4259,hub,2030,1,4259,4259,50.0
4260,hub,2030,1,4260,4260,50.0
4261,hub,2030,1,4261,4261,50.0
4262,hub,2030,1,4262,4262,50.0
4263,hub,2030,1,4263,4263,50.0
4264,hub,2030,1,4264,4264,50.0
4265,hub,2030,1,4265,4265,50.0
4266,hub,2030,1,4266,4266,50.0
4267,hub,2030,1,4267,4267,50.0
4268,hub,2030,1,4268,4268,50.0
4269,hub,2030,1,4269,4269,50.0
4270,hub,2030,1,4270,4270,50.0
4271,hub,2030,1,4271,4271,50.0
4272,hub,2030,1,4272,4272,50.0
4273,hub,2030,1,4273,4273,50.0
4274,hub,2030,1,4274,4274,50.0
4275,hub,2030,1,4275,4275,50.0
4276,hub,2030,1,4276,4276,50.0
4277,hub,2030,1,4277,4277,50.0
4278,hub,2030,1,4278,4278,50.0
4279,hub,2030,1,4279,4279,50.0
4280,hub,2030,1,4280,4280,50.0
4281,hub,2030,1,4281,4281,50.0
4282,hub,2030,1,4282,4282,50.0
4283,hub,2030,1,4283,4283,50.0
4284,hub,2030,1,4284,4284,50.0
4285,hub,2030,1,4285,4285,50.0
4286,hub,2030,1,4286,4286,50.0
4287,hub,2030,1,4287,4287,50.0
4288,hub,2030,1,4288,4288,50.0
4289,hub,2030,1,4289,4289,50.0
4290,hub,2030,1,4290,4290,50.0
4291,hub,2030,1,4291,4291,50.0
4292,hub,2030,1,4292,4292,50.0
4293,hub,2030,1,4293,4293,50.0
4294,hub,2030,1,4294,4294,50.0
4295,hub,2030,1,4295,4295,50.0
4296,hub,2030,1,4296,4296,50.0
4297,hub,2030,1,4297,4297,50.0
4298,hub,2030,1,4298,4298,50.0
4299,hub,2030,1,4299,4299,50.0
4300,hub,2030,1,4300,4300,50.0
4301,hub,2030,1,4301,4301,50.0
4302,hub,2030,1,4302,4302,50.0
4303,hub,2030,1,4303,4303,50.0
4304,hub,2030,1,4304,4304,50.0
4305,hub,2030,1,4305,4305,50.0
4306,hub,2030,1,4306,4306,50.0
4307,hub,2030,1,4307,4307,50.0
4308,hub,2030,1,4308,4308,50.0
4309,hub,2030,1,4309,4309,50.0
4310,hub,2030,1,4310,4310,50.0
4311,hub,2030,1,4311,4311,50.0
4312,hub,2030,1,4312,4312,50.0
4313,hub,2030,1,4313,4313,50.0
4314,hub,2030,1,4314,4314,50.0
4315,hub,2030,1,4315,4315,50.0
4316,hub,2030,1,4316,4316,50.0
4317,hub,2030,1,4317,4317,50.0
4318,hub,2030,1,4318,4318,50.0
4319,hub,2030,1,4319,4319,50.0
4320,hub,2030,1,4320,4320,50.0
4321,hub,2030,1,4321,4321,50.0
4322,hub,2030,1,4322,4322,50.0
4323,hub,2030,1,4323,4323,50.0
4324,hub,2030,1,4324,4324,50.0
4325,hub,2030,1,4325,4325,50.0
4326,hub,2030,1,4326,4326,50.0
4327,hub,2030,1,4327,4327,50.0
4328,hub,2030,1,4328,4328,50.0
4329,hub,2030,1,4329,4329,50.0
4330,hub,2030,1,4330,4330,50.0
4331,hub,2030,1,4331,4331,50.0
4332,hub,2030,1,4332,4332,50.0
4333,hub,2030,1,4333,4333,50.0
4334,hub,2030,1,4334,4334,50.0
4335,hub,2030,1,4335,4335,50.0
4336,hub,2030,1,4336,4336,50.0
4337,hub,2030,1,4337,4337,50.0
4338,hub,2030,1,4338,4338,50.0
4339,hub,2030,1,4339,4339,50.0
4340,hub,2030,1,4340,4340,5.0
4341,hub,2030,1,4341,4341,5.0
4342,hub,2030,1,4342,4342,5.0
4343,hub,2030,1,4343,4343,5.0
4344,hub,2030,1,4344,4344,5.0
4345,hub,2030,1,4345,4345,5.0
4346,hub,2030,1,4346,4346,5.0
4347,hub,2030,1,4347,4347,5.0
4348,hub,2030,1,4348,4348,5.0
4349,hub,2030,1,4349,4349,5.0
4350,hub,2030,1,4350,4350,5.0
4351,hub,2030,1,4351,4351,5.0
4352,hub,2030,1,4352,4352,5.0
4353,hub,2030,1,4353,4353,5.0
4354,hub,2030,1,4354,4354,5.0
4355,hub,2030,1,4355,4355,5.0
4356,hub,2030,1,4356,4356,5.0
4357,hub,2030,1,4357,4357,5.0
4358,hub,2030,1,4358,4358,5.0
4359,hub,2030,1,4359,4359,5.0
4360,hub,2030,1,4360,4360,5.0
4361,hub,2030,1,4361,4361,5.0
4362,hub,2030,1,4362,4362,5.0
4363,hub,2030,1,4363,4363,5.0
4364,hub,2030,1,4364,4364,5.0
4365,hub,2030,1,4365,4365,5.0
4366,hub,2030,1,4366,4366,5.0
4367,hub,2030,1,4367,4367,5.0
4368,hub,2030,1,4368,4368,5.0
4369,hub,2030,1,4369,4369,5.0
4370,hub,2030,1,4370,4370,5.0
4371,hub,2030,1,4371,4371,5.0
4372,hub,2030,1,4372,4372,5.0
4373,hub,2030,1,4373,4373,5.0
4374,hub,2030,1,4374,4374,5.0
4375,hub,2030,1,4375,4375,50.0
4376,hub,2030,1,4376,4376,50.0
4377,hub,2030,1,4377,4377,50.0
4378,hub,2030,1,4378,4378,50.0
4379,hub,2030,1,4379,4379,50.0
4380,hub,2030,1,4380,4380,50.0
4381,hub,2030,1,4381,4381,50.0
4382,hub,2030,1,4382,4382,50.0
4383,hub,2030,1,4383,4383,50.0
4384,hub,2030,1,4384,4384,50.0
4385,hub,2030,1,4385,4385,50.0
4386,hub,2030,1,4386,4386,50.0
4387,hub,2030,1,4387,4387,50.0
4388,hub,2030,1,4388,4388,50.0
4389,hub,2030,1,4389,4389,50.0
4390,hub,2030,1,4390,4390,50.0
4391,hub,2030,1,4391,4391,50.0
4392,hub,2030,1,4392,4392,50.0
4393,hub,2030,1,4393,4393,50.0
4394,hub,2030,1,4394,4394,50.0
4395,hub,2030,1,4395,4395,50.0
4396,hub,2030,1,4396,4396,50.0
4397,hub,2030,1,4397,4397,50.0
4398,hub,2030,1,4398,4398,50.0
4399,hub,2030,1,4399,4399,50.0
4400,hub,2030,1,4400,4400,50.0
4401,hub,2030,1,4401,4401,50.0
4402,hub,2030,1,4402,4402,50.0
4403,hub,2030,1,4403,4403,50.0
4404,hub,2030,1,4404,4404,50.0
4405,hub,2030,1,4405,4405,50.0
4406,hub,2030,1,4406,4406,50.0
4407,hub,2030,1,4407,4407,50.0
4408,hub,2030,1,4408,4408,50.0
4409,hub,2030,1,4409,4409,50.0
4410,hub,2030,1,4410,4410,50.0
4411,hub,2030,1,4411,4411,50.0
4412,hub,2030,1,4412,4412,50.0
4413,hub,2030,1,4413,4413,50.0
4414,hub,2030,1,4414,4414,50.0
4415,hub,2030,1,4415,4415,50.0
4416,hub,2030,1,4416,4416,50.0
4417,hub,2030,1,4417,4417,50.0
4418,hub,2030,1,4418,4418,50.0
4419,hub,2030,1,4419,4419,50.0
4420,hub,2030,1,4420,4420,50.0
4421,hub,2030,1,4421,4421,50.0
4422,hub,2030,1,4422,4422,50.0
4423,hub,2030,1,4423,4423,5.0
4424,hub,2030,1,4424,4424,5.0
4425,hub,2030,1,4425,4425,5.0
4426,hub,2030,1,4426,4426,5.0
4427,hub,2030,1,4427,4427,5.0
4428,hub,2030,1,4428,4428,5.0
4429,hub,2030,1,4429,4429,5.0
4430,hub,2030,1,4430,4430,5.0
4431,hub,2030,1,4431,4431,5.0
4432,hub,2030,1,4432,4432,5.0
4433,hub,2030,1,4433,4433,5.0
4434,hub,2030,1,4434,4434,5.0
4435,hub,2030,1,4435,4435,50.0
4436,hub,2030,1,4436,4436,50.0
4437,hub,2030,1,4437,4437,50.0
4438,hub,2030,1,4438,4438,50.0
4439,hub,2030,1,4439,4439,50.0
4440,hub,2030,1,4440,4440,50.0
4441,hub,2030,1,4441,4441,50.0
4442,hub,2030,1,4442,4442,50.0
4443,hub,2030,1,4443,4443,50.0
4444,hub,2030,1,4444,4444,50.0
4445,hub,2030,1,4445,4445,50.0
4446,hub,2030,1,4446,4446,50.0
4447,hub,2030,1,4447,4447,50.0
4448,hub,2030,1,4448,4448,50.0
4449,hub,2030,1,4449,4449,50.0
4450,hub,2030,1,4450,4450,50.0
4451,hub,2030,1,4451,4451,50.0
4452,hub,2030,1,4452,4452,50.0
4453,hub,2030,1,4453,4453,50.0
4454,hub,2030,1,4454,4454,50.0
4455,hub,2030,1,4455,4455,50.0
4456,hub,2030,1,4456,4456,50.0
4457,hub,2030,1,4457,4457,50.0
4458,hub,2030,1,4458,4458,50.0
4459,hub,2030,1,4459,4459,50.0
4460,hub,2030,1,4460,4460,5.0
4461,hub,2030,1,4461,4461,5.0
4462,hub,2030,1,4462,4462,5.0
4463,hub,2030,1,4463,4463,5.0
4464,hub,2030,1,4464,4464,5.0
4465,hub,2030,1,4465,4465,5.0
4466,hub,2030,1,4466,4466,5.0
4467,hub,2030,1,4467,4467,5.0
4468,hub,2030,1,4468,4468,5.0
4469,hub,2030,1,4469,4469,5.0
4470,hub,2030,1,4470,4470,5.0
4471,hub,2030,1,4471,4471,50.0
4472,hub,2030,1,4472,4472,50.0
4473,hub,2030,1,4473,4473,50.0
4474,hub,2030,1,4474,4474,50.0
4475,hub,2030,1,4475,4475,50.0
4476,hub,2030,1,4476,4476,50.0
4477,hub,2030,1,4477,4477,50.0
4478,hub,2030,1,4478,4478,50.0
4479,hub,2030,1,4479,4479,50.0
4480,hub,2030,1,4480,4480,50.0
4481,hub,2030,1,4481,4481,50.0
4482,hub,2030,1,4482,4482,50.0
4483,hub,2030,1,4483,4483,50.0
4484,hub,2030,1,4484,4484,50.0
4485,hub,2030,1,4485,4485,50.0
4486,hub,2030,1,4486,4486,50.0
4487,hub,2030,1,4487,4487,50.0
4488,hub,2030,1,4488,4488,50.0
4489,hub,2030,1,4489,4489,50.0
4490,hub,2030,1,4490,4490,50.0
4491,hub,2030,1,4491,4491,50.0
4492,hub,2030,1,4492,4492,50.0
4493,hub,2030,1,4493,4493,50.0
4494,hub,2030,1,4494,4494,50.0
4495,hub,2030,1,4495,4495,50.0
4496,hub,2030,1,4496,4496,50.0
4497,hub,2030,1,4497,4497,50.0
4498,hub,2030,1,4498,4498,50.0
4499,hub,2030,1,4499,4499,50.0
4500,hub,2030,1,4500,4500,50.0
4501,hub,2030,1,4501,4501,50.0
4502,hub,2030,1,4502,4502,50.0
4503,hub,2030,1,4503,4503,10.0
4504,hub,2030,1,4504,4504,10.0
4505,hub,2030,1,4505,4505,10.0
4506,hub,2030,1,4506,4506,10.0
4507,hub,2030,1,4507,4507,5.0
4508,hub,2030,1,4508,4508,5.0
4509,hub,2030,1,4509,4509,5.0
4510,hub,2030,1,4510,4510,5.0
4511,hub,2030,1,4511,4511,5.0
4512,hub,2030,1,4512,4512,5.0
4513,hub,2030,1,4513,4513,5.0
4514,hub,2030,1,4514,4514,5.0
4515,hub,2030,1,4515,4515,5.0
4516,hub,2030,1,4516,4516,5.0
4517,hub,2030,1,4517,4517,5.0
4518,hub,2030,1,4518,4518,5.0
4519,hub,2030,1,4519,4519,5.0
4520,hub,2030,1,4520,4520,5.0
4521,hub,2030,1,4521,4521,5.0
4522,hub,2030,1,4522,4522,5.0
4523,hub,2030,1,4523,4523,5.0
4524,hub,2030,1,4524,4524,5.0
4525,hub,2030,1,4525,4525,5.0
4526,hub,2030,1,4526,4526,5.0
4527,hub,2030,1,4527,4527,5.0
4528,hub,2030,1,4528,4528,5.0
4529,hub,2030,1,4529,4529,5.0
4530,hub,2030,1,4530,4530,5.0
4531,hub,2030,1,4531,4531,5.0
4532,hub,2030,1,4532,4532,5.0
4533,hub,2030,1,4533,4533,5.0
4534,hub,2030,1,4534,4534,5.0
4535,hub,2030,1,4535,4535,5.0
4536,hub,2030,1,4536,4536,5.0
4537,hub,2030,1,4537,4537,5.0
4538,hub,2030,1,4538,4538,5.0
4539,hub,2030,1,4539,4539,5.0
4540,hub,2030,1,4540,4540,5.0
4541,hub,2030,1,4541,4541,5.0
4542,hub,2030,1,4542,4542,5.0
4543,hub,2030,1,4543,4543,5.0
4544,hub,2030,1,4544,4544,5.0
4545,hub,2030,1,4545,4545,5.0
4546,hub,2030,1,4546,4546,5.0
4547,hub,2030,1,4547,4547,5.0
4548,hub,2030,1,4548,4548,5.0
4549,hub,2030,1,4549,4549,5.0
4550,hub,2030,1,4550,4550,5.0
4551,hub,2030,1,4551,4551,5.0
4552,hub,2030,1,4552,4552,5.0
4553,hub,2030,1,4553,4553,5.0
4554,hub,2030,1,4554,4554,5.0
4555,hub,2030,1,4555,4555,50.0
4556,hub,2030,1,4556,4556,50.0
4557,hub,2030,1,4557,4557,50.0
4558,hub,2030,1,4558,4558,50.0
4559,hub,2030,1,4559,4559,50.0
4560,hub,2030,1,4560,4560,50.0
4561,hub,2030,1,4561,4561,50.0
4562,hub,2030,1,4562,4562,50.0
4563,hub,2030,1,4563,4563,50.0
4564,hub,2030,1,4564,4564,50.0
4565,hub,2030,1,4565,4565,50.0
4566,hub,2030,1,4566,4566,50.0
4567,hub,2030,1,4567,4567,50.0
4568,hub,2030,1,4568,4568,50.0
4569,hub,2030,1,4569,4569,50.0
4570,hub,2030,1,4570,4570,50.0
4571,hub,2030,1,4571,4571,50.0
4572,hub,2030,1,4572,4572,50.0
4573,hub,2030,1,4573,4573,50.0
4574,hub,2030,1,4574,4574,50.0
4575,hub,2030,1,4575,4575,50.0
4576,hub,2030,1,4576,4576,50.0
4577,hub,2030,1,4577,4577,50.0
4578,hub,2030,1,4578,4578,50.0
4579,hub,2030,1,4579,4579,50.0
4580,hub,2030,1,4580,4580,50.0
4581,hub,2030,1,4581,4581,50.0
4582,hub,2030,1,4582,4582,50.0
4583,hub,2030,1,4583,4583,50.0
4584,hub,2030,1,4584,4584,50.0
4585,hub,2030,1,4585,4585,50.0
4586,hub,2030,1,4586,4586,50.0
4587,hub,2030,1,4587,4587,50.0
4588,hub,2030,1,4588,4588,50.0
4589,hub,2030,1,4589,4589,50.0
4590,hub,2030,1,4590,4590,50.0
4591,hub,2030,1,4591,4591,50.0
4592,hub,2030,1,4592,4592,50.0
4593,hub,2030,1,4593,4593,50.0
4594,hub,2030,1,4594,4594,50.0
4595,hub,2030,1,4595,4595,50.0
4596,hub,2030,1,4596,4596,50.0
4597,hub,2030,1,4597,4597,50.0
4598,hub,2030,1,4598,4598,50.0
4599,hub,2030,1,4599,4599,50.0
4600,hub,2030,1,4600,4600,50.0
4601,hub,2030,1,4601,4601,50.0
4602,hub,2030,1,4602,4602,50.0
4603,hub,2030,1,4603,4603,50.0
4604,hub,2030,1,4604,4604,50.0
4605,hub,2030,1,4605,4605,50.0
4606,hub,2030,1,4606,4606,50.0
4607,hub,2030,1,4607,4607,50.0
4608,hub,2030,1,4608,4608,50.0
4609,hub,2030,1,4609,4609,50.0
4610,hub,2030,1,4610,4610,50.0
4611,hub,2030,1,4611,4611,50.0
4612,hub,2030,1,4612,4612,50.0
4613,hub,2030,1,4613,4613,50.0
4614,hub,2030,1,4614,4614,50.0
4615,hub,2030,1,4615,4615,50.0
4616,hub,2030,1,4616,4616,50.0
4617,hub,2030,1,4617,4617,50.0
4618,hub,2030,1,4618,4618,50.0
4619,hub,2030,1,4619,4619,50.0
4620,hub,2030,1,4620,4620,50.0
4621,hub,2030,1,4621,4621,5.0
4622,hub,2030,1,4622,4622,5.0
4623,hub,2030,1,4623,4623,5.0
4624,hub,2030,1,4624,4624,5.0
4625,hub,2030,1,4625,4625,5.0
4626,hub,2030,1,4626,4626,5.0
4627,hub,2030,1,4627,4627,50.0
4628,hub,2030,1,4628,4628,50.0
4629,hub,2030,1,4629,4629,50.0
4630,hub,2030,1,4630,4630,50.0
4631,hub,2030,1,4631,4631,50.0
4632,hub,2030,1,4632,4632,50.0
4633,hub,2030,1,4633,4633,50.0
4634,hub,2030,1,4634,4634,50.0
4635,hub,2030,1,4635,4635,50.0
4636,hub,2030,1,4636,4636,50.0
4637,hub,2030,1,4637,4637,50.0
4638,hub,2030,1,4638,4638,50.0
4639,hub,2030,1,4639,4639,50.0
4640,hub,2030,1,4640,4640,50.0
4641,hub,2030,1,4641,4641,50.0
4642,hub,2030,1,4642,4642,50.0
4643,hub,2030,1,4643,4643,50.0
4644,hub,2030,1,4644,4644,50.0
4645,hub,2030,1,4645,4645,50.0
4646,hub,2030,1,4646,4646,50.0
4647,hub,2030,1,4647,4647,50.0
4648,hub,2030,1,4648,4648,50.0
4649,hub,2030,1,4649,4649,50.0
4650,hub,2030,1,4650,4650,50.0
4651,hub,2030,1,4651,4651,50.0
4652,hub,2030,1,4652,4652,50.0
4653,hub,2030,1,4653,4653,50.0
4654,hub,2030,1,4654,4654,50.0
4655,hub,2030,1,4655,4655,50.0
4656,hub,2030,1,4656,4656,50.0
4657,hub,2030,1,4657,4657,50.0
4658,hub,2030,1,4658,4658,50.0
4659,hub,2030,1,4659,4659,50.0
4660,hub,2030,1,4660,4660,50.0
4661,hub,2030,1,4661,4661,50.0
4662,hub,2030,1,4662,4662,50.0
4663,hub,2030,1,4663,4663,50.0
4664,hub,2030,1,4664,4664,50.0
4665,hub,2030,1,4665,4665,50.0
4666,hub,2030,1,4666,4666,50.0
4667,hub,2030,1,4667,4667,50.0
4668,hub,2030,1,4668,4668,50.0
4669,hub,2030,1,4669,4669,50.0
4670,hub,2030,1,4670,4670,50.0
4671,hub,2030,1,4671,4671,50.0
4672,hub,2030,1,4672,4672,50.0
4673,hub,2030,1,4673,4673,50.0
4674,hub,2030,1,4674,4674,50.0
4675,hub,2030,1,4675,4675,50.0
4676,hub,2030,1,4676,4676,50.0
4677,hub,2030,1,4677,4677,50.0
4678,hub,2030,1,4678,4678,50.0
4679,hub,2030,1,4679,4679,50.0
4680,hub,2030,1,4680,4680,50.0
4681,hub,2030,1,4681,4681,50.0
4682,hub,2030,1,4682,4682,50.0
4683,hub,2030,1,4683,4683,50.0
4684,hub,2030,1,4684,4684,50.0
4685,hub,2030,1,4685,4685,50.0
