id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1037,ES_H_Demand,2050,2,5,5,6601.631023783173
1038,ES_H_Demand,2050,2,6,6,6601.631023783173
1039,ES_H_Demand,2050,2,7,7,-13203.262047566346
1040,ES_H_Demand,2050,2,8,8,6601.631023783173
1041,ES_H_Demand,2050,2,9,9,6601.631023783173
1042,ES_H_Demand,2050,2,10,10,-13203.262047566346
1043,ES_H_Demand,2050,2,11,11,6601.631023783173
1044,ES_H_Demand,2050,2,12,12,6601.631023783173
1045,ES_H_Demand,2050,2,13,13,-13203.262047566346
1046,ES_H_Demand,2050,2,14,14,6601.631023783173
1047,ES_H_Demand,2050,2,15,15,6601.631023783173
1048,ES_H_Demand,2050,2,16,16,-13203.262047566346
1049,ES_H_Demand,2050,2,17,17,6601.631023783173
1050,ES_H_Demand,2050,2,18,18,6601.631023783173
1051,ES_H_Demand,2050,2,19,19,-13203.262047566346
1052,ES_H_Demand,2050,2,20,20,6601.631023783173
1053,ES_H_Demand,2050,2,21,21,6601.631023783173
1054,ES_H_Demand,2050,2,22,22,-13203.262047566346
1055,ES_H_Demand,2050,2,23,23,6601.631023783173
1056,ES_H_Demand,2050,2,24,24,6601.631023783173
1057,ES_H_Demand,2050,3,1,1,-13502.29459968539
1058,ES_H_Demand,2050,3,2,2,6751.147299842695
1059,ES_H_Demand,2050,3,3,3,6751.147299842695
1060,ES_H_Demand,2050,3,4,4,-13502.29459968539
1061,ES_H_Demand,2050,3,5,5,6751.147299842695
1062,ES_H_Demand,2050,3,6,6,6751.147299842695
1063,ES_H_Demand,2050,3,7,7,-13502.29459968539
1064,ES_H_Demand,2050,3,8,8,6751.147299842695
1065,ES_H_Demand,2050,3,9,9,6751.147299842695
1066,ES_H_Demand,2050,3,10,10,-13502.29459968539
1067,ES_H_Demand,2050,3,11,11,6751.147299842695
1068,ES_H_Demand,2050,3,12,12,6751.147299842695
1069,ES_H_Demand,2050,3,13,13,-13502.29459968539
1070,ES_H_Demand,2050,3,14,14,6751.147299842695
1071,ES_H_Demand,2050,3,15,15,6751.147299842695
1072,ES_H_Demand,2050,3,16,16,-13502.29459968539
1073,ES_H_Demand,2050,3,17,17,6751.147299842695
1074,ES_H_Demand,2050,3,18,18,6751.147299842695
1075,ES_H_Demand,2050,3,19,19,-13502.29459968539
1076,ES_H_Demand,2050,3,20,20,6751.147299842695
1077,ES_H_Demand,2050,3,21,21,6751.147299842695
1078,ES_H_Demand,2050,3,22,22,-13502.29459968539
1079,ES_H_Demand,2050,3,23,23,6751.147299842695
1080,ES_H_Demand,2050,3,24,24,6751.147299842695
1081,FI_E_Demand,2050,1,1,4,-0.0
1082,FI_E_Demand,2050,1,5,8,-0.0
1083,FI_E_Demand,2050,1,9,12,-0.0
1084,FI_E_Demand,2050,1,13,16,-0.0
1085,FI_E_Demand,2050,1,17,20,-0.0
1086,FI_E_Demand,2050,1,21,24,-0.0
1087,FI_E_Demand,2050,2,1,4,-0.0
1088,FI_E_Demand,2050,2,5,8,-0.0
1089,FI_E_Demand,2050,2,9,12,-0.0
1090,FI_E_Demand,2050,2,13,16,-0.0
1091,FI_E_Demand,2050,2,17,20,-0.0
1092,FI_E_Demand,2050,2,21,24,-0.0
1093,FI_E_Demand,2050,3,1,4,-0.0
1094,FI_E_Demand,2050,3,5,8,-0.0
1095,FI_E_Demand,2050,3,9,12,-0.0
1096,FI_E_Demand,2050,3,13,16,-0.0
1097,FI_E_Demand,2050,3,17,20,-0.0
1098,FI_E_Demand,2050,3,21,24,-0.0
1099,FI_H_Demand,2050,1,1,1,-14691.665029122398
1100,FI_H_Demand,2050,1,2,2,4897.221676374133
1101,FI_H_Demand,2050,1,3,3,4897.221676374133
1102,FI_H_Demand,2050,1,4,4,4897.221676374133
1103,FI_H_Demand,2050,1,5,5,-14691.665029122398
1104,FI_H_Demand,2050,1,6,6,4897.221676374133
1105,FI_H_Demand,2050,1,7,7,4897.221676374133
1106,FI_H_Demand,2050,1,8,8,4897.221676374133
1107,FI_H_Demand,2050,1,9,9,-14691.665029122398
1108,FI_H_Demand,2050,1,10,10,4897.221676374133
1109,FI_H_Demand,2050,1,11,11,4897.221676374133
1110,FI_H_Demand,2050,1,12,12,4897.221676374133
1111,FI_H_Demand,2050,1,13,13,-14691.665029122398
1112,FI_H_Demand,2050,1,14,14,4897.221676374133
1113,FI_H_Demand,2050,1,15,15,4897.221676374133
1114,FI_H_Demand,2050,1,16,16,4897.221676374133
1115,FI_H_Demand,2050,1,17,17,-14691.665029122398
1116,FI_H_Demand,2050,1,18,18,4897.221676374133
1117,FI_H_Demand,2050,1,19,19,4897.221676374133
1118,FI_H_Demand,2050,1,20,20,4897.221676374133
1119,FI_H_Demand,2050,1,21,21,-14691.665029122398
1120,FI_H_Demand,2050,1,22,22,4897.221676374133
1121,FI_H_Demand,2050,1,23,23,4897.221676374133
1122,FI_H_Demand,2050,1,24,24,4897.221676374133
1123,FI_H_Demand,2050,2,1,1,-19804.89307134952
1124,FI_H_Demand,2050,2,2,2,6601.631023783173
1125,FI_H_Demand,2050,2,3,3,6601.631023783173
1126,FI_H_Demand,2050,2,4,4,6601.631023783173
1127,FI_H_Demand,2050,2,5,5,-19804.89307134952
1128,FI_H_Demand,2050,2,6,6,6601.631023783173
1129,FI_H_Demand,2050,2,7,7,6601.631023783173
1130,FI_H_Demand,2050,2,8,8,6601.631023783173
1131,FI_H_Demand,2050,2,9,9,-19804.89307134952
1132,FI_H_Demand,2050,2,10,10,6601.631023783173
1133,FI_H_Demand,2050,2,11,11,6601.631023783173
1134,FI_H_Demand,2050,2,12,12,6601.631023783173
1135,FI_H_Demand,2050,2,13,13,-19804.89307134952
1136,FI_H_Demand,2050,2,14,14,6601.631023783173
1137,FI_H_Demand,2050,2,15,15,6601.631023783173
1138,FI_H_Demand,2050,2,16,16,6601.631023783173
1139,FI_H_Demand,2050,2,17,17,-19804.89307134952
1140,FI_H_Demand,2050,2,18,18,6601.631023783173
1141,FI_H_Demand,2050,2,19,19,6601.631023783173
1142,FI_H_Demand,2050,2,20,20,6601.631023783173
1143,FI_H_Demand,2050,2,21,21,-19804.89307134952
1144,FI_H_Demand,2050,2,22,22,6601.631023783173
1145,FI_H_Demand,2050,2,23,23,6601.631023783173
1146,FI_H_Demand,2050,2,24,24,6601.631023783173
1147,FI_H_Demand,2050,3,1,1,-20253.441899528087
1148,FI_H_Demand,2050,3,2,2,6751.147299842695
1149,FI_H_Demand,2050,3,3,3,6751.147299842695
1150,FI_H_Demand,2050,3,4,4,6751.147299842695
1151,FI_H_Demand,2050,3,5,5,-20253.441899528087
1152,FI_H_Demand,2050,3,6,6,6751.147299842695
1153,FI_H_Demand,2050,3,7,7,6751.147299842695
1154,FI_H_Demand,2050,3,8,8,6751.147299842695
1155,FI_H_Demand,2050,3,9,9,-20253.441899528087
1156,FI_H_Demand,2050,3,10,10,6751.147299842695
1157,FI_H_Demand,2050,3,11,11,6751.147299842695
1158,FI_H_Demand,2050,3,12,12,6751.147299842695
1159,FI_H_Demand,2050,3,13,13,-20253.441899528087
1160,FI_H_Demand,2050,3,14,14,6751.147299842695
1161,FI_H_Demand,2050,3,15,15,6751.147299842695
1162,FI_H_Demand,2050,3,16,16,6751.147299842695
1163,FI_H_Demand,2050,3,17,17,-20253.441899528087
1164,FI_H_Demand,2050,3,18,18,6751.147299842695
1165,FI_H_Demand,2050,3,19,19,6751.147299842695
1166,FI_H_Demand,2050,3,20,20,6751.147299842695
1167,FI_H_Demand,2050,3,21,21,-20253.441899528087
1168,FI_H_Demand,2050,3,22,22,6751.147299842695
1169,FI_H_Demand,2050,3,23,23,6751.147299842695
1170,FI_H_Demand,2050,3,24,24,6751.147299842695
1171,FR_E_Demand,2050,1,1,2,-0.0
1172,FR_E_Demand,2050,1,3,3,-0.0
1173,FR_E_Demand,2050,1,4,4,-0.0
1174,FR_E_Demand,2050,1,5,6,-0.0
1175,FR_E_Demand,2050,1,7,8,-0.0
1176,FR_E_Demand,2050,1,9,9,-0.0
1177,FR_E_Demand,2050,1,10,10,-0.0
1178,FR_E_Demand,2050,1,11,12,-0.0
1179,FR_E_Demand,2050,1,13,14,-0.0
1180,FR_E_Demand,2050,1,15,15,-0.0
1181,FR_E_Demand,2050,1,16,16,-0.0
1182,FR_E_Demand,2050,1,17,18,-0.0
1183,FR_E_Demand,2050,1,19,20,-0.0
1184,FR_E_Demand,2050,1,21,21,-0.0
1185,FR_E_Demand,2050,1,22,22,-0.0
1186,FR_E_Demand,2050,1,23,24,-0.0
1187,FR_E_Demand,2050,2,1,2,-0.0
1188,FR_E_Demand,2050,2,3,3,-0.0
1189,FR_E_Demand,2050,2,4,4,-0.0
1190,FR_E_Demand,2050,2,5,6,-0.0
1191,FR_E_Demand,2050,2,7,8,-0.0
1192,FR_E_Demand,2050,2,9,9,-0.0
1193,FR_E_Demand,2050,2,10,10,-0.0
1194,FR_E_Demand,2050,2,11,12,-0.0
1195,FR_E_Demand,2050,2,13,14,-0.0
1196,FR_E_Demand,2050,2,15,15,-0.0
1197,FR_E_Demand,2050,2,16,16,-0.0
1198,FR_E_Demand,2050,2,17,18,-0.0
1199,FR_E_Demand,2050,2,19,20,-0.0
1200,FR_E_Demand,2050,2,21,21,-0.0
1201,FR_E_Demand,2050,2,22,22,-0.0
1202,FR_E_Demand,2050,2,23,24,-0.0
1203,FR_E_Demand,2050,3,1,2,-0.0
1204,FR_E_Demand,2050,3,3,3,-0.0
1205,FR_E_Demand,2050,3,4,4,-0.0
1206,FR_E_Demand,2050,3,5,6,-0.0
1207,FR_E_Demand,2050,3,7,8,-0.0
1208,FR_E_Demand,2050,3,9,9,-0.0
1209,FR_E_Demand,2050,3,10,10,-0.0
1210,FR_E_Demand,2050,3,11,12,-0.0
1211,FR_E_Demand,2050,3,13,14,-0.0
1212,FR_E_Demand,2050,3,15,15,-0.0
1213,FR_E_Demand,2050,3,16,16,-0.0
1214,FR_E_Demand,2050,3,17,18,-0.0
1215,FR_E_Demand,2050,3,19,20,-0.0
1216,FR_E_Demand,2050,3,21,21,-0.0
1217,FR_E_Demand,2050,3,22,22,-0.0
1218,FR_E_Demand,2050,3,23,24,-0.0
1219,FR_H_Demand,2050,1,1,1,-4897.221676374133
1220,FR_H_Demand,2050,1,2,2,4897.221676374133
1221,FR_H_Demand,2050,1,3,3,-4897.221676374133
1222,FR_H_Demand,2050,1,4,4,4897.221676374133
1223,FR_H_Demand,2050,1,5,5,-4897.221676374133
1224,FR_H_Demand,2050,1,6,6,4897.221676374133
1225,FR_H_Demand,2050,1,7,7,-4897.221676374133
1226,FR_H_Demand,2050,1,8,8,4897.221676374133
1227,FR_H_Demand,2050,1,9,9,-4897.221676374133
1228,FR_H_Demand,2050,1,10,10,4897.221676374133
1229,FR_H_Demand,2050,1,11,11,-4897.221676374133
1230,FR_H_Demand,2050,1,12,12,4897.221676374133
1231,FR_H_Demand,2050,1,13,13,-4897.221676374133
1232,FR_H_Demand,2050,1,14,14,4897.221676374133
1233,FR_H_Demand,2050,1,15,15,-4897.221676374133
1234,FR_H_Demand,2050,1,16,16,4897.221676374133
1235,FR_H_Demand,2050,1,17,17,-4897.221676374133
1236,FR_H_Demand,2050,1,18,18,4897.221676374133
1237,FR_H_Demand,2050,1,19,19,-4897.221676374133
1238,FR_H_Demand,2050,1,20,20,4897.221676374133
1239,FR_H_Demand,2050,1,21,21,-4897.221676374133
1240,FR_H_Demand,2050,1,22,22,4897.221676374133
1241,FR_H_Demand,2050,1,23,23,-4897.221676374133
1242,FR_H_Demand,2050,1,24,24,4897.221676374133
1243,FR_H_Demand,2050,2,1,1,-6601.631023783173
1244,FR_H_Demand,2050,2,2,2,6601.631023783173
1245,FR_H_Demand,2050,2,3,3,-6601.631023783173
1246,FR_H_Demand,2050,2,4,4,6601.631023783173
1247,FR_H_Demand,2050,2,5,5,-6601.631023783173
1248,FR_H_Demand,2050,2,6,6,6601.631023783173
1249,FR_H_Demand,2050,2,7,7,-6601.631023783173
1250,FR_H_Demand,2050,2,8,8,6601.631023783173
1251,FR_H_Demand,2050,2,9,9,-6601.631023783173
1252,FR_H_Demand,2050,2,10,10,6601.631023783173
1253,FR_H_Demand,2050,2,11,11,-6601.631023783173
1254,FR_H_Demand,2050,2,12,12,6601.631023783173
1255,FR_H_Demand,2050,2,13,13,-6601.631023783173
1256,FR_H_Demand,2050,2,14,14,6601.631023783173
1257,FR_H_Demand,2050,2,15,15,-6601.631023783173
1258,FR_H_Demand,2050,2,16,16,6601.631023783173
1259,FR_H_Demand,2050,2,17,17,-6601.631023783173
1260,FR_H_Demand,2050,2,18,18,6601.631023783173
1261,FR_H_Demand,2050,2,19,19,-6601.631023783173
1262,FR_H_Demand,2050,2,20,20,6601.631023783173
1263,FR_H_Demand,2050,2,21,21,-6601.631023783173
1264,FR_H_Demand,2050,2,22,22,6601.631023783173
1265,FR_H_Demand,2050,2,23,23,-6601.631023783173
1266,FR_H_Demand,2050,2,24,24,6601.631023783173
1267,FR_H_Demand,2050,3,1,1,-6751.147299842695
1268,FR_H_Demand,2050,3,2,2,6751.147299842695
1269,FR_H_Demand,2050,3,3,3,-6751.147299842695
1270,FR_H_Demand,2050,3,4,4,6751.147299842695
1271,FR_H_Demand,2050,3,5,5,-6751.147299842695
1272,FR_H_Demand,2050,3,6,6,6751.147299842695
1273,FR_H_Demand,2050,3,7,7,-6751.147299842695
1274,FR_H_Demand,2050,3,8,8,6751.147299842695
1275,FR_H_Demand,2050,3,9,9,-6751.147299842695
1276,FR_H_Demand,2050,3,10,10,6751.147299842695
1277,FR_H_Demand,2050,3,11,11,-6751.147299842695
1278,FR_H_Demand,2050,3,12,12,6751.147299842695
1279,FR_H_Demand,2050,3,13,13,-6751.147299842695
1280,FR_H_Demand,2050,3,14,14,6751.147299842695
1281,FR_H_Demand,2050,3,15,15,-6751.147299842695
1282,FR_H_Demand,2050,3,16,16,6751.147299842695
1283,FR_H_Demand,2050,3,17,17,-6751.147299842695
1284,FR_H_Demand,2050,3,18,18,6751.147299842695
1285,FR_H_Demand,2050,3,19,19,-6751.147299842695
1286,FR_H_Demand,2050,3,20,20,6751.147299842695
1287,FR_H_Demand,2050,3,21,21,-6751.147299842695
1288,FR_H_Demand,2050,3,22,22,6751.147299842695
1289,FR_H_Demand,2050,3,23,23,-6751.147299842695
1290,FR_H_Demand,2050,3,24,24,6751.147299842695
1291,GR_E_Demand,2050,1,1,4,-0.0
1292,GR_E_Demand,2050,1,5,8,-0.0
1293,GR_E_Demand,2050,1,9,12,-0.0
1294,GR_E_Demand,2050,1,13,16,-0.0
1295,GR_E_Demand,2050,1,17,20,-0.0
1296,GR_E_Demand,2050,1,21,24,-0.0
1297,GR_E_Demand,2050,2,1,4,-0.0
1298,GR_E_Demand,2050,2,5,8,-0.0
1299,GR_E_Demand,2050,2,9,12,-0.0
1300,GR_E_Demand,2050,2,13,16,-0.0
1301,GR_E_Demand,2050,2,17,20,-0.0
1302,GR_E_Demand,2050,2,21,24,-0.0
1303,GR_E_Demand,2050,3,1,4,-0.0
1304,GR_E_Demand,2050,3,5,8,-0.0
1305,GR_E_Demand,2050,3,9,12,-0.0
1306,GR_E_Demand,2050,3,13,16,-0.0
1307,GR_E_Demand,2050,3,17,20,-0.0
1308,GR_E_Demand,2050,3,21,24,-0.0
1309,GR_H_Demand,2050,1,1,1,-14691.665029122398
1310,GR_H_Demand,2050,1,2,2,4897.221676374133
1311,GR_H_Demand,2050,1,3,3,4897.221676374133
1312,GR_H_Demand,2050,1,4,4,4897.221676374133
1313,GR_H_Demand,2050,1,5,5,-14691.665029122398
1314,GR_H_Demand,2050,1,6,6,4897.221676374133
1315,GR_H_Demand,2050,1,7,7,4897.221676374133
1316,GR_H_Demand,2050,1,8,8,4897.221676374133
1317,GR_H_Demand,2050,1,9,9,-14691.665029122398
1318,GR_H_Demand,2050,1,10,10,4897.221676374133
1319,GR_H_Demand,2050,1,11,11,4897.221676374133
1320,GR_H_Demand,2050,1,12,12,4897.221676374133
1321,GR_H_Demand,2050,1,13,13,-14691.665029122398
1322,GR_H_Demand,2050,1,14,14,4897.221676374133
1323,GR_H_Demand,2050,1,15,15,4897.221676374133
1324,GR_H_Demand,2050,1,16,16,4897.221676374133
1325,GR_H_Demand,2050,1,17,17,-14691.665029122398
1326,GR_H_Demand,2050,1,18,18,4897.221676374133
1327,GR_H_Demand,2050,1,19,19,4897.221676374133
1328,GR_H_Demand,2050,1,20,20,4897.221676374133
1329,GR_H_Demand,2050,1,21,21,-14691.665029122398
1330,GR_H_Demand,2050,1,22,22,4897.221676374133
1331,GR_H_Demand,2050,1,23,23,4897.221676374133
1332,GR_H_Demand,2050,1,24,24,4897.221676374133
1333,GR_H_Demand,2050,2,1,1,-19804.89307134952
1334,GR_H_Demand,2050,2,2,2,6601.631023783173
1335,GR_H_Demand,2050,2,3,3,6601.631023783173
1336,GR_H_Demand,2050,2,4,4,6601.631023783173
1337,GR_H_Demand,2050,2,5,5,-19804.89307134952
1338,GR_H_Demand,2050,2,6,6,6601.631023783173
1339,GR_H_Demand,2050,2,7,7,6601.631023783173
1340,GR_H_Demand,2050,2,8,8,6601.631023783173
1341,GR_H_Demand,2050,2,9,9,-19804.89307134952
1342,GR_H_Demand,2050,2,10,10,6601.631023783173
1343,GR_H_Demand,2050,2,11,11,6601.631023783173
1344,GR_H_Demand,2050,2,12,12,6601.631023783173
1345,GR_H_Demand,2050,2,13,13,-19804.89307134952
1346,GR_H_Demand,2050,2,14,14,6601.631023783173
1347,GR_H_Demand,2050,2,15,15,6601.631023783173
1348,GR_H_Demand,2050,2,16,16,6601.631023783173
1349,GR_H_Demand,2050,2,17,17,-19804.89307134952
1350,GR_H_Demand,2050,2,18,18,6601.631023783173
1351,GR_H_Demand,2050,2,19,19,6601.631023783173
1352,GR_H_Demand,2050,2,20,20,6601.631023783173
1353,GR_H_Demand,2050,2,21,21,-19804.89307134952
1354,GR_H_Demand,2050,2,22,22,6601.631023783173
1355,GR_H_Demand,2050,2,23,23,6601.631023783173
1356,GR_H_Demand,2050,2,24,24,6601.631023783173
1357,GR_H_Demand,2050,3,1,1,-20253.441899528087
1358,GR_H_Demand,2050,3,2,2,6751.147299842695
1359,GR_H_Demand,2050,3,3,3,6751.147299842695
1360,GR_H_Demand,2050,3,4,4,6751.147299842695
1361,GR_H_Demand,2050,3,5,5,-20253.441899528087
1362,GR_H_Demand,2050,3,6,6,6751.147299842695
1363,GR_H_Demand,2050,3,7,7,6751.147299842695
1364,GR_H_Demand,2050,3,8,8,6751.147299842695
1365,GR_H_Demand,2050,3,9,9,-20253.441899528087
1366,GR_H_Demand,2050,3,10,10,6751.147299842695
1367,GR_H_Demand,2050,3,11,11,6751.147299842695
1368,GR_H_Demand,2050,3,12,12,6751.147299842695
1369,GR_H_Demand,2050,3,13,13,-20253.441899528087
1370,GR_H_Demand,2050,3,14,14,6751.147299842695
1371,GR_H_Demand,2050,3,15,15,6751.147299842695
1372,GR_H_Demand,2050,3,16,16,6751.147299842695
1373,GR_H_Demand,2050,3,17,17,-20253.441899528087
1374,GR_H_Demand,2050,3,18,18,6751.147299842695
1375,GR_H_Demand,2050,3,19,19,6751.147299842695
1376,GR_H_Demand,2050,3,20,20,6751.147299842695
1377,GR_H_Demand,2050,3,21,21,-20253.441899528087
1378,GR_H_Demand,2050,3,22,22,6751.147299842695
1379,GR_H_Demand,2050,3,23,23,6751.147299842695
1380,GR_H_Demand,2050,3,24,24,6751.147299842695
1381,HR_E_Demand,2050,1,1,4,-0.0
1382,HR_E_Demand,2050,1,5,8,-0.0
1383,HR_E_Demand,2050,1,9,12,-0.0
1384,HR_E_Demand,2050,1,13,16,-0.0
1385,HR_E_Demand,2050,1,17,20,-0.0
1386,HR_E_Demand,2050,1,21,24,-0.0
1387,HR_E_Demand,2050,2,1,4,-0.0
1388,HR_E_Demand,2050,2,5,8,-0.0
1389,HR_E_Demand,2050,2,9,12,-0.0
1390,HR_E_Demand,2050,2,13,16,-0.0
1391,HR_E_Demand,2050,2,17,20,-0.0
1392,HR_E_Demand,2050,2,21,24,-0.0
1393,HR_E_Demand,2050,3,1,4,-0.0
1394,HR_E_Demand,2050,3,5,8,-0.0
1395,HR_E_Demand,2050,3,9,12,-0.0
1396,HR_E_Demand,2050,3,13,16,-0.0
1397,HR_E_Demand,2050,3,17,20,-0.0
1398,HR_E_Demand,2050,3,21,24,-0.0
1399,HR_H_Demand,2050,1,1,1,-14691.665029122398
1400,HR_H_Demand,2050,1,2,2,4897.221676374133
1401,HR_H_Demand,2050,1,3,3,4897.221676374133
1402,HR_H_Demand,2050,1,4,4,4897.221676374133
1403,HR_H_Demand,2050,1,5,5,-14691.665029122398
1404,HR_H_Demand,2050,1,6,6,4897.221676374133
1405,HR_H_Demand,2050,1,7,7,4897.221676374133
1406,HR_H_Demand,2050,1,8,8,4897.221676374133
1407,HR_H_Demand,2050,1,9,9,-14691.665029122398
1408,HR_H_Demand,2050,1,10,10,4897.221676374133
1409,HR_H_Demand,2050,1,11,11,4897.221676374133
1410,HR_H_Demand,2050,1,12,12,4897.221676374133
1411,HR_H_Demand,2050,1,13,13,-14691.665029122398
1412,HR_H_Demand,2050,1,14,14,4897.221676374133
1413,HR_H_Demand,2050,1,15,15,4897.221676374133
1414,HR_H_Demand,2050,1,16,16,4897.221676374133
1415,HR_H_Demand,2050,1,17,17,-14691.665029122398
1416,HR_H_Demand,2050,1,18,18,4897.221676374133
1417,HR_H_Demand,2050,1,19,19,4897.221676374133
1418,HR_H_Demand,2050,1,20,20,4897.221676374133
1419,HR_H_Demand,2050,1,21,21,-14691.665029122398
1420,HR_H_Demand,2050,1,22,22,4897.221676374133
1421,HR_H_Demand,2050,1,23,23,4897.221676374133
1422,HR_H_Demand,2050,1,24,24,4897.221676374133
1423,HR_H_Demand,2050,2,1,1,-19804.89307134952
1424,HR_H_Demand,2050,2,2,2,6601.631023783173
1425,HR_H_Demand,2050,2,3,3,6601.631023783173
1426,HR_H_Demand,2050,2,4,4,6601.631023783173
1427,HR_H_Demand,2050,2,5,5,-19804.89307134952
1428,HR_H_Demand,2050,2,6,6,6601.631023783173
1429,HR_H_Demand,2050,2,7,7,6601.631023783173
1430,HR_H_Demand,2050,2,8,8,6601.631023783173
1431,HR_H_Demand,2050,2,9,9,-19804.89307134952
1432,HR_H_Demand,2050,2,10,10,6601.631023783173
1433,HR_H_Demand,2050,2,11,11,6601.631023783173
1434,HR_H_Demand,2050,2,12,12,6601.631023783173
1435,HR_H_Demand,2050,2,13,13,-19804.89307134952
1436,HR_H_Demand,2050,2,14,14,6601.631023783173
1437,HR_H_Demand,2050,2,15,15,6601.631023783173
1438,HR_H_Demand,2050,2,16,16,6601.631023783173
1439,HR_H_Demand,2050,2,17,17,-19804.89307134952
1440,HR_H_Demand,2050,2,18,18,6601.631023783173
1441,HR_H_Demand,2050,2,19,19,6601.631023783173
1442,HR_H_Demand,2050,2,20,20,6601.631023783173
1443,HR_H_Demand,2050,2,21,21,-19804.89307134952
1444,HR_H_Demand,2050,2,22,22,6601.631023783173
1445,HR_H_Demand,2050,2,23,23,6601.631023783173
1446,HR_H_Demand,2050,2,24,24,6601.631023783173
1447,HR_H_Demand,2050,3,1,1,-20253.441899528087
1448,HR_H_Demand,2050,3,2,2,6751.147299842695
1449,HR_H_Demand,2050,3,3,3,6751.147299842695
1450,HR_H_Demand,2050,3,4,4,6751.147299842695
1451,HR_H_Demand,2050,3,5,5,-20253.441899528087
1452,HR_H_Demand,2050,3,6,6,6751.147299842695
1453,HR_H_Demand,2050,3,7,7,6751.147299842695
1454,HR_H_Demand,2050,3,8,8,6751.147299842695
1455,HR_H_Demand,2050,3,9,9,-20253.441899528087
1456,HR_H_Demand,2050,3,10,10,6751.147299842695
1457,HR_H_Demand,2050,3,11,11,6751.147299842695
1458,HR_H_Demand,2050,3,12,12,6751.147299842695
1459,HR_H_Demand,2050,3,13,13,-20253.441899528087
1460,HR_H_Demand,2050,3,14,14,6751.147299842695
1461,HR_H_Demand,2050,3,15,15,6751.147299842695
1462,HR_H_Demand,2050,3,16,16,6751.147299842695
1463,HR_H_Demand,2050,3,17,17,-20253.441899528087
1464,HR_H_Demand,2050,3,18,18,6751.147299842695
1465,HR_H_Demand,2050,3,19,19,6751.147299842695
1466,HR_H_Demand,2050,3,20,20,6751.147299842695
1467,HR_H_Demand,2050,3,21,21,-20253.441899528087
1468,HR_H_Demand,2050,3,22,22,6751.147299842695
1469,HR_H_Demand,2050,3,23,23,6751.147299842695
1470,HR_H_Demand,2050,3,24,24,6751.147299842695
1471,HU_E_Demand,2050,1,1,4,4505.443942264198
1472,HU_E_Demand,2050,1,5,8,4505.443942264198
1473,HU_E_Demand,2050,1,9,12,-0.0
1474,HU_E_Demand,2050,1,13,16,-0.0
1475,HU_E_Demand,2050,1,17,20,4505.443942264198
1476,HU_E_Demand,2050,1,21,24,4505.443942264198
1477,HU_E_Demand,2050,2,1,4,6073.500541880522
1478,HU_E_Demand,2050,2,5,8,6073.500541880522
1479,HU_E_Demand,2050,2,9,12,-0.0
1480,HU_E_Demand,2050,2,13,16,-0.0
1481,HU_E_Demand,2050,2,17,20,6073.500541880522
1482,HU_E_Demand,2050,2,21,24,6073.500541880522
1483,HU_E_Demand,2050,3,1,4,6211.05551585528
1484,HU_E_Demand,2050,3,5,8,6211.05551585528
1485,HU_E_Demand,2050,3,9,12,-0.0
1486,HU_E_Demand,2050,3,13,16,-0.0
1487,HU_E_Demand,2050,3,17,20,6211.05551585528
1488,HU_E_Demand,2050,3,21,24,6211.05551585528
1489,HU_H_Demand,2050,1,1,1,-10186.2210868582
1490,HU_H_Demand,2050,1,2,2,4897.221676374133
1491,HU_H_Demand,2050,1,3,3,4897.221676374133
1492,HU_H_Demand,2050,1,4,4,4897.221676374133
1493,HU_H_Demand,2050,1,5,5,-10186.2210868582
1494,HU_H_Demand,2050,1,6,6,4897.221676374133
1495,HU_H_Demand,2050,1,7,7,4897.221676374133
1496,HU_H_Demand,2050,1,8,8,4897.221676374133
1497,HU_H_Demand,2050,1,9,9,-14691.665029122398
1498,HU_H_Demand,2050,1,10,10,4897.221676374133
1499,HU_H_Demand,2050,1,11,11,4897.221676374133
1500,HU_H_Demand,2050,1,12,12,4897.221676374133
1501,HU_H_Demand,2050,1,13,13,-14691.665029122398
1502,HU_H_Demand,2050,1,14,14,4897.221676374133
1503,HU_H_Demand,2050,1,15,15,4897.221676374133
1504,HU_H_Demand,2050,1,16,16,4897.221676374133
1505,HU_H_Demand,2050,1,17,17,-10186.2210868582
1506,HU_H_Demand,2050,1,18,18,4897.221676374133
1507,HU_H_Demand,2050,1,19,19,4897.221676374133
1508,HU_H_Demand,2050,1,20,20,4897.221676374133
1509,HU_H_Demand,2050,1,21,21,-10186.2210868582
1510,HU_H_Demand,2050,1,22,22,4897.221676374133
1511,HU_H_Demand,2050,1,23,23,4897.221676374133
1512,HU_H_Demand,2050,1,24,24,4897.221676374133
1513,HU_H_Demand,2050,2,1,1,-13731.392529468998
1514,HU_H_Demand,2050,2,2,2,6601.631023783173
1515,HU_H_Demand,2050,2,3,3,6601.631023783173
1516,HU_H_Demand,2050,2,4,4,6601.631023783173
1517,HU_H_Demand,2050,2,5,5,-13731.392529468998
1518,HU_H_Demand,2050,2,6,6,6601.631023783173
1519,HU_H_Demand,2050,2,7,7,6601.631023783173
1520,HU_H_Demand,2050,2,8,8,6601.631023783173
1521,HU_H_Demand,2050,2,9,9,-19804.89307134952
1522,HU_H_Demand,2050,2,10,10,6601.631023783173
1523,HU_H_Demand,2050,2,11,11,6601.631023783173
1524,HU_H_Demand,2050,2,12,12,6601.631023783173
